"IDRSSD"	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP845	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP851	RCFAP852	RCFAP853	RCFAP854	RCFAP855	RCFAP856	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFD3368	RCFD3632	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWP793	RCFWP870	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP845	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP851	RCOAP852	RCOAP853	RCOAP854	RCOAP855	RCOAP856	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCON3368	RCON3632	RCOW3792	RCOW5310	RCOW5311	RCOW7205	RCOW7206	RCOWA223	RCOWP793	RCOWP870	
14753																																																											4787	380	1357	7.65%	15.77%	11.30%	3430	30355	44821	65	0	1577	11.30%	1	0	3495	0	0	0	65	0	0	0	0		0	0	3430	0	0	0	0	0	0	3430	0	0	0	0	0	0	977	0	0	1357	0	0	0	0	44821	1853									
14865																																																											38649	3231	3231	10.19%	12.98%	11.89%	35418	297813	347741	115	0	13361	11.89%	1	0	36185	0	25	251	115	0	0	0	0		0	0	35794	0	0	0	0	376	376	35418	0	0	0	0	376	0	0	0	0	3231	0	652	0	0	348393	22709									
14977																																																											8649	408	408	17.01%	20.81%	19.82%	8241	41570	48449	83	0	0	19.82%	1	0	8324	0	0	0	83	0	0	0	0		0	0	8241	0	0	0	0	0	0	8241	0	0	0	0	0	0	0	0	0	408	0	0	0	0	48449	8241									
16551																																																											30124	2448	2448	8.48%	12.15%	11.16%	27676	248001	326238	694	0	13250	11.16%	1	0	31296	2433	493	0	694	0	0	0	0		0	0	27676	0	0	0	0	0	0	27676	0	0	0	0	0	0	0	0	0	2448	0	2926	0	0	329164	17352									
16748																																																											8373	555	555	10.47%	18.89%	17.64%	7818	44330	74690	113	0	3000	17.64%	1	0	7931	0	0	0	113	0	0	0	0		0	0	7818	0	0	0	0	0	0	7818	0	0	0	0	0	0	0	0	0	555	0	0	0	0	74690	4818									
16953																																																											5196	130	130	13.68%	30.53%	29.76%	5066	17020	37045	35	0	3250	29.76%	1	0	5101	0	0	0	35	0	0	0	0		0	0	5066	0	0	0	0	0	0	5066	0	0	0	0	0	0	0	0	0	130	0	0	0	0	37045	1816									
17110																																																											19901	322	322	19.10%	16.32%	16.05%	19579	121950	102519	0	0	7286	16.05%	1	0	19579	0	0	0	0	0	0	0	0		0	0	19579	0	0	0	0	0	0	19579	0	0	0	0	0	0	0	0	0	322	0	0	0	0	102519	12293									
17147																																																											693917	62421	62421	10.66%	13.90%	12.65%	631496	4991473	5926120	-1115	0	648763	12.65%	1	0	841774	204789	3513	1236	12880	0	-850	-13145	0		0	0	633351	0	0	0	0	1855	1855	631496	0	0	0	0	1855	0	0	0	0	62421	0	211393	0	0	6137513	194126									
17259																																																											5740	226	226	8.55%	12.97%	12.45%	5514	44272	64466	268	0	1538	12.45%	1	0	5782	0	0	0	268	0	0	0	0		0	0	5514	0	0	0	0	0	0	5514	0	0	0	0	0	0	0	0	0	226	0	0	0	0	64466	3976									
17464																																																											235599	24067	24071	8.97%	12.36%	11.10%	211528	1905484	2357120	2578	0	247004	11.10%	1	0	323663	78610	2827	11248	2578	0	0	0	0		0	0	228400	0	0	0	0	16872	16872	211528	0	0	0	0	16872	0	0	0	0	24071	0	109557	4	0	2466677	74081									
17950																																																											37526	2632	2632	9.06%	17.91%	16.65%	34894	209556	385307	1537	0	13775	16.65%	1	0	37601	1170	0	0	1537	0	0	0	0		0	0	34894	0	0	0	0	0	0	34894	0	0	0	0	0	0	0	0	0	2632	0	1170	0	0	386477	22289									
17978																																																											109204	1404	1404	33.64%	98.17%	96.91%	107800	111239	320495	0	0	0	96.91%	1	0	107800	0	0	0	0	0	0	0	0		0	0	107800	0	0	0	0	0	0	107800	0	0	0	0	0	0	0	0	0	1404	0	0	0	0	320495	107800									
18050																																																											53246	3635	3635	10.19%	18.33%	17.08%	49611	290545	486775	2140	0	8885	17.08%	1	0	51822	0	71	0	2140	0	0	0	0		0	0	49611	0	0	0	0	0	0	49611	0	0	0	0	0	0	0	0	0	3635	0	71	0	0	486846	40797									
18135																																																											22498	1174	1174	8.03%	16.07%	15.23%	21324	140026	265661	-105	0	6512	15.23%	1	0	21219	0	0	0	-105	0	0	0	0		0	0	21324	0	0	0	0	0	0	21324	0	0	0	0	0	0	0	0	0	1174	0	0	0	0	265661	14812									
18377																																																											4594	151	151	8.04%	22.80%	22.05%	4443	20147	55245	145	0	0	22.05%	1	0	4588	0	0	0	145	0	0	0	0		0	0	4443	0	0	0	0	0	0	4443	0	0	0	0	0	0	0	0	0	151	0	0	0	0	55245	4443									
18827																																																											103337	5211	5211	10.16%	14.49%	13.76%	98126	713353	965670	-1767	0	65277	13.76%	1	0	104398	0	1401	2236	-133	1048	-1672	37	0		0	0	101481	0	0	0	0	3355	3355	98126	0	0	0	0	3355	0	0	0	0	5211	0	6992	0	0	972662	40888									
18836																																																											17158	1269	1269	10.64%	16.95%	15.69%	15889	101241	149313	13	0	1856	15.69%	1	0	15902	0	0	0	13	0	0	0	0		0	0	15889	0	0	0	0	0	0	15889	0	0	0	0	0	0	0	0	0	1269	0	0	0	0	149313	14033									
18854																																																											53569	5444	5444	9.71%	12.17%	10.94%	48125	440068	495652	0	0	14100	10.94%	1	0	49778	0	661	0	0	0	0	0	0		992	0	48125	0	0	0	0	0	0	48125	0	0	0	0	0	0	0	0	0	5444	0	1653	0	0	497305	35678									
19356																																																											9345	598	598	10.87%	19.64%	18.38%	8747	47585	80483	-45	0	5225	18.38%	1	0	8702	0	0	0	-45	0	0	0	0		0	0	8747	0	0	0	0	0	0	8747	0	0	0	0	0	0	0	0	0	598	0	0	0	0	80483	3522									
19730																																																											265243	22933	23067	9.88%	12.26%	11.20%	242176	2162668	2450332	1035	0	201887	11.20%	1	0	245446	0	167	827	1035	0	0	0	0		0	0	243417	0	0	0	0	1241	1241	242176	0	0	0	0	1241	0	0	0	0	23067	0	2235	134	0	2452567	42524									
19936																																																											25995	2020	2020	9.67%	16.19%	14.93%	23975	160534	247987	129	0	12826	14.93%	1	0	24104	0	0	0	129	0	0	0	0		0	0	23975	0	0	0	0	0	0	23975	0	0	0	0	0	0	0	0	0	2020	0	0	0	0	247987	11149									
19972																																																											17508	400	400	18.19%	48.64%	47.53%	17108	35997	94068	0	0	0	47.53%	1	0	17108	0	0	0	0	0	0	0	0		0	0	17108	0	0	0	0	0	0	17108	0	0	0	0	0	0	0	0	0	400	0	0	0	0	94068	17108									
20053																																																											11753	852	852	12.05%	17.32%	16.06%	10901	67871	90492	0	0	6203	16.06%	1	0	10901	0	0	0	0	0	0	0	0		0	0	10901	0	0	0	0	0	0	10901	0	0	0	0	0	0	0	0	0	852	0	0	0	0	90492	4698									
20512																																																											10333	542	542	10.23%	23.75%	22.50%	9791	43509	95734	-900	0	1185	22.50%	1	0	10291	0	0	0	500	0	0	0	0		0	0	9791	0	0	0	0	0	0	9791	0	0	0	0	0	0	0	0	0	542	0	0	0	0	95734	10006									
20633																																																											31399	2649	2649	9.81%	14.86%	13.61%	28750	211289	293020	-54	0	3922	13.61%	1	0	29902	0	0	0	549	117	0	486	0		0	0	28750	0	0	0	0	0	0	28750	0	0	0	0	0	0	0	0	0	2649	0	0	0	0	293020	26034									
20857																																																											18693	738	738	6.45%	18.23%	17.51%	17955	102537	278261	2630	0	11500	17.51%	1	0	20727	142	0	0	2630	0	0	0	0		0	0	17955	0	0	0	0	0	0	17955	0	0	0	0	0	0	0	0	0	738	0	142	0	0	278403	6597									
21256																																																											1184	50	50	10.92%	29.59%	28.34%	1134	4002	10389	19	0	600	28.34%	1	0	1153	0	0	0	19	0	0	0	0		0	0	1134	0	0	0	0	0	0	1134	0	0	0	0	0	0	0	0	0	50	0	0	0	0	10389	534									
21359																																																											5374	244	244	10.34%	19.27%	18.40%	5130	27886	49604	142	0	3900	18.40%	1	0	5406	0	134	0	142	0	0	0	0		0	0	5130	0	0	0	0	0	0	5130	0	0	0	0	0	0	0	0	0	244	0	134	0	0	49738	1364									
21630																																																											11230	763	763	9.34%	17.72%	16.52%	10467	63374	112095	1493	0	5200	16.52%	1	0	11960	0	0	0	1493	0	0	0	0		0	0	10467	0	0	0	0	0	0	10467	0	0	0	0	0	0	0	0	0	763	0	0	0	0	112095	5267									
21658																																																											16383	1239	1239	9.52%	16.59%	15.33%	15144	98779	159098	231	0	4257	15.33%	1	0	15375	0	0	0	231	0	0	0	0		0	0	15144	0	0	0	0	0	0	15144	0	0	0	0	0	0	0	0	0	1239	0	0	0	0	159098	10887									
22048																																																											20221	1757	1757	9.48%	13.15%	12.01%	18464	153801	194680	10	0	7400	12.01%	1	0	18474	0	0	0	178	0	-168	0	0		0	0	18464	0	0	0	0	0	0	18464	0	0	0	0	0	0	0	0	0	1757	0	0	0	0	194680	11064									
22543																																																											15146	725	725	13.91%	21.80%	20.76%	14421	69475	103685	-112	0	6300	20.76%	1	0	14667	0	0	0	44	202	0	0	0		0	0	14421	0	0	0	0	0	0	14421	0	0	0	0	0	0	0	0	0	725	0	0	0	0	103685	8479									
22552																																																											9620	1067	1067	8.61%	11.29%	10.03%	8553	85238	99361	61	0	5600	10.03%	1	0	8554	0	0	0	1	0	0	0	0		0	0	8553	0	0	0	0	0	0	8553	0	0	0	0	0	0	0	0	0	1067	0	0	0	0	99361	2893									
22730																																																											14537	783	783	8.61%	15.33%	14.50%	13754	94828	159816	257	0	550	14.50%	1	0	14011	0	0	0	257	0	0	0	0		0	0	13754	0	0	0	0	0	0	13754	0	0	0	0	0	0	0	0	0	783	0	0	0	0	159816	13204									
22936																																																											15005	1334	1334	8.38%	14.48%	13.19%	13671	103613	163215	56	0	22158	13.19%	1	0	18713	0	0	1953	56	0	0	0	0		0	0	16704	0	0	103	0	2930	3033	13671	0	0	0	0	2930	0	0	0	0	1334	0	4986	0	0	168201	-3501									
23045																																																											7615	170	170	16.49%	47.25%	46.19%	7445	16117	45138	-236	0	5054	46.19%	1	0	7209	0	0	0	-236	0	0	0	0		0	0	7445	0	0	0	0	0	0	7445	0	0	0	0	0	0	0	0	0	170	0	0	0	0	45138	2391									
23456																																																											13523	926	926	11.76%	18.30%	17.04%	12597	73913	107081	574	0	462	17.04%	1	0	13171	0	0	0	574	0	0	0	0		0	0	12597	0	0	0	0	0	0	12597	0	0	0	0	0	0	0	0	0	926	0	0	0	0	107081	12135									
23504																																																											332965	20463	20463	9.32%	13.01%	12.21%	312502	2559222	3354071	-5617	-4275	271194	12.21%	1	0	405657	95472	2238	424	-155	0	-1186	-4275	0		0	0	313139	0	0	0	0	637	637	312502	0	0	0	0	637	0	0	0	0	20463	0	98772	0	0	3448568	140080									
23643																																																											20438	1600	1600	9.86%	15.99%	14.73%	18838	127851	191130	-106	0	2500	14.73%	1	0	18732	0	0	0	-106	0	0	0	0		0	0	18838	0	0	0	0	0	0	18838	0	0	0	0	0	0	0	0	0	1600	0	0	0	0	191130	16338									
23755																																																											18350	1488	1488	8.83%	13.91%	12.78%	16862	131905	190931	361	0	4725	12.78%	1	0	17271	0	48	0	361	0	0	0	0		0	0	16862	0	0	0	0	0	0	16862	0	0	0	0	0	0	0	0	0	1488	0	48	0	0	190979	12185									
24006																																																											114006	3952	3952	9.09%	15.14%	14.62%	110054	752934	1211049	-4531	0	14462	14.62%	1	0	111717	5866	328	0	513	0	0	-5044	0		0	0	110054	0	0	0	0	0	0	110054	0	0	0	0	0	0	0	0	0	3952	0	6194	0	0	1217243	101786									
24378																																																											7293	240	240	11.05%	25.01%	24.19%	7053	29157	63827	42	0	0	24.19%	1	0	7095	0	0	0	42	0	0	0	0		0	0	7053	0	0	0	0	0	0	7053	0	0	0	0	0	0	0	0	0	240	0	0	0	0	63827	7053									
24453																																																											27006	1925	1925	10.21%	16.05%	14.91%	25081	168272	245555	117	0	27106	14.91%	1	0	27680	2150	332	0	117	0	0	0	0		0	0	25081	0	0	0	0	0	0	25081	0	0	0	0	0	0	0	0	0	1925	0	2482	0	0	248037	457									
24659																																																											5860	344	344	9.25%	18.36%	17.28%	5516	31913	59630	0	0	3500	17.28%	1	0	5516	0	0	0	0	0	0	0	0		0	0	5516	0	0	0	0	0	0	5516	0	0	0	0	0	0	0	0	0	344	0	0	0	0	59630	2016									
24668																																																											121049	6348	6348	14.07%	18.82%	17.83%	114701	643186	814988	149	0	87767	17.83%	1	0	115303	328	0	50	149	0	0	0	0		0	0	114776	0	0	0	0	75	75	114701	0	0	0	0	75	0	0	0	0	6348	0	453	0	0	815441	27387									
24855																																																											1470	35	35	7.61%	17.80%	17.37%	1435	8260	18847	0	0	360	17.37%	1	0	1435	0	0	0	0	0	0	0	0		0	0	1435	0	0	0	0	0	0	1435	0	0	0	0	0	0	0	0	0	35	0	0	0	0	18847	1075									
24949																																																											55211	3768	3768	11.66%	18.58%	17.32%	51443	297075	441045	32	0	35023	17.32%	1	0	51475	0	0	0	32	0	0	0	0		0	0	51443	0	0	0	0	0	0	51443	0	0	0	0	0	0	0	0	0	3768	0	0	0	0	441045	16420									
25357																																																											39683	1300	1300	11.41%	13.03%	12.60%	38383	304546	336259	78	0	38515	12.60%	1	0	42926	3173	1173	0	197	0	0	0	0		0	0	38383	0	0	0	0	0	0	38383	0	0	0	0	0	0	0	0	0	1300	0	4346	0	0	340605	4333									
25647																																																											5618	490	490	9.21%	14.79%	13.50%	5128	37990	55682	16	0	17566	13.50%	1	0	5144	0	0	0	16	0	0	0	0		0	0	5128	0	0	0	0	0	0	5128	0	0	0	0	0	0	0	0	0	490	0	0	0	0	55682	-12438									
26176																																																											46487	2771	2771	11.83%	21.35%	20.08%	43716	217748	369416	125	125	28061	20.08%	1	0	43841	0	0	0	125	0	0	0	0		0	0	43716	0	0	0	0	0	0	43716	0	0	0	0	0	0	0	0	0	2771	0	0	0	0	369541	15655									
26242																																																											47325	2486	2486	10.95%	15.01%	14.22%	44839	315269	409418	230	0	25670	14.22%	1	0	55915	10846	0	0	230	0	0	0	0		0	0	44839	0	0	0	0	0	0	44839	0	0	0	0	0	0	0	0	0	2486	0	10846	0	0	420264	30015									
26457																																																											3326	187	187	11.44%	17.54%	16.56%	3139	18961	27436	6	0	350	16.56%	1	0	3145	0	0	0	6	0	0	0	0		0	0	3139	0	0	0	0	0	0	3139	0	0	0	0	0	0	0	0	0	187	0	0	0	0	27436	2789									
26765																																																											44307	4549	4549	8.72%	12.22%	10.96%	39758	362718	455894	-547	0	74221	10.96%	1	0	44573	3454	44	746	16	0	0	-563	0		0	0	40876	0	0	0	0	1118	1118	39758	0	0	0	0	1118	0	0	0	0	4549	0	5362	0	0	461256	-29101									
27070																																																											122964	800	800	19.93%	51.51%	51.18%	122164	238711	612925	653	0	0	51.18%	1	0	122817	0	0	0	653	0	0	0	0		0	0	122164	0	0	0	0	0	0	122164	0	0	0	0	0	0	0	0	0	800	0	0	0	0	612925	122164									
27548																																																											60710	5348	5348	9.32%	12.81%	11.69%	55362	473763	593808	2067	0	26531	11.69%	1	0	62466	5037	0	0	2067	0	0	0	0		0	0	55362	0	0	0	0	0	0	55362	0	0	0	0	0	0	0	0	0	5348	0	5037	0	0	598845	33868									
27614																																																											39645	1552	1552	10.72%	24.01%	23.07%	38093	165086	355238	1879	0	2058	23.07%	1	0	40257	0	0	0	1879	285	0	0	0		0	0	38093	0	0	0	0	0	0	38093	0	0	0	0	0	0	0	0	0	1552	0	0	0	0	355238	36320									
27847																																																											51961	3974	3974	9.98%	16.41%	15.16%	47987	316566	480841	3737	0	8412	15.16%	1	0	51724	0	0	0	3737	0	0	0	0		0	0	47987	0	0	0	0	0	0	47987	0	0	0	0	0	0	0	0	0	3974	0	0	0	0	480841	39575									
28013																																																											533686	26142	26206	16.22%	22.05%	20.97%	507480	2420390	3128996	518	-328	289833	20.97%	1	0	524207	16159	49	0	847	0	0	-328	0		0	0	507480	0	0	0	0	0	0	507480	0	0	0	0	0	0	0	0	64	26206	0	16208	0	0	3144876	233856									
28152																																																											13123	1101	1101	9.39%	14.93%	13.68%	12022	87883	128071	69	0	8850	13.68%	1	0	12117	0	0	0	102	0	-7	0	0		0	0	12022	0	0	0	0	0	0	12022	0	0	0	0	0	0	0	0	0	1101	0	0	0	0	128071	3198									
28255																																																											30319	2557	2557	8.88%	14.17%	12.97%	27762	213995	312539	275	0	6436	12.97%	1	0	28037	0	0	0	275	0	0	0	0		0	0	27762	0	0	0	0	0	0	27762	0	0	0	0	0	0	0	0	0	2557	0	0	0	0	312539	21326									
28349																																																											8276	777	777	8.32%	13.60%	12.32%	7499	60867	90090	30	0	7975	12.32%	1	0	7529	0	0	0	30	0	0	0	0		0	0	7499	0	0	0	0	0	0	7499	0	0	0	0	0	0	0	0	0	777	0	0	0	0	90090	-476									
28406																																																											292580	15082	15082	14.98%	19.21%	18.22%	277498	1523042	1852065	-1924	0	5	18.22%	1	0	287638	8915	1197	0	-1541	1933	0	-762	379		19	0	277498	0	0	0	0	0	0	277498	0	0	0	0	0	0	0	0	0	15082	0	10131	0	0	1862196	289557									
28675																																																											13166	695	695	11.17%	21.43%	20.30%	12471	61446	111680	460	0	0	20.30%	1	0	12931	0	0	0	460	0	0	0	0		0	0	12471	0	0	0	0	0	0	12471	0	0	0	0	0	0	0	0	0	695	0	0	0	0	111680	12471									
28732																																																											10274	664	664	10.96%	19.40%	18.15%	9610	52946	87720	33	0	557	18.15%	1	0	9643	0	0	0	33	0	0	0	0		0	0	9610	0	0	0	0	0	0	9610	0	0	0	0	0	0	0	0	0	664	0	0	0	0	87720	9053									
29476																																																											6875	445	445	11.90%	15.02%	14.05%	6430	45773	54051	71	0	6069	14.05%	1	0	6725	199	25	0	71	0	0	0	0		0	0	6430	0	0	0	0	0	0	6430	0	0	0	0	0	0	0	0	0	445	0	224	0	0	54275	585									
29636																																																											93550	6829	6829	9.20%	16.96%	15.72%	86721	551679	942661	-8100	0	81453	15.72%	1	0	81771	3150	0	0	366	0	0	0	-8466		0	0	86721	0	0	0	0	0	0	86721	0	0	0	0	0	0	0	0	0	6829	0	3150	0	0	945811	8418									
29878																																																											566550	15624	15624	31.45%	40.33%	39.22%	550926	1404727	1751852	-2448	0	0	39.22%	1	0	548478	0	0	0	0	0	0	-2448	0		0	0	550926	0	0	0	0	0	0	550926	0	0	0	0	0	0	0	0	0	15624	0	0	0	0	1751852	550926									
30052																																																											3887	243	243	12.59%	19.88%	18.63%	3644	19556	28954	12	0	1531	18.63%	1	0	3656	0	0	0	12	0	0	0	0		0	0	3644	0	0	0	0	0	0	3644	0	0	0	0	0	0	0	0	0	243	0	0	0	0	28954	2113									
30418																																																											46543	0	0	14.24%	1123.68%	1123.68%	46543	4142	326740	0	0	48445	1123.68%	1	0	46682	0	0	56	0	0	0	0	0		0	0	46626	0	0	0	0	83	83	46543	0	0	0	0	83	0	0	0	0	0	0	139	0	0	326879	-1763									
30502																																																											100106	7217	7217	9.91%	17.40%	16.14%	92889	575474	937687	-2731	0	34276	16.14%	1	0	98245	7002	59	137	761	675	0	-3484	0		0	0	93095	0	0	0	0	206	206	92889	0	0	0	0	206	0	0	0	0	7217	0	7404	0	0	945091	66700									
30650																																																											16166	1146	1146	13.14%	17.66%	16.41%	15020	91517	114328	-82	-183	14240	16.41%	1	0	14938	0	0	0	-82	0	0	0	0		0	0	15020	0	0	0	0	0	0	15020	0	0	0	0	0	0	0	0	0	1146	0	0	0	0	114145	780									
30810																																																											11926392	918872	1977443	11.83%	16.40%	13.68%	9948949	72703394	84130878	-25925	0	4588485	13.68%	1	0	9925576	0	2552	0	15185	0	-41110	0	0		0	0	9948949	0	0	0	0	0	0	9948949	0	0	0	0	0	0	1058571	0	0	1977443	0	2552	0	0	84133430	5363016									
30874																																																											158187	10623	9003	13.64%	17.95%	16.93%	149184	881073	1093471	384	0	76389	16.93%	1	0	149586	0	0	18	384	0	0	0	0		0	0	149184	0	0	0	0	0	0	149184	0	0	0	0	1	0	0	0	0	10623	1620	18	0	0	1093489	72813									
31134																																																											20139	824	824	17.03%	30.61%	29.36%	19315	65789	113395	323	0	450	29.36%	1	0	19638	0	0	0	323	0	0	0	0		0	0	19315	0	0	0	0	0	0	19315	0	0	0	0	0	0	0	0	0	824	0	0	0	0	113395	18865									
31255																																																											51059	3873	3873	8.33%	11.87%	10.97%	47186	430033	566285	448	0	28300	10.97%	1	0	48567	933	0	0	448	0	0	0	0		0	0	47186	0	0	0	0	0	0	47186	0	0	0	0	0	0	0	0	0	3873	0	933	0	0	567218	19819									
31657																																																											17177	741	741	11.91%	23.16%	22.16%	16436	74153	138020	0	0	2270	22.16%	1	0	16436	0	0	0	0	0	0	0	0		0	0	16436	0	0	0	0	0	0	16436	0	0	0	0	0	0	0	0	0	741	0	0	0	0	138020	14166									
31826																																																											45006	2328	2375	16.00%	24.25%	22.97%	42631	185608	266394	878	0	1600	22.97%	1	0	44374	865	0	0	878	0	0	0	0		0	0	42631	0	0	0	0	0	0	42631	0	0	0	0	0	0	0	0	0	2375	0	865	47	0	267259	41896									
31835																																																											16088	1174	1174	11.44%	15.77%	14.62%	14914	101985	130325	-884	0	14311	14.62%	1	0	14243	0	0	0	391	213	0	-1275	0		0	0	14914	0	0	0	0	0	0	14914	0	0	0	0	0	0	0	0	0	1174	0	0	0	0	130325	816									
32234																																																											13178	273	273	10.69%	21.12%	20.68%	12905	62393	120719	-8	0	2724	20.68%	1	0	12897	0	0	0	-8	0	0	0	0		0	0	12905	0	0	0	0	0	0	12905	0	0	0	0	0	0	0	0	0	273	0	0	0	0	120719	10181									
32766																																																											6020	257	257	9.45%	22.82%	21.84%	5763	26385	60961	0	0	800	21.84%	1	0	5763	0	0	0	0	0	0	0	0		0	0	5763	0	0	0	0	0	0	5763	0	0	0	0	0	0	0	0	0	257	0	0	0	0	60961	4963									
32971																																																											28607	1782	1782	12.20%	20.10%	18.85%	26825	142317	219873	385	0	0	18.85%	1	0	27210	0	0	0	385	0	0	0	0		0	0	26825	0	0	0	0	0	0	26825	0	0	0	0	0	0	0	0	0	1782	0	0	0	0	219873	26825									
33147																																																											46892	5166	5166	9.56%	11.35%	10.10%	41726	413121	436244	253	0	11975	10.10%	1	0	42049	0	70	0	253	0	0	0	0		0	0	41726	0	0	0	0	0	0	41726	0	0	0	0	0	0	0	0	0	5166	0	70	0	0	436314	29821									
33259																																																											72024	6237	6237	10.57%	13.37%	12.22%	65787	538505	622267	7	0	38643	12.22%	1	0	65794	0	0	0	7	0	0	0	0		0	0	65787	0	0	0	0	0	0	65787	0	0	0	0	0	0	0	0	0	6237	0	0	0	0	622267	27144									
33268																																																											15630	1030	1030	9.43%	18.35%	17.14%	14600	85185	154761	1592	0	7000	17.14%	1	0	16192	0	0	0	1592	0	0	0	0		0	0	14600	0	0	0	0	0	0	14600	0	0	0	0	0	0	0	0	0	1030	0	0	0	0	154761	7600									
33370																																																											4233	141	141	15.10%	35.84%	34.64%	4092	11812	27097	0	0	0	34.64%	1	0	4184	0	0	46	0	0	0	0	0		0	0	4138	0	0	0	0	46	46	4092	0	0	0	0	46	0	0	0	0	141	0	46	0	0	27143	4184									
33839																																																											4073	85	85	11.59%	22.13%	21.66%	3988	18409	34408	72	0	750	21.66%	1	0	4060	0	0	0	72	0	0	0	0		0	0	3988	0	0	0	0	0	0	3988	0	0	0	0	0	0	0	0	0	85	0	0	0	0	34408	3238									
33857																																																											34322	2599	2599	9.40%	11.33%	10.47%	31723	302950	337507	344	0	25632	10.47%	1	0	35593	3526	0	0	344	0	0	0	0		0	0	31723	0	0	0	0	0	0	31723	0	0	0	0	0	0	0	0	0	2599	0	3526	0	0	341033	9617									
34425																																																											41769	3374	3374	9.19%	13.86%	12.74%	38395	301379	417792	-831	0	17834	12.74%	1	0	39417	1853	0	0	125	0	0	-956	0		0	0	38395	0	0	0	0	0	0	38395	0	0	0	0	0	0	0	0	0	3374	0	1853	0	0	419645	22414									
34434																																																											32408	1905	1905	9.78%	14.03%	13.20%	30503	231062	311869	69	0	14400	13.20%	1	0	31205	603	30	0	69	0	0	0	0		0	0	30503	0	0	0	0	0	0	30503	0	0	0	0	0	0	0	0	0	1905	0	633	0	0	312502	16736									
34452																																																											14026	564	564	10.17%	18.41%	17.67%	13462	76196	132417	445	0	1901	17.67%	1	0	13907	0	0	0	445	0	0	0	0		0	0	13462	0	0	0	0	0	0	13462	0	0	0	0	0	0	0	0	0	564	0	0	0	0	132417	11561									
