"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK195	RCFDK196	RCFDK203	RCFDK204	RCFDK207	RCFDK208	RCFDK209	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK195	RCONK196	RCONK203	RCONK204	RCONK207	RCONK208	RCONK209	RCONK256	RIADG377	
2804864																																																																												0	16960	111		0			9198	107	0	637	100156	0	0	0	16898	387	0	17712	0	729	3746	7890	4365	0	3966	13094	15106	32342	17332	0								0	0			0	0	642	5826	21227	22777			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0							0	859	0	0	0	1631	0			0	0				0	0	4527			0	0	
2805535																																																																												0	0	11409		0			26011	459	0	0	151809	0	0	0	17451	367	36	26204	1918	1844	7606	4021	871	1155	13362	12849	36210	64546	6036	0								0	0			0	0	324	3973	38860	50757			0			529	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	85257		0	53							0	71	0	0	529	0	0			0	0				0	0	2074			0	0	
2805928																																																																												0	11852	0		1372			6411	2507	0	1352	53607	0	0	145	10721	322	8834	8152	571	59	1095	628	2229	5764	7737	1926	7139	5315	9928	10604								0	196			0	0	1231	2626	9464	2726			0			105	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	316							0	745	0	353	0	0	0			0	0				0	0	1766			0	0	
2806626																																																																												0	994	96643	5645	0	164913	0	164913	86361	0	0	1164815	0	0	243	190784	4358	7917	144135	3417	7193	21127	47776	86164	24564	189202	49471	220393	300543	212214	1804		0	0	0		0	0	0	1796	0		0	0	21600	53005	178631	355968	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		810516	1726	0	7370							0	27	0	0	0	0	0	0	0	0	0	0			0	0	2365			0		
2806635																																																																												0	7170	1647		4638			24263	10080	0	0	180822	374	0	30	38708	2848	22670	37504	1889	6896	13243	10219	3309	3032	16386	20317	32711	40823	25743	5242								0	200			0	0	10790	18612	27074	29749			0			195	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	33300		0	0							0	1218	0	305	0	0	0			0	0				0	0	4199			240	0	
2806840																																																																												0	11241	326		16155			12667	1376	0	1446	80464	31	0	0	11641	139	6172	19426	718	156	1295	165	5338	3742	5994	12558	10263	11878	21645	5279								0	110			0	0	2098	916	6177	11600			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	11679		0	0							0	3339	0	0	0	229	0			0	0	0			0	0	1264			281	0	
2806877																																																																												0	0	655	0	0	3261	0	3261	2794	0	0	408114	0	0	0	388153	2431	32786	5698	1004	4785	21243	546	918	358364	4304	6625	2578	4207	1585	353		0	0	0		0	0	0	0	0		108	89	8045	0	0	2684	0	0	0			55	96	0	0	0	342952	0	0	0	0	0	0	0	0	0	0	327986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		49999	0	0	0							0	9	0	0	0	0	0	31	0	0	0	0	0	0	0	0	82	0	0	31		
2807173																																																																												0	4844	39		10861			8782	0	0	200	34519	0	0	0	4201	33	26	13808	812	361	980	2017	28	0	3641	9026	8627	8627	336	0								0	0		0	0	0	0	0	0	3973			0			29	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	642	0	0	0	0	0			0	0	0			0	0	944			0		
2808602																																																																												0	240	38982	0	0	77104	0	77104	53655	0	0	793329	0	0	0	249454	3666	115048	216338	108244	18980	23852	68361	19218	9239	205104	75655	73468	126616	58418	1849		0	0	0		0	0	17788	671	0		3540	2502	111353	25229	107654	106713	0	0	0			0	561																							0	0	0	0	0	0	0	0	0	0	0	0	100530	152335	146	0	146							0	34	0	0	0	0	0	0	0	0	0	0			0	0	640			0	3111	
2809373																																																																												0	0	0		0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0	0	0	0	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	0	0	0	0	0	0			0	0				0	0	0			0		
2810007																																																																												0	7034	9389	0	1239	20430	0	20430	13262	0	0	302740	158	0	5218	90739	2272	5410	56906	4298	5275	23441	22814	19236	14897	25819	28865	47034	62578	29410	17559		0	0	0		0	0	0	137	0		0	0	16158	12173	61759	61652	0	0	0			1602	17	0	0	0	369	0	0	0	0	0	0	0	0	0	0	369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		266266	71	0	71							0	2302	0	0	0	3940	1125	8	0	42	42	0	0	0	0	0	4281	0	0	8		
2811086																																																																												0	2642	0		479			12141	0	0	0	37063	0	0	0	11246	0	0	8387	787	1102	3359	5192	534	0	2517	4858	9499	6580	1530	75								0	39			0	0	0	0	96	8201			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	5							0	0	0	0	0	0	0			0	0				0	0	2214			0		
2815879																																																																												0	4268	14760		30			13081	2904	0	0	143403	190	0	189	36770	1912	7844	22604	271	1723	4437	11883	18104	352	13197	7413	25696	30533	29984	0								0	0			0	0	8795	14845	25085	18231			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	75229		1793	185							0	409	0	0	0	0	0			0	0				0	0	525			0	0	
2818731																																																																												0	5140	2408		2369			9150	7718	0	0	85841	52	0	0	14240	329	835	12109	1009	546	4451	7256	416	562	17181	3546	15532	27757	7463	174								0	304			0	0	1183	6299	26892	8003			0			652	0																							0	0	0	0	0	0	0	0	0	0	0	0		26967		0	0							0	1486	0	0	0	0	0			0	0				0	0	372			0		
2819167																																																																												0	0	0	0	79406	53986	0	53986	0	0	0	803348	0	0	0	1442	0	0	126367	0	0	233	0	37	947	117067	9301	116783	313581	242891	714		0	0	0		0	0	103837	0	0	0	0	0	0	814	1259	0	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0	10	0	10							567	419667	0	0	0	0	0	62	0	809	0	0			242	0	142927			62		
2819242																																																																												0	18043	4353		10720			21624	10775	0	2377	183967	0	0	0	63500	1701	55187	46392	2815	4589	2853	1418	13797	37332	17082	30631	11562	6898	24590	28677								0	0			0	0	6617	2837	16585	14977			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		47495		0	0							0	5878	0	0	0	0	0			0	0				0	0	3980			0		
2820604																																																																												569	1224	13890		0			21039	2849	0	0	111379	238	85	1150	18343	1609	2508	19461	2509	603	4096	10398	497	0	11443	10311	22343	41171	7182	141								0	51			0	0	4072	14068	26477	6968			0			174	0																							0	0	0	0	0	0	0	0	0	0	0	0	3431	4799		0	0							0	83	0	285	0	0	0			0	0				0	0	290			0	40	
2823221																																																																												0	7201	834		13730			9356	1253	0	0	125383	0	0	0	51012	1126	1443	44421	2576	5003	12824	6688	23304	77	12769	24073	23192	8312	3377	1980								0	0			0	0	3587	2590	9464	20939			0			57	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	22							0	1414	0	0	0	0	450			0	0	0			0	0	2855			42	0	
2823230																																																																												0	3044	0		7224			16004	0	0	0	49218	0	0	0	6538	0	0	18304	16	418	396	2038	2551	612	3506	14364	8767	6906	5731	726								0	0			0	0	97	512	8982	2543			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	76							0	1987	0	0	0	0	0			0	0	0			0	0	2211			85	0	
2826017																																																																												0	0	0		0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0	0	0	0	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0							0	0	0	0	0	0	0			0	0				0	0	0			0	0	
2826316																																																																												0	1433	23063	127	413	110864	0	110864	13832	0	0	587889	469	1005	7941	69493	4722	61290	143054	5177	14126	18405	21027	6050	4435	147510	76317	118033	140480	32911	436		0	0	0		0	0	571	28	0		0	0	36279	66118	101229	157960	0	1005	0			49	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	144025	166	0	293							0	226	0	0	0	0	0	0	0	0	0	0			0	0	829			0	0	
2833882																																																																												0	0	6686		0			44088	1815	0	0	194533	1583	0	0	9557	1654	8032	20560	509	1521	6324	1081	0	0	45881	25185	46617	43777	21524	1357								0	0			0	0	2934	9164	58417	61706			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	22							0	0	0	0	0	52	488			0	0				0	0	73			0	0	
2834179																																																																												0	262	2345		0			3904	2646	0	0	73047	0	0	0	7195	0	87	10185	333	484	2639	3650	90	0	3937	7389	21661	28210	4133	492								0	56			0	0	1063	11907	21745	20853			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	73047		0	0							0	253	0	0	0	0	0			0	0				0	0	818			0	0	
2834759																																																																												0	0	13160	2399	0	27413	0	27413	84864	0	0	608134	0	0	5380	24236	5557	1398	43519	1896	726	8889	2328	1798	7691	38815	30693	114815	252720	145334	741		0	0	0		0	0	0	1235	0		0	0	1772	3343	25625	60799	0	0	0			30	0																							0	0	0	0	0	0	0	0	0	0	0	0		95176	283	0	2682							0	294	0	0	0	0	0	0	0	6	0	0			0	0	357154			0		
2835103																																																																												1325	74771	3604		19234			22490	3495	0	0	207314	121	0	0	48333	626	0	61770	3572	6337	17022	20370	509	245	25949	39388	26923	39037	23592	3917								0	62			0	0	5572	5603	6002	8594			0			18	0																							0	0	0	0	0	0	0	0	0	0	0	0		62544		0	93							0	4253	0	0	0	0	0			0	0	0			0	0	3378			0		
2835756																																																																												0	0	4836		2756			3	0	0	0	132341	51	0	0	50688	0	43957	21590	708	11724	30189	5731	2126	158	1475	19265	34510	16766	7638	0								0	0			0	0	772	1121	18277	53707			0			2739	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	208							0	0	0	0	0	1832	5868			0	0				0	0	24			0		
2836306																																																																												0	108	5065		36			45688	3841	0	161	127719	0	0	239	14216	902	11703	29336	2665	2177	809	1036	5472	2057	57589	5816	19213	22770	7423	0								0	31			0	0	591	6578	25598	24519			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		34745		0	0							0	39	0	0	0	0	0			0	0				0	0	346			42		
2838207																																																																												0	0	43655	0	0	73259	0	73259	17663	0	0	206566	103	0	26141	34148	129	26509	28551	1055	1533	2371	25556	1775	1450	69929	7819	30572	18062	5886	36802		0	0	0		0	0	0	0	0		0	0	11662	5600	13492	6624	0	0	0			16	1410																							0	0	0	0	0	0	0	0	0	0	0	0		58657	53	0	53							0	0	0	1673	0	0	0	0	0	0	0	0			0	0	384			0		
2839053																																																																												0	444	1075		55			9140	1511	0	967	63376	0	0	357	14195	1159	5964	7796	135	2274	3367	4015	2205	2048	3751	4140	20751	14846	5093	0								0	53			0	0	866	1753	15445	12957			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	1806		0	0							0	2082	0	0	0	627	177			0	0				0	0	1674			0	0	
2839790																																																																												0	2195	3285	0	0	30563	0	30563	16219	0	11	302675	148	0	177	73007	5582	16024	63609	18944	7637	8604	10977	14199	12383	45076	31402	38276	69039	43039	619		0	0	0		0	0	0	522	0		0	0	5020	16588	68920	26540	0	0	0			171	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	88296	174	0	174							0	48859	0	0	0	472	0	0	0	49	0	0			0	0	5338			0	0	
2845755																																																																												0	320	7469		0			21546	1414	0	0	139181	0	0	0	16006	47	140	28673	0	140	8035	7335	496	0	15481	13052	36701	30272	24998	1874								0	0			0	0	4011	4884	43581	39515			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	11508		0	0							0	7	0	0	723	1834	0			0	0				0	0	381			0	0	
2845782																																																																												0	0	0		0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0			0	0	0	0	0	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0							0	0	0	0	0	0	0			0	0				0	0	0			0	0	
2846444																																																																												0	1821	3286		0			53448	17618	0	0	239600	143	789	219	39397	5582	14895	36327	1191	3811	6305	20145	5567	1915	21653	16178	39596	76171	42356	2173								0	214			0	0	4892	7448	56168	45027			0			1450	0																							0	0	0	0	0	0	0	0	0	0	0	0		26406		0	1635							0	388	0	69	0	0	2036			0	0				0	0	2030			1152		
2847085																																																																												0	4362	1643		896			8569	699	0	563	63044	0	0	0	18295	888	638	17302	817	3506	5605	5208	3159	0	4399	8580	14146	12711	4913	0								0	0			0	0	1052	0	23647	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0							0	1129	0	0	0	0	0			0	0				0	0	1301			0	0	
2847142																																																																												0	0	333		0			19177	650	0	0	64677	98	0	0	3480	207	1744	1634	633	127	1040	130	1446	105	172	710	1818	1291	22005	32530								0	0			0	0	0	719	21050	16125			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0							0	0	0	0	0	201	190			0	0				0	0	3034			0	0	
2847432																																																																												0	9940	2599		2567			17137	9421	0	2462	171076	0	0	0	54639	1337	8220	38253	1534	6680	9467	16011	15468	5212	7830	23121	19034	31700	31935	2416								0	752			0	0	6929	9882	34075	14612			0			443	0																							0	0	0	0	0	0	0	0	0	0	0	0		41523		0	1293							0	2239	0	36	0	0	0			0	0				0	0	1192			0		
2848493																																																																												0	103	14114	0	0	73446	0	73446	6677	0	0	270758	0	0	4013	15878	0	10223	78394	1096	785	1477	929	1435	10121	73277	41357	31262	51723	52721	4361		0	0	0		0	0	0	3963	0		19	14	14825	13965	54454	57726	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		88139	937	14440	937							0	14	0	0	0	0	0	0	0	0	0	0			0	0	216			0		
2848756																																																																												0	520	2521		0			29080	3686	0	0	100459	0	0	0	13627	437	4949	26064	2170	1566	3213	3459	2688	227	20672	10632	17443	21267	12511	431								0	330			0	0	3008	8370	23710	12902			0			2050	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	36588		0	39							0	1187	400	464	0	1096	0			0	0				0	0	1042			0	0	
2849285																																																																												0	2935	6497		109			32718	6204	0	0	169325	0	0	0	28346	4869	5158	35393	2730	5196	5416	7860	1616	5157	13468	32238	24201	39758	27361	2218								0	565			0	0	5542	12352	47218	19459			0			207	0																							0	0	0	0	0	0	0	0	0	0	0	0		34892		0	66							0	1097	0	557	0	0	0			0	0				0	0	1348			21		
2849463																																																																												0	2622	4871		1227			1263	135	0	0	44553	38	0	0	16450	9	0	9390	856	2270	4463	3445	2716	1717	2681	3583	9665	9456	1779	0								0	0			0	0	21	978	8481	5118			0			65	0																							0	0	0	0	0	0	0	0	0	0	0	0		27570		0	0							0	2438	0	426	0	0	192			0	0				0	0	978			0		
2849801																																																																												0	5166	9943	0	0	159458	0	159458	133076	0	0	1123225	0	0	18436	275370	19403	27880	192765	16539	23317	22934	43502	145101	23494	172234	73655	137886	214346	239697	4914		0	0	0		0	0	0	3973	24		0	0	36932	73872	245699	146901	0	0	0			2597	132																							0	0	0	0	0	0	0	0	0	0	0	0	0	774348	0	0	0							0	1587	0	1626	0	173	413	3774	0	178	0	0			0	0	11845			3774	0	
2850722																																																																												0	0	5040	0	0	0	0	0	0	0	0	7391278	116719	0	0	0	0	0	483780	0	0	0	0	0	0	324568	159212	1906266	3788354	1318369	0		0	0	0		0	0	303033	0	0		0	0	0	0	0	0	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	7054299	0	0	0							1538	7199924	0	0	0	0	0	0	0	1538	0	0			0	0	0			0	0	
2850768																																																																												0	379	4718	0	0	20105	0	20105	12766	0	0	144861	46	0	0	28731	2091	1382	15662	756	1279	2787	2412	2607	18008	17842	9301	26142	20301	30690	11330		0	0	0		0	0	0	7	0		0	0	2848	1049	49301	22645	0	0	0			48	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	12714	3	0	3							0	0	0	0	2263	0	839	0	0	0	0	0			0	0	264			0	0	
