"IDRSSD"	RCON9999	RSSD9017	RSSD9050	RSSD9130	RSSD9200	RSSD9220	
2796277	20160630	The Philadelphia Trust Company	35075	Philadelphia	PA	19103	
2797162	20160630	Sauk Valley Bank & Trust Co.	35131	Sterling	IL	61081	
2797210	20160630	Old Point Trust & Financial Services, N.A.	35248	Newport News	VA	23606	
2797359	20160630	FIRST CENTRAL SAVINGS BANK	34969	GLEN COVE	NY	11542	
2797724	20160630	TowneBank	35095	Portsmouth	VA	23703	
2798897	20160630	Southern Heritage Bank	35093	Cleveland	TN	373204730	
2800491	20160630	Heartland National Bank	35052	Sebring	FL	33870	
2802664	20160630	PREMIER COMMUNITY BANK	35013	HILLSBORO	OR	971230725	
2804864	20160630	SMALL TOWN BANK	35112	WEDOWEE	AL	362780148	
2805535	20160630	FIRST SECURE COMMUNITY BANK	35223	SUGAR GROVE	IL	60554	
2805928	20160630	MADISON COUNTY COMMUNITY BANK	35056	MADISON	FL	32340	
2806626	20160630	Paragon Commercial Bank	35100	Raleigh	NC	27612	
2806635	20160630	Yampa Valley Bank	35407	Steamboat Springs	CO	80487	
2806840	20160630	Wyoming Community Bank	35220	Riverton	WY	82501	
2806877	20160630	The Federal Savings Bank	35518	Chicago	IL	60607	
2807173	20160630	COMMERCE COMMUNITY BANK	35019	OAK GROVE	LA	71263	
2808602	20160630	Capital Bank, NA	35278	Rockville	MD	208504190	
2809373	20160630	National Advisors Trust Company, FSB	57160	Kansas City	MO	64131	
2810007	20160630	Community First Bank & Trust	35165	Columbia	TN	38402	
2811086	20160630	Preferred Bank	34900	Casey	IL	62420	
2815879	20160630	GREAT AMERICAN BANK	35292	LAWRENCE	KS	66047	
2818731	20160630	Heritage Community Bank	35076	Hartsville	SC	29550	
2819167	20160630	Farm Bureau Bank FSB	35157	Sparks	NV	89431	
2819242	20160630	The Murray Bank	35161	Murray	KY	42071	
2820604	20160630	Millennium Bank	35138	Ooltewah	TN	373630747	
2823221	20160630	BANK OF TERRELL	35320	DAWSON	GA	39842	
2823230	20160630	COMMERCIAL STATE BANK	35319	DONALSONVILLE	GA	39845	
2826017	20160630	The Glenmede Trust Company, N.A.	35317	Philadelphia	PA	191037391	
2826316	20160630	Central Bank of Oklahoma	35348	Tulsa	OK	74137	
2833882	20160630	New Millennium Bank	35151	New Brunswick	NJ	8901	
2834179	20160630	Cornerstone National Bank	35179	Easley	SC	29640	
2834759	20160630	Evergreen Bank Group	35230	Oak Brook	IL	60523	
2835103	20160630	Freedom Bank of Southern Missouri	35276	Cassville	MO	65625	
2835756	20160630	Transcapital Bank	35050	Sunrise	FL	33351	
2836306	20160630	Buckeye Community Bank	35101	Lorain	OH	44055	
2838207	20160630	Seattle Bank	35139	Seattle	WA	98101	
2839053	20160630	Old Mission Bank	35303	Sault Ste. Marie	MI	49783	
2839790	20160630	First Reliance Bancshares, Inc.	35214	Florence	SC	29501	
2845755	20160630	FLAGLER BANK	35218	WEST PALM BEACH	FL	33406	
2845782	20160630	Bessemer Trust Company of California, N.A.	35413	San Francisco	CA	94111	
2846444	20160630	TRAVERSE CITY STATE BANK	35350	TRAVERSE CITY	MI	49684	
2847085	20160630	Southern Illinois Bank	35229	Johnston City	IL	62951	
2847142	20160630	Pinnacle Bank	34908	Orange City	FL	32763	
2847432	20160630	Citizens Community Bank	35326	South Hill	VA	23970	
2848493	20160630	Capital Bank, S.S.B.	35322	El Paso	TX	79901	
2848756	20160630	First Alliance Bank	35245	Cordova	TN	38018	
2849285	20160630	BankVista	35406	Sartell	MN	56377	
2849463	20160630	First Capital Bank	34966	Laurinburg	NC	28352	
2849801	20160630	Southern First Bank	35295	Greenville	SC	29607	
2850722	20160630	BMW Bank of North America	35141	Salt Lake City	UT	841091666	
2850768	20160630	111	35286	Mount Laurel	NJ	8054	
2851185	20160630	Community Bank & Trust	35258	Ashland City	TN	37015	
2853358	20160630	Gwinnett Community Bank	35249	Duluth	GA	30096	
2854113	20160630	REPUBLIC BANK INC	35260	BOUNTIFUL	UT	84010	
2854494	20160630	SOUTH COUNTY BANK, N.A.	35069	RANCHO SANTA MARGARITA	CA	92688	
2855307	20160630	Hantz Bank	35345	Southfield	MI	48034	
2855866	20160630	Four Corners Community Bank	35441	Farmington	NM	87401	
2855914	20160630	CBC National Bank	35309	Fernandina Beach	FL	32034	
2855978	20160630	Leaders Bank	35422	Oak Brook	IL	60523	
2856685	20160630	RIVER COMMUNITY BANK, NATIONAL ASSOCIATION	35274	MARTINSVILLE	VA	24112	
2856939	20160630	Frontier Savings Bank	35432	Council Bluffs	IA	515035241	
2857600	20160630	OAK BANK	35333	FITCHBURG	WI	53719	
2857794	20160630	First American International Bank	35186	Brooklyn	NY	11220	
2858492	20160630	Freedom Bank	35221	Huntingburg	IN	47542	
2858960	20160630	The Bancorp Bank	35444	Wilmington	DE	19809	
2859903	20160630	Access National Bank	35189	Reston	VA	20191	
2860039	20160630	Community Bank of the South	35212	Merritt Island	FL	32953	
2860271	20160630	CROWN BANK	35480	EDINA	MN	55435	
2860459	20160630	Auto Club Trust, FSB	35115	Dearborn	Mi	48126	
2861317	20160630	Branson Bank	35420	Branson	MO	65616	
2867337	20160630	Five Star Bank	35361	Rocklin	CA	95677	
2869162	20160630	American Community Bank & Trust	35412	Woodstock	IL	60098	
2871099	20160630	TriStar Bank	35417	Dickson	TN	37055	
2871558	20160630	AMERICAN COMMUNITY BANK	35033	GLEN COVE	NY	11542	
2872340	20160630	National Bank Of Georgia, The	35338	Athens	GA	30606	
2872845	20160630	South Sound Bank	35355	Olympia	WA	98502	
2873075	20160630	Premier Bank & Trust	35385	North Canton	OH	44720	
2873860	20160630	Harvest Community Bank	34951	Pennsville	NJ	08070	
2877345	20160630	InsBank	35521	Nashville	TN	37215	
2877484	20160630	ALAMERICA BANK	35314	BIRMINGHAM	AL	35205	
2877831	20160630	Bank Of Brookhaven	35439	Brookhaven	MS	39601	
2877840	20160630	First Intercontinental Bank	34998	Doraville	GA	30340	
2880019	20160630	FinWise Bank	35323	Sandy	UT	84094	
2881445	20160630	The MassMutual Trust Company, FSB	35394	Enfield	CT	06082	
2882125	20160630	First Business Bank - Milwaukee	35445	Brookfield	WI	53045	
2882983	20160630	Citizens First Bank	35477	Clinton	IA	52732	
2883971	20160630	Western Heritage Bank	35492	Las Cruces	NM	88005	
2886178	20160630	PEOPLES BANK	35367	ELKHORN	WI	53121	
2887399	20160630	Centerbank	35117	Milford	OH	45150	
2888789	20160630	TWO RIVER COMMUNITY BANK	35426	Tinton Falls	NJ	7724	
2889227	20160630	Alpine Capital Bank	35377	New York	NY	10019	
2895835	20160630	Cornerstone Bank	35284	Wilson	NC	27896	
2896216	20160630	Florida Business Bank	35304	Melbourne	FL	32935	
2897633	20160630	HOMETOWN BANK OF CORBIN	35455	CORBIN	KY	40701	
2900092	20160630	Community Pride Bank	35524	Isanti	MN	55040	
2901558	20160630	CHAMPION BANK	57031	PARKER	CO	801346102	
2903123	20160630	Bank of Oak Ridge	35365	Oak Ridge	NC	27310	
2905761	20160630	Twin City Bank	35261	Longview	WA	98632	
2907019	20160630	COMMUNITY FIRST NATIONAL BANK	35585	MANHATTAN	KS	665023089	
2907439	20160630	California First National Bank	35331	Irvine	CA	92614	
2908575	20160630	Proficio Bank	35495	Cottonwood Heights	UT	840475039	
2909330	20160630	AIG Federal Savings Bank	35267	Wilmington	DE	19809	
2911128	20160630	Lafayette Community Bank	35476	Lafayette	IN	47901	
2911856	20160630	Friends Bank	35376	New Smyrna Beach	FL	32168	
2912750	20160630	Security National Trust Company	57081	Wheeling	WV	26003	
2913702	20160630	Bank of Franklin County	35543	Washington	MO	63090	
2913887	20160630	Select Bank & Trust Company	35465	Dunn	NC	28334	
2914268	20160630	Fidelity Personal Trust Company	35206	Boston	MA	22101133	
2914727	20160630	UNITED NATIONAL BANK	35427	CAIRO	GA	398280150	
2915126	20160630	CHEAHA BANK	35514	OXFORD	AL	36203	
2915461	20160630	North State Bank	35519	Raleigh	NC	27609	
2916534	20160630	M.Y. Safra Bank, FSB	35154	New York	NY	10022	
2916963	20160630	U.S. Bank Trust National Association	57047	Wilmington	DE	19809	
2917184	20160630	New Frontier Bank	35597	St. Charles	MO	63303	
2917317	20160630	BOFI FEDERAL BANK	35546	SAN DIEGO	CA	92122	
2919423	20160630	Canyon Community Bank, N.A.	35547	Tucson	Az	85704	
2919898	20160630	American Bank & Trust Company Inc.	35568	Bowling Green	KY	42102	
2920287	20160630	Century Bank of Kentucky, Inc.	35450	Lawrenceburg	KY	40342	
2920773	20160630	1st Colonial Community Bank	35456	Collingswood	NJ	81082046	
2921211	20160630	Century Bank Of Georgia	35236	Cartersville	GA	30120	
2921622	20160630	Citizens Bank Of Cumberland County, Inc.	35442	Burkesville	KY	42717	
2921659	20160630	Capital Bank And Trust Company	35164	Irvine	CA	92618	
2924128	20160630	Unified Trust Company, N.A.	35534	Lexington	KY	40504	
2925620	20160630	Chino Commercial Bank, National Association	35366	Chino	CA	91710	
2925666	20160630	Pinnacle Bank	35583	Nashville	TN	37201	
2927615	20160630	Advantage Bank	57072	Loveland	CO	80538	
2929392	20160630	Cornerstone National Bank & Trust Company	57061	Palatine	IL	60067	
2931603	20160630	World's Foremost Bank	57079	Sidney	NE	69160	
2938143	20160630	The Bank of Commerce	35451	Sarasota	FL	34236	
2938198	20160630	Northbrook Bank and Trust	57082	Northbrook	IL	60062	
2938769	20160630	OXFORD UNIVERSITY BANK	57034	OXFORD	MS	38655	
2939001	20160630	Century Bank of Florida	35558	Tampa	FL	33612	
2939391	20160630	Peoples Bank	57058	Sheridan	AR	72150	
2939663	20160630	Union Community Bank	35257	Mount Joy	PA	17552	
2941068	20160630	Nicolet National Bank	57038	Green Bay	WI	54301	
2941509	20160630	Foundation Bank	35566	Bellevue	WA	98004	
2942690	20160630	SIGNATURE BANK	57053	NEW YORK	NY	10017	
2942823	20160630	United Bank of El Paso del Norte	57119	El Paso	TX	79912	
2943615	20160630	Community Bank of Pickens County	35513	Jasper	GA	301430040	
2947556	20160630	First Electronic Bank	35533	Sandy	UT	84070	
2948058	20160630	First Commercial Bank	57069	Jackson	MS	39236	
2948423	20160630	THE BANK OF CLOVIS	57022	CLOVIS	NM	88101	
2949970	20160630	United Trust Bank	35393	Palos Heights	IL	60463	
2953418	20160630	OptimumBank	35430	Ft. Lauderdale	FL	33308	
2954059	20160630	BCB COMMUNITY BANK	35541	BAYONNE	NJ	7002	
2954497	20160630	WILLAMETTE VALLEY BANK	57033	SALEM	OR	97301	
2957014	20160630	American State Bank & Trust Company	57144	Great Bend	KS	67530	
2958048	20160630	Kilgore National Bank	35548	Kilgore	TX	75662	
2958972	20160630	Northstar Bank	57097	Bad Axe	MI	48413	
2960555	20160630	American Heritage Bank	57025	Clovis	NM	88102	
2960788	20160630	Wheaton College Trust Company, N.A.	57150	Wheaton	IL	60187	
2963266	20160630	First Carolina Bank	35530	Rocky Mount	NC	27804	
2963275	20160630	Mission Bank	57137	Kingman	AZ	86401	
2963547	20160630	Landmark Community Bank	57112	Pittston	PA	186401816	
2963864	20160630	TRADITIONS FIRST BANK	57092	ERIN	TN	37061	
2966306	20160630	American Express Bank, FSB	35328	Salt Lake City	UT	84184	
2966614	20160630	Carolina Trust Bank	57026	Lincolnton	NC	28902	
2967796	20160630	PEOPLES BANK OF MIDDLE TENNESSEE	35604	SHELBYVILLE	TN	37160	
2970657	20160630	Schaumburg Bank & Trust Company, N.A.	57103	Schaumburg	IL	60007	
2973041	20160630	First Community Trust National Association	57179	Dubuque	IA	52002	
2973386	20160630	SEI Private Trust Company	35388	Oaks	PA	19456	
2980209	20160630	Barclays Bank Delaware	57203	Wilmington	DE	19801	
2986407	20160630	Westfield Bank, FSB	57077	Westfield Center	OH	44251	
2989006	20160630	Guardian Bank	57127	Valdosta	GA	31602	
2992501	20160630	Cornerstonebank	35027	Atlanta	GA	30327	
2992547	20160630	John Deere Financial, f.s.b.	35237	Madison	WI	53717	
2997216	20160630	COMMUNITY BANK OF SANTA MARIA	57073	SANTA MARIA	CA	93455	
2997748	20160630	First Century Bank, National Association	57123	Gainesville	GA	30501	
2997926	20160630	Cumberland Bank & Trust	57091	Clarksville	TN	37040	
2998576	20160630	Celtic Bank	57056	Salt Lake City	UT	84111	
3005097	20160630	COMMUNITY BANK OF MISSOURI	57141	RICHMOND	MO	64085	
3010000	20160630	Mariner's Bank	35479	Edgewater	NJ	7020	
3010318	20160630	AMERICAN PATRIOT BANK	57169	GREENEVILLE	TN	37745	
3010363	20160630	Bankcda	57074	Coeur D'alene	ID	83814	
3013823	20160630	CRESCOM BANK	57135	Charleston	SC	29401	
3015939	20160630	AMG National Trust  Bank	57295	Englewood	CO	801116020	
3016347	20160630	Georgia Banking Company	57071	Atlanta	GA	30339	
3017081	20160630	Northwestern Mutual Wealth Management Company	57093	Milwaukee	WI	53202	
3019982	20160630	THE FREEDOM BANK OF VIRGINIA	57184	Fairfax	VA	22180	
3020447	20160630	Farmers Bank	57335	Ault	CO	80610	
3022076	20160630	Beach Community Bank	57131	Fort Walton Beach	FL	32548	
3022610	20160630	Flatirons Bank	57280	Boulder	CO	80302	
3025134	20160630	American Founders Bank, Inc	57113	Louisville	KY	40223	
3025929	20160630	GOGEBIC RANGE BANK	57192	IRONWOOD	MI	49938	
3027763	20160630	Cornerstone Bank	57250	Overland Park	KS	66221	
3028902	20160630	PREMIER VALLEY BANK	57098	FRESNO	CA	93720	
3029253	20160630	Everence Trust Company	57109	Goshen	IN	46528	
3029589	20160630	Cedar Rapids Bank and Trust Company	57244	Cedar Rapids	IA	524060789	
3032833	20160630	Cheyenne State Bank	57363	Cheyenne	WY	82001	
3034257	20160630	First Community Bank of Central Alabama	57124	Wetumpka	AL	36092	
3034695	20160630	MAIN STREET BANK CORP.	57162	WHEELING	WV	26003	
3039636	20160630	Mission Valley Bank	57101	Sun Valley	CA	91352	
3040418	20160630	COMMUNITY FEDERAL SAVINGS BANK	57129	WOODHAVEN	NY	11421	
3041358	20160630	FIRST COMMERCE BANK	57273	MARYSVILLE	KS	66508	
3041974	20160630	Citizens Bank of Pennsylvania	57282	Philadelphia	PA	191037053	
3042234	20160630	Bank of Brenham N.A.	57102	Brenham	TX	77833	
3045383	20160630	Vanguard National Trust Company	57304	Malvern	PA	193552331	
3047659	20160630	SOUND BANKING COMPANY	57095	MOREHEAD CITY	NC	28557	
3048487	20160630	1st Bank Yuma	57298	Yuma	AZ	85364	
3049635	20160630	Douglas National Bank	57230	Douglas	GA	31533	
3049699	20160630	Venture Bank	57249	Bloomington	MN	55435	
3049729	20160630	PLUS INTERNATIONAL BANK	57083	Miami	FL	33131	
3051432	20160630	Freedom National Bank	57254	Greenville	RI	02828	
3052813	20160630	CommerceWest Bank	57176	Irvine	CA	92612	
3057818	20160630	Apollo Bank	35599	Miami	FL	33130	
3058114	20160630	COUNTRY CLUB TRUST COMPANY NA	57402	KANSAS CITY	MO	64112	
3058329	20160630	FREDERICK COUNTY BANK	57255	FREDERICK	MD	21701	
3066025	20160630	Goldman Sachs Trust Company, National Association, The	57337	Wilmington	DE	19809	
3067929	20160630	Town & Country Bank	57312	Las Vegas	NV	89147	
3068579	20160630	Embassy Bank for the Lehigh Valley	57228	Bethlehem	PA	18017	
3070545	20160630	United Community Bank Of West Kentucky, Inc.	57301	Morganfield	KY	42437	
3075474	20160630	First Chatham Bank	57252	Savannah	GA	31412	
3076220	20160630	THE BUSINESS BANK OF ST LOUIS	57358	CLAYTON	MO	63105	
3076248	20160630	Stifel Bank & Trust	57311	St. Louis	MO	63102	
3076284	20160630	UNITI BANK	57120	BUENA PARK	CA	90621	
3076453	20160630	Bank of Southern California, NA	57044	San Diego	CA	92130	
3076604	20160630	SIGNATURE BANK, NATIONAL ASSOCIATION	57269	TOLEDO	OH	436233279	
3085240	20160630	Citizens National Bank	57320	Windsor	VA	23487	
3086256	20160630	Greater Hudson Bank	57145	Bardonia	NY	10954	
3089752	20160630	Securian Trust Company, N.A.	57405	Saint Paul	MN	551012098	
3090833	20160630	DRAKE BANK	57336	ST PAUL	MN	55107	
3093964	20160630	Grand Bank, National Association	57274	Hamilton	NJ	08619	
3097243	20160630	Prairie Mountain Bank	57453	Great Falls	MT	59405	
3102893	20160630	Washington Business Bank	57167	Olympia	WA	98506	
3103591	20160630	UNITED BANK & TRUST NA	57391	MARSHALLTOWN	IA	50158	
3109043	20160630	Bankwell Bank	57368	New Canaan	CT	6840	
3109146	20160630	Leader Bank, National Association	57134	Arlington	MA	02474	
3110197	20160630	SouthEast Bank	57348	Farragut	TN	37934	
3116519	20160630	American Eagle Bank	57359	South Elgin	IL	60177	
3118447	20160630	Affinity Bank	57264	Atlanta	GA	30328	
3120646	20160630	Patriot Bank	57416	Millington	TN	38053	
3120897	20160630	Heritage Bank	57548	Topeka	KS	66614	
3121072	20160630	EnerBank USA	57293	Salt Lake City	UT	84106	
3121081	20160630	PCSB Commercial Bank	57232	Yorktown Heights	NY	105980712	
3121308	20160630	Community National Bank	57395	Monett	MO	65708	
3122828	20160630	INTERCONTINENTAL BANK	57214	WEST MIAMI	FL	33144	
3122994	20160630	Sanibel Captiva Community Bank	57425	Sanibel	FL	339573215	
3125315	20160630	HIGHLANDS COMMUNITY BANK	57420	COVINGTON	VA	24426	
3125557	20160630	Oregon Coast Bank	57373	Newport	OR	97365	
3128923	20160630	BANK OF LINCOLN COUNTY	57396	FAYETTEVILLE	TN	37334	
3131400	20160630	Commerce Bank of Arizona, Inc	57279	Tucson	AZ	85716	
3133011	20160630	ENTERPRISE BANK NJ	57055	KENILWORTH	NJ	7033	
3133570	20160630	Eagle Community Bank	57477	Maple Grove	MN	55369	
3134399	20160630	Capital Bank of Texas	57495	Carrizo Springs	TX	78834	
3134698	20160630	Bank of Commerce	57491	Duncan	OK	73533	
3138146	20160630	Western Alliance Bank	57512	Phoenix	AZ	85004	
3139321	20160630	Community Bank Owatonna	57468	Owatonna	MN	55060	
3140822	20160630	Liberty National Bank	57505	Sioux City	IA	51106	
3141726	20160630	Forcht Bank, National Association	57415	Lexington	KY	40509	
3143805	20160630	Pacific Commerce Bank	57065	Los Angeles	CA	90013	
3145162	20160630	Gateway Community Bank	57275	Roscoe	IL	61073	
3145797	20160630	York Traditions Bank	57377	York	PA	174020136	
3146150	20160630	U.S. CENTURY BANK	57369	MIAMI	FL	33172	
3148033	20160630	Grand Mountain Bank, Fsb	57531	Granby	CO	80446	
3148613	20160630	Commerce National Bank & Trust	57429	Winter Park	FL	32789	
3150205	20160630	Worthington National Bank	57414	Arlington	TX	760107112	
3150447	20160630	Charles Schwab Bank	57450	Reno	NV	89502	
3151417	20160630	Maple Bank	57581	Champlin	MN	55316	
3153233	20160630	Metropolitan Capital Bank and Trust	57488	Chicago	IL	60611	
3153288	20160630	Xenith Bank	57487	Richmond	VA	23219	
3153297	20160630	FIRST COMMERCE BANK	57465	LEWISBURG	TN	37091	
3153345	20160630	Victory Community Bank	57277	Ft.Mitchell	KY	41017	
3154780	20160630	Horizon Community Bank	57411	Lake Havasu City	AZ	86403	
3158546	20160630	First Western Trust Bank	57607	Denver	CO	80202	
3160978	20160630	Integrity Bank and Trust	57587	Monument	CO	80132	
3161144	20160630	United American Bank	57447	San Mateo	CA	94401	
3162767	20160630	MWABank	57366	Rock Island	IL	61201	
3165357	20160630	Community First Bank of Indiana	57511	Kokomo	IN	46901	
3165599	20160630	Country Bank	57498	Prescott	AZ	86301	
3166699	20160630	TOLLESON PRIVATE BANK	57522	DALLAS	TX	75205	
3174920	20160630	Citizens Bank & Trust	57483	Guntersville	AL	35976	
3176812	20160630	FLORIDIAN COMMUNITY BANK	57382	DAVIE	FL	33328	
3177426	20160630	First Capital Bank	57552	Germantown	TN	38138	
3180136	20160630	Independence Bank	57379	East Greenwich	RI	2818	
3184228	20160630	Falcon National Bank	57603	Foley	MN	56329	
3185485	20160630	Tidelands Bank	57594	Mt. Pleasant	SC	29464	
3185579	20160630	Clarion County Community Bank	57624	Clarion	PA	162141053	
3185896	20160630	TRINITY BANK N.A.	57543	FORT WORTH	TX	76107	
3187395	20160630	Willamette Community Bank	57513	Albany	OR	97321	
3187612	20160630	Arizona Bank & Trust	57620	Phoenix	AZ	85016	
3187630	20160630	Congressional Bank	57614	Bethesda	MD	20817	
3188712	20160630	Fox River State Bank	57504	Burlington	WI	53105	
3189063	20160630	Commercial Bank Of California	57417	Irvine	CA	92612	
3189634	20160630	First Bank of Charleston Inc.	57514	Charleston	WV	25302	
