"IDRSSD"	RCON9999	RSSD9017	RSSD9050	RSSD9130	RSSD9200	RSSD9220	
	MICR9999REPORT DATE	NM_LGL	ID_FDIC_CERT	CITY	STATE_ABBR_NM	ZIP CODE	
3356191	20130630	BRYANT BANK	57997	TUSCALOOSA	AL	35406	
3357077	20130630	VisionBank	58063	St. Louis Park	MN	55416	
3357219	20130630	OPEN BANK	57944	LOS ANGELES	CA	90017	
3357385	20130630	Bank of San Francisco	58069	San Francisco	CA	94105	
3357620	20130630	HSBC Trust Company (Delaware), N.A.	58188	Wilmington	DE	19801	
3357871	20130630	Orange Bank of Florida	57960	Orlando	FL	32801	
3357899	20130630	Eastside Commercial Bank	58125	Conyers	GA	30094	
3357910	20130630	HomeTown Bank	58163	Roanoke	VA	24011	
3357947	20130630	American Trust Bank	58076	Kirksville	MO	63501	
3358252	20130630	AztecAmerica Bank	57866	Berwyn	IL	60402	
3358270	20130630	Huron Valley State Bank	57990	Milford	MI	48381	
3358289	20130630	Security Bank of California	57964	Riverside	CA	92501	
3359062	20130630	Foundations Bank	57972	Pewaukee	WI	53072	
3363975	20130630	BISCAYNE BANK	57973	Coconut Grove	FL	33133	
3366239	20130630	Commerce State Bank	58020	West Bend	WI	53095	
3367067	20130630	Pan Pacific Bank	57989	Fremont	CA	94539	
3367085	20130630	Gateway Bank of Florida	58176	Daytona Beach	FL	32114	
3367964	20130630	The Bank of Santa Barbara	58098	Santa Barbara	CA	93101	
3368635	20130630	Paradise Bank	58030	Boca Raton	FL	33431	
3368925	20130630	Spring Bank	58668	Bronx	NY	10452	
3368989	20130630	Cooper State Bank	58041	Dublin	Oh	43017	
3369007	20130630	Benchmark Bank	57949	Gahanna	Oh	43230	
3369959	20130630	Indus American Bank	57983	Iselin	NJ	8830	
3370133	20130630	Sunrise Bank	58029	Cocoa Beach	FL	32931	
3370357	20130630	Valley Bank of Nevada	57933	North Las Vegas	NV	89031	
3370384	20130630	NorthSide Bank	57994	Adairsville	GA	30103	
3371309	20130630	STC Capital Bank	58127	St. Charles	IL	60174	
3374186	20130630	The Commerce Bank of Oregon	58223	Portland	OR	97204	
3374234	20130630	Riverland Bank	58106	Jordan	MN	55352	
3374298	20130630	Virginia Heritage Bank	58174	Vienna	VA	22182	
3374382	20130630	Triad Bank	58121	Frontenac	MO	63131	
3374403	20130630	BANK OF BELLEVILLE	58114	BELLEVILLE	IL	62220	
3374412	20130630	OakStar Bank	58115	Springfield	MO	65807	
3374878	20130630	First Choice Bank	57966	Cerritos	CA	90703	
3376733	20130630	LincolnWay Community Bank	57971	New Lenox	IL	60451	
3377235	20130630	CenTrust Bank, National Association	58158	Northbrook	IL	600621230	
3377374	20130630	Bank of Commerce	58134	Charlotte	NC	28204	
3377954	20130630	Hot Springs Bank & Trust Company	3855	Hot Springs	AR	719137439	
3378773	20130630	BRIDGEWATER BANK	58210	BLOOMINGTON	MN	55431	
3381876	20130630	Continental Bank	58061	Plymouth Meeting	PA	19462	
3382547	20130630	DEPARTMENT STORES NATIONAL BANK	58180	Sioux Falls	SD	57104	
3382967	20130630	Integrity First Bank	58091	Wausau	WI	54403	
3383076	20130630	Tri-Valley Bank	58004	San Ramon	CA	94583	
3383366	20130630	VIRGINIA COMPANY BANK	58147	NEWPORT NEWS	VA	23606	
3383599	20130630	Pinnacle Bank	58186	Scottsdale	AZ	85260	
3383601	20130630	Floridian Bank	58173	Daytona Beach	FL	32117	
3383665	20130630	First Missouri State Bank of Cape County	58230	Cape Girardeau	MO	63703	
3384318	20130630	STATE BANK AND TRUST COMPANY	57870	MACON	GA	31208	
3384372	20130630	FORTUNEBANK	58107	ARNOLD	MO	63010	
3384466	20130630	Berkshire Municipal Bank	58097	Albany	NY	12207	
3384868	20130630	Pinnacle Bank of South Carolina	58179	Greenville	SC	29606	
3384952	20130630	Idaho First Bank	58095	McCall	ID	83638	
3385744	20130630	NobleBank & Trust	58111	Anniston	AL	36202	
3386143	20130630	Liberty First Bank	58274	Monroe	GA	30655	
3386264	20130630	First General Bank	58060	Rowland Heights	CA	91748	
3386536	20130630	SouthPoint Bank	58088	Birmingham	AL	35243	
3386554	20130630	The Bank of River Oaks	58142	Houston	TX	77098	
3386590	20130630	HIGHLANDS STATE BANK	58048	VERNON	NJ	7462	
3386983	20130630	Summit Bank of Kansas City	1627	Lee's Summit	MO	64086	
3387140	20130630	United Republic Bank	58359	Omaha	NE	68022	
3387159	20130630	BankGreenville	58157	Greenville	SC	29606	
3387926	20130630	Harbor National Bank	58219	Charleston	SC	29407	
3388080	20130630	Private Bank of California, The	58099	Los Angeles	CA	90067	
3388165	20130630	Noah Bank	58196	Elkins Park	PA	19027	
3388370	20130630	Desoto County Bank	58154	Horn Lake	MS	38637	
3388419	20130630	Georgia Heritage Bank	58005	Dallas	GA	30132	
3388482	20130630	American Riviera Bank	58281	Santa Barbara	CA	93101	
3389313	20130630	Team Capital Bank	58085	Bethlehem	PA	18020	
3390337	20130630	California Business Bank	58037	Los Angeles	CA	90017	
3390627	20130630	Signature Bank Of Georgia	58103	Sandy Springs	GA	30328	
3391606	20130630	Valley Green Bank	58084	Philadelphia	PA	19119	
3391718	20130630	Belmont Bank & Trust Company	58165	Chicago	IL	60634	
3392292	20130630	Community Business Bank	58159	West Sacramento	CA	95691	
3392975	20130630	Freedom Bank	58292	Overland Park	KS	66223	
3393785	20130630	Atlantic Community Bank	58075	Bluffton	SC	29910	
3393806	20130630	SOUTHERN COMMUNITY BANK	58105	TULLAHOMA	TN	37388	
3393824	20130630	Stonebridge Bank	58236	Minneapolis	MN	55415	
3393842	20130630	Patriot Federal Bank	58077	Canajoharie	NY	13317	
3393851	20130630	Putnam 1st Mercantile Bank	58079	Cookeville	TN	38501	
3394278	20130630	Sallie Mae Bank	58177	Salt Lake City	UT	84101	
3394380	20130630	Saigon National Bank	57974	Westminster	CA	926837582	
3395293	20130630	Triumph Bank	58227	Memphis	TN	38119	
3396375	20130630	Florida Bank of Commerce	58081	Orlando	FL	32802	
3396535	20130630	East River Bank	58171	Philadelphia	PA	191291732	
3397233	20130630	Solera National Bank	58534	Lakewood	CO	80226	
3398100	20130630	Presidio Bank	58325	San Francisco	CA	94104	
3398623	20130630	Fresno First Bank	58090	Fresno	CA	93711	
3400928	20130630	Plaza Bank	58100	Irvine	CA	92612	
3401970	20130630	First Bank	58481	Hamilton	NJ	08690	
3402575	20130630	Reliant Bank	58209	Brentwood	TN	37027	
3402913	20130630	Banesco USA	57815	Coral Gables	FL	33134	
3404207	20130630	Old Plank Trail Community Bank NA	58314	New Lenox	IL	60451	
3404373	20130630	First Commerce Bank	58054	Lakewood	NJ	8701	
3404467	20130630	First National Bank of Michigan	58259	Kalamazoo	MI	49007	
3404506	20130630	Providence Bank	58239	Rocky Mount	NC	27804	
3404869	20130630	United International Bank	57987	Flushing	NY	11355	
3404999	20130630	Flagship Community Bank	58113	Clearwater	FL	33761	
3405633	20130630	Twin Lakes Community Bank	15880	Flippin	AR	72634	
3407084	20130630	LCA Bank Corporation	58148	Park City	UT	840684382	
3408728	20130630	Business First Bank	58228	Baton Rouge	LA	70809	
3409462	20130630	Community 1St Bank	58191	Auburn	CA	95603	
3410141	20130630	Bank of Lexington	58164	Lexington	KY	40503	
3411773	20130630	First Farm Bank	58508	Greeley	CO	80631	
3411791	20130630	Heritage Community Bank	58213	Randolph	NJ	7869	
3412417	20130630	Jonah Bank Of Wyoming	58396	Casper	WY	82601	
3415454	20130630	The Bank & Trust of Bryan/College Station	58249	Bryan	TX	77807	
3415463	20130630	COMMERCE UNION BANK	58366	SPRINGFIELD	TN	37172	
3419416	20130630	John Marshall Bank	58243	Reston	VA	20190	
3424483	20130630	TRINITYBANK	58206	DOTHAN	AL	36301	
3425725	20130630	Beartooth Bank	58199	Billings	MT	59106	
3426656	20130630	Pacific Rim Bank	58137	Honolulu	HI	96813	
3428258	20130630	Darien Rowayton Bank	58257	Darien	CT	06820	
3428276	20130630	SADDLE RIVER VALLEY BANK	57936	Montclair	NJ	7042	
3429059	20130630	Union Bank & Trust Company	58245	Oxford	NC	27565	
3429219	20130630	HERITAGE BANK & TRUST	58220	COLUMBIA	TN	38401	
3429282	20130630	First Bank of the Palm Beaches	58152	West Palm Beach	FL	33401	
3430297	20130630	Bank of Birmingham	58101	Birmingham	MI	48009	
3430738	20130630	Ohio Commerce Bank	58198	Beachwood	OH	44122	
3433047	20130630	Evansville Commerce Bank	58279	Evansville	IN	477363729	
3433186	20130630	Private Bank of Buckhead	58380	Atlanta	GA	30305	
3435948	20130630	Northern California National Bank	58224	Chico	CA	95926	
3437148	20130630	First Freedom Bank	58208	Lebanon	TN	370880100	
3437157	20130630	River Bank & Trust	58255	Prattville	AL	36066	
3437166	20130630	Patriot Community Bank	58133	Woburn	MA	01801	
3437456	20130630	Metro City Bank	58181	Georgia	GA	30340	
3437483	20130630	Signature Bank	58264	Chicago	IL	606311450	
3438060	20130630	Providence Bank	58189	Alpharetta	GA	30004	
3438958	20130630	RiverBank	58322	Spokane	WA	99202	
3440803	20130630	Golden Valley Bank	58278	Chico	CA	95926	
3440830	20130630	Texas Citizens Bank, NA	58319	Pasadena	TX	77504	
3441480	20130630	Insight Bank	58215	Columbus	OH	43240	
3441677	20130630	E*TRADE SAVINGS BANK	58119	Arlington	VA	22203	
3443345	20130630	BANK OF NEW JERSEY	58175	FORT LEE	NJ	7024	
3444539	20130630	Legacy Bank Of Florida	58247	Boca Raton	FL	33431	
3444566	20130630	The First Bexley Bank	58022	Bexley	OH	43209	
3445460	20130630	Wyoming State Bank	58395	Laramie	WY	820705134	
3445769	20130630	First NBC Bank	58302	New Orleans	LA	70112	
3445901	20130630	River City Bank	58289	Rome	GA	30165	
3446225	20130630	Table Rock Community Bank	58300	Kimberling City	MO	65686	
3446636	20130630	Aquesta Bank	58296	Cornelius	NC	28031	
3446784	20130630	Community Bank Delaware	58311	Lewes	DE	199580742	
3447455	20130630	BANK OF CORAL GABLES, LLC	58131	CORAL GABLES	FL	331344146	
3447576	20130630	American Momentum Bank	58309	Tampa	FL	33609	
3447772	20130630	Ohana Pacific Bank	58231	Honolulu	HI	96814	
3447820	20130630	Esquire Bank	58140	Brooklyn	NY	11201	
3447875	20130630	Plaza Bank	58305	Seattle	WA	98101	
3447893	20130630	Westbound Bank	58417	Katy	TX	77494	
3448162	20130630	LONE STAR BANK	58324	HOUSTON	TX	77063	
3448180	20130630	Texas Leadership Bank	58312	Royse City	TX	751897511	
3448425	20130630	Community Bank of Pleasant Hill	58423	Pleasant Hill	MO	64080	
3449066	20130630	Investar Bank	58316	Baton Rouge	LA	70808	
3449730	20130630	Sutter Community Bank	58221	Yuba City	CA	95991	
3451050	20130630	River Valley Community Bank	58276	Yuba City	CA	95992	
3452123	20130630	1st Enterprise Bank	58321	Los Angeles	CA	900173449	
3452310	20130630	CapStone Bank	58386	Raleigh	NC	27609	
3452365	20130630	Congaree State Bank	58301	West Columbia	SC	29170	
3453737	20130630	AltaPacific Bank	58275	Santa Rosa	CA	95403	
3455227	20130630	Pinnacle Bank	58297	Morgan Hill	CA	95037	
3455236	20130630	Choice Bank	58244	Oshkosh	WI	54903	
3459207	20130630	Mountain Pacific Bank	58341	Everett	WA	98201	
3459216	20130630	Town Center Bank	58214	Frankfort	IL	60423	
3459346	20130630	PREMIER BUSINESS BANK	58261	LOS ANGELES	CA	90017	
3461264	20130630	Bank of Maumee	58317	MAUMEE	OH	43537	
3462074	20130630	PROAMERICA Bank	58349	Los Angeles	CA	90017	
3462449	20130630	Louisa Community Bank	58112	Louisa	KY	41230	
3462458	20130630	WestSide Bank	58347	Hiram	GA	30141	
3462654	20130630	Millennium Bank	58466	Junction City	Ks	66441	
3463875	20130630	Austin County State Bank	58484	Bellville	TX	77418	
3464368	20130630	Bank of Napa, N. A.	58138	Napa	CA	94558	
3464827	20130630	Bank of Cape Cod	58270	Hyannis	MA	2601	
3465226	20130630	Summit Bank & Trust	58458	Broomfield	CO	80027	
3465392	20130630	Pegasus Bank	58483	Dallas	TX	75209	
3466979	20130630	COMMUNITY SOUTHERN BANK	58313	LAKELAND	FL	33803	
3466988	20130630	The First Bank of Greenwich	58307	Cos Cob	CT	6807	
3467266	20130630	Florida Shores Bank-Southeast	58331	Pompano Beach	FL	33062	
3467556	20130630	First Private Bank of Texas	58497	Dallas	TX	752256207	
3468450	20130630	Central Bank	58377	Tampa	FL	33647	
3468665	20130630	Vision Bank-Texas	58447	Richardson	TX	75080	
3470097	20130630	Bank of Montana	58482	Missoula	MT	59802	
3470154	20130630	US METRO BANK	58310	GARDEN GROVE	CA	92844	
3470239	20130630	Ameriprise National Trust Bank	58303	Minneapolis	MN	55402	
3470864	20130630	FIRST COVENANT BANK	58294	COMMERCE	GA	30529	
3470930	20130630	Friendly Hills Bank	58218	Whittier	CA	90603	
3470985	20130630	Park Sterling Bank	58408	Charlotte	NC	28204	
3471094	20130630	Bank Reale	58183	Pasco	WA	993019275	
3471209	20130630	New Resource Bank	58329	San Francisco	CA	94105	
3472046	20130630	Frontier Bank of Texas	58509	Elgin	TX	78621	
3472859	20130630	NewBank	58203	Flushing	NY	11354	
3475083	20130630	TriState Capital Bank	58457	Pittsburgh	PA	15219	
3476192	20130630	Carter Bank & Trust	58596	Martinsville	VA	24112	
3479018	20130630	Community Bank, The	58517	Bridgeport	TX	76426	
3480069	20130630	West Valley National Bank	58426	Avondale	AZ	85392	
3481703	20130630	Sabal Palm Bank	58372	Sarasota	FL	34232	
3482045	20130630	Embassy National Bank	58413	Lawrenceville	GA	30043	
3482111	20130630	MRV BANKS	58619	STE GENEVIEVE	MO	63670	
3482166	20130630	Lotus Bank	58340	Novi	MI	48377	
3482812	20130630	Columbus Community Bank	58299	Columbus	GA	31909	
3482894	20130630	INSIGNIA BANK	58387	SARASOTA	FL	34236	
3485215	20130630	Texas Advantage Community Bank, National Association	58450	Alvin	TX	77511	
3485420	20130630	Cornerstone Community Bank	58411	Red Bluff	CA	96080	
3486623	20130630	CAROLINA ALLIANCE BANK	58432	SPARTANBURG	SC	29306	
3487433	20130630	MERCHANTS COMMERCIAL BANK	58184	ST. THOMAS	VI	8021735	
3487509	20130630	Colonial American Bank	58412	Middletown	NJ	07748	
3487518	20130630	Seaside National Bank & Trust	58328	Orlando	FL	32801	
3487947	20130630	UniBank	58407	Lynnwood	WA	98037	
3488579	20130630	Central Bank	1756	Little Rock	AR	72211	
3488869	20130630	Vantage Bank of Alabama	58375	Albertville	AL	35950	
3488980	20130630	Americas United Bank	58360	Glendale	CA	91203	
3489035	20130630	The Piedmont Bank	58374	Norcross	GA	30092	
3489071	20130630	Lewis & Clark Bank	58428	Oregon City	OR	970451629	
3490871	20130630	Pacific Enterprise Bank	58415	Irvine	CA	92614	
3503696	20130630	First Avenue National Bank	58344	Ocala	FL	34471	
3517590	20130630	Hyperion Bank	58371	Philadelphia	PA	19123	
3525577	20130630	First Florida Bank	58370	Destin	FL	32540	
3529315	20130630	Edward Jones Trust Company	28390	Saint Louis	MO	63131	
3529650	20130630	Treasure State Bank	58454	Missoula	MT	59808	
3531176	20130630	Southern Independent Bank	58357	Opp	AL	36467	
3532641	20130630	SmartBank	58463	Pigeon Forge	TN	37863	
3535848	20130630	ACCESSBANK TEXAS	58562	DENTON	TX	76201	
3536407	20130630	USAmeriBank	58427	Clearwater	FL	33762	
3537897	20130630	Commencement Bank	58446	Tacoma	WA	98402	
3537963	20130630	Fortune Bank	58437	Seattle	WA	98101	
3538009	20130630	Platinum Bank	58511	Oakdale	MN	55128	
3540310	20130630	MileStone Bank	58502	Doylestown	PA	18901	
3545258	20130630	San Diego Private Bank	58291	Coronado	CA	92118	
3545324	20130630	Talmer Bank and Trust	58132	Troy	MI	48084	
3546862	20130630	PACIFIC ALLIANCE BANK	58234	ROSEMEAD	CA	91770	
3546899	20130630	TriSummit Bank	58467	Kingsport	TN	37660	
3547131	20130630	FineMark National Bank & Trust	58486	Ft Myers	FL	33919	
3547896	20130630	Millennium Bank	58348	Des Plaines	IL	60016	
3548567	20130630	The Bank of San Antonio	58581	San Antonio	TX	78230	
3548763	20130630	PeopleFirst Bank	58597	Joliet	IL	60435	
3549180	20130630	FIRST CITIZENS BANK OF GEORGIA	58421	DAWSONVILLE	GA	30534	
3550579	20130630	Focus Business Bank	58474	San Jose	CA	95113	
3551521	20130630	Carolina Premier Bank	58516	Charlotte	NC	28277	
3555248	20130630	FIRST SECURITY BANK OF NEVADA	58443	LAS VEGAS	NV	89148	
3555695	20130630	Atlantic Capital Bank	58492	Atlanta	GA	30305	
3557895	20130630	Summit Community Bank	58552	Maplewood	MN	55109	
3559714	20130630	American Eagle Bank of Chicago	58514	Chicago	IL	60647	
3559938	20130630	ICON BANK OF TEXAS, N.A.	58378	HOUSTON	TX	77064	
3560420	20130630	Security First Bank	58212	Fresno	CA	93711	
3560747	20130630	Platinum Bank	58608	Lubbock	TX	79464	
3560756	20130630	Collin Bank	58610	Plano	TX	75093	
3560783	20130630	CapitalMark Bank & Trust	58507	Chattanooga	TN	37402	
3561771	20130630	GLOBAL BANK	58263	NEW YORK	NY	100026803	
3564286	20130630	Vantage Point Bank	58531	Horsham	PA	19044	
3565265	20130630	Meridian Bank Texas	11895	Fort Worth	TX	761023531	
3567269	20130630	Select Bank	58563	Forest	VA	24551	
3571015	20130630	Calusa National Bank	58512	Punta Gorda	FL	33950	
3576337	20130630	First National Bank of New York	58419	Melville	NY	11747	
3577389	20130630	HomeBanc National Association	58194	Lake Mary	FL	32746	
3579589	20130630	Allegiance Bank Texas	58629	Houston	TX	77040	
3580334	20130630	BlackRidgeBANK	58580	Fargo	ND	58104	
3582552	20130630	Keystone Bank	58382	Auburn	AL	36830	
3582673	20130630	First Choice Bank	58471	Lawrenceville	NJ	08648	
3586925	20130630	SunBank, National Association	58611	Phoenix	AZ	85016	
3587726	20130630	Sierra Vista Bank	58438	Folsom	CA	95630	
3588312	20130630	Bank of Central Florida	58479	Lakeland	FL	33813	
3588424	20130630	Waterford Bank, N.A.	58433	Toledo	OH	43617	
3590016	20130630	Gateway Bank of Central Florida	58506	Ocala	FL	34470	
3590977	20130630	Folsom Lake Bank	58503	Folsom	CA	95630	
3591004	20130630	Redstone Bank	58826	Centennial	CO	80016	
3591282	20130630	First National Bank of the Gulf Coast	58532	Naples	FL	34105	
3592047	20130630	Goldwater Bank, N.A.	58405	Scottsdale	AZ	85251	
3592609	20130630	MidCoast Community Bank	58498	Wilmington	DE	19808	
3593307	20130630	Gold Coast Bank	58556	Chicago	IL	60610	
3594005	20130630	CrossFirst Bank	58648	Leawood	KS	66224	
3594087	20130630	Hometown Bank Of Pennsylvania	58470	Bedford	PA	15522	
3594797	20130630	1ST CAPITAL BANK	58485	MONTEREY	CA	93940	
3595066	20130630	PREFERRED COMMUNITY BANK	58262	FT MYERS	FL	33966	
3595262	20130630	Capital Bank of New Jersey	58464	Vineland	NJ	08360	
3595271	20130630	The Bank of Princeton	58513	Princeton	NJ	08540	
3595637	20130630	Pioneer Bank, SSB	58577	Dripping Springs	TX	78620	
3595682	20130630	First American Bank, N.A.	58593	Hudson	WI	54016	
3596111	20130630	Bank Of Manhattan, National Association	58568	El Segundo	CA	90245	
3596250	20130630	Reliance Bank	58602	Faribault	MN	55021	
3596380	20130630	ProBank	58546	Tallahassee	FL	32301	
3596894	20130630	RepublicBankAz	58271	Phoenix	AZ	85014	
3597211	20130630	Chain Bridge Bank, National Association	58595	McLean	VA	22101	
3597305	20130630	Capital Bank	58462	San Juan Capistrano	CA	92675	
3597592	20130630	Foothills Bank & Trust	58591	Maryville	TN	37801	
3597677	20130630	Providence Bank Of Texas	58560	Southlake	TX	76092	
3599055	20130630	NorthStar Bank	58520	Tampa	FL	33602	
3599608	20130630	Memorial City Bank	58679	Houston,	TX	77024	
3599804	20130630	Great Nations Bank	58680	Norman	OK	73071	
3601088	20130630	High Desert Bank	58594	Bend	OR	97702	
3602889	20130630	GOLDEN EAGLE COMMUNITY BANK	58579	WOODSTOCK	IL	600981930	
3603457	20130630	ENCORE BANK, NA	58376	Port Charlotte	FL	33980	
3603765	20130630	Adams Dairy Bank	58697	Blue Springs	MO	640143084	
3603961	20130630	The Victory Bank	58615	Limerick	PA	19468	
3603970	20130630	Community 1st Bank	58576	Post Falls	ID	83854	
3606533	20130630	Bank 1440	58460	Phoenix	AZ	85054	
3606971	20130630	BUSINESS BANK OF TEXAS, N.A.	58545	AUSTIN	TX	78758	
3607062	20130630	Lone Star State Bank of West Texas	3116	Lubbock	TX	794240604	
3608751	20130630	Onecalifornia Bank, Fsb	58490	Oakland	CA	94612	
3610567	20130630	Revere Bank	58640	Laurel	MD	20707	
3610718	20130630	Old Dominion National Bank	58504	North Garden	VA	22959	
3612525	20130630	Level One Bank	58604	Farmington Hills	MI	48334	
3613559	20130630	Vinings Bank	58533	Smyrna	GA	30080	
3613652	20130630	SHAMROCK BANK OF FLORIDA	58553	NAPLES	FL	34102	
