"IDRSSD"	RCFDF236	RCFDF237	RCFDG465	RCFDG466	RCFDG467	RCFDG468	RCFDG469	RCFDG470	RCFDG471	RCFDG472	RCFDK652	RCFDK653	RCFDK654	RCFDK655	RCFDK656	RCFDK657	RCFDK658	RCFDK659	RCFDK660	RCFDK661	RCFDK663	RCFDK664	RCFDK665	RCFDK666	RCFDK667	RCFDK668	RCFDK669	RCFDK670	RCFDK671	RCFDK672	RCFDK673	RCFDK674	RCFDK675	RCFNF234	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONG465	RCONG466	RCONG467	RCONG468	RCONG469	RCONG470	RCONG471	RCONG472	RCONG803	RCONJ944	RCONJ945	RCONK652	RCONK653	RCONK654	RCONK655	RCONK656	RCONK657	RCONK658	RCONK659	RCONK660	RCONK661	RCONK663	RCONK664	RCONK665	RCONK666	RCONK667	RCONK668	RCONK669	RCONK670	RCONK671	RCONK672	RCONK673	RCONK674	RCONK675	RCONK676	RCONK677	RCONK678	RCONK679	RCONK680	RCONK681	RCONK682	TEXTA545	
816948																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	0	0	0	0	19781	1908	0	0	19781	0	0	0	0	0	0	0	0	0	0	0	0	23291	1	3660	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
817356																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4089	123	0	0	19816	1852	5093	7	28998	0	0	0	0	0	0	0	0	0	0	1764	3	37133	1	7424	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
817477																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	17429	894	562	2	120877	14826	7090	14	145958	0	0	0	0	0	0	0	0	0	0	975	2	169647	1	14040	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
817824	201486379	11468873	4540510	507281	11136	855813	0	596551	951293	3413798	262057235	1	24653972	42000	false	0	0	true	238423	238423	CONF	CONF	CONF	CONF	CONF	CONF	280697	363373	0	7919160	CONF	CONF	CONF	11468873	26079884	0	6375785	461419	337612	936	101639467	13942310	81664642	54530											0	40361950	17978											CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF	2589272	0	1985488	18963	14974	3056222	0		
818401																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	22010	1390	1697	5	232267	17925	111692	119	367666	0	0	0	0	0	0	0	0	0	0	9985	14	435926	1	43833	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
818540																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3736	203	0	0	36983	3014	37107	29	77826	0	0	0	0	0	0	0	0	0	0	2849	5	79106	1	10373	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
818559																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4481	416	0	0	55627	5081	3041	5	63148	0	0	0	0	0	0	0	0	0	0	305	1	68329	1	6389	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
818652																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	606	60	0	0	32068	2898	52008	58	84682	0	0	0	0	0	0	0	0	0	0	13497	16	70384	1	6127	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
819154																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2634	124	0	0	68891	6104	10903	30	82428	0	0	0	0	0	0	0	0	0	0	5207	11	92208	1	6035	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
819172																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	17072	429	852	3	49187	4808	7680	18	74791	0	0	0	0	0	0	0	0	0	0	1248	3	90773	2	10138	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
819453																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	17614	1371	464	1	122453	9703	54152	56	194683	0	0	0	0	0	0	0	0	0	0	4520	7	246348	2	48864	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
819556																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	24941	786	3386	11	250640	20499	154023	176	432991	0	0	0	0	0	0	0	0	0	0	32399	46	513209	1	53803	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
819855																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	8209	262	576	2	156264	9283	71191	130	236241	0	0	0	0	0	0	0	0	0	2376	18774	36	255230	1	24796	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
820048																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	16896	1248	530	2	254285	17594	190009	175	461720	0	0	0	0	0	0	0	0	0	0	38764	50	545591	1	55906	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
820178																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	15960	871	892	3	95467	7458	13159	36	125478	0	0	0	0	0	0	0	0	0	0	860	3	205150	2	12446	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
820301																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	26252	1931	1082	4	149435	16233	20204	43	196973	0	0	0	0	0	0	0	0	0	0	1408	3	243294	1	35928	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
820655																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3314	158	0	0	42309	2788	11755	20	57378	0	0	0	0	0	0	0	0	0	0	2599	4	65509	1	9053	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
820842																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	7123	736	834	2	77142	7309	87429	66	172528	0	0	0	0	0	0	0	0	0	0	7271	6	192563	1	17700	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
821036																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	6905	227	765	2	129073	6853	23215	53	159958	0	0	0	0	0	0	0	0	0	7968	3296	8	189223	2	14995	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
821157																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4892	471	460	1	75392	5874	18781	38	99525	0	0	0	0	0	0	0	0	0	0	9799	20	110398	1	8008	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
821278																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2358	128	253	1	28808	1162	2251	6	33669	0	0	0	0	0	0	0	0	0	0	0	0	37542	2	3129	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
821456																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2334	167	0	0	20719	2442	5061	13	28114	0	0	0	0	0	0	0	0	0	0	253	1	33624	1	3310	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
821559																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	0	0	0	0	24550	1175	0	0	24550	0	151	0	0	0	0	0	0	0	0	0	0	28916	1	3497	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
821643																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1791	109	0	0	25482	1743	3093	8	30366	0	0	0	0	0	0	0	0	0	0	1443	3	38023	1	4319	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
821652																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	855	73	0	0	48041	2475	13097	28	61993	0	0	0	0	0	0	0	0	0	0	3424	4	73184	2	6016	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
821906																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	24735	1340	922	3	311920	28209	142892	194	480469	0	0	0	0	0	0	0	0	0	54704	16711	29	610065	1	46578	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
822042																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	19111	926	762	2	268853	32327	132841	207	421567	0	0	0	0	0	0	0	0	0	0	12176	25	513683	1	42757	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
822051																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	9270	1227	0	0	97408	11613	54610	79	161288	0	0	0	0	0	0	0	0	0	0	5395	10	191238	1	22840	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
822154																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		1206948	0	56640	2784	2202	7	1331660	132224	1069370	1214	2459872	0	0	0	0	0	0	0	0	0	0	215634	321	3023570	1	252620	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
822257																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	11154	351	926	3	137397	10042	26138	54	175615	0	0	0	0	0	0	0	0	0	0	4176	10	195445	1	19482	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
822408																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	8419	731	253	1	120025	11936	26887	51	155630	46	0	0	0	0	0	0	0	0	1321	6687	11	213280	1	17021	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
822556																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1629	73	0	0	85115	2611	11239	21	97983	0	0	0	0	0	0	0	0	0	0	1820	3	117600	1	19092	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
822631																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1274	164	0	0	33652	2462	5344	14	40270	0	0	0	0	0	0	0	0	0	0	900	2	43955	2	4060	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
822846																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	7024	415	0	0	88803	6284	22926	36	118753	0	0	0	0	0	0	0	0	0	0	8890	13	133801	2	10939	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
823133																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	9580	554	347	1	154535	14867	44963	53	209425	0	0	0	0	0	0	0	0	0	0	6241	11	249641	1	34092	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
823142																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1783	210	0	0	46049	5054	23490	25	71322	0	0	0	0	0	0	0	0	0	0	1180	3	99476	1	7410	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
823450																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	6109	281	538	2	162305	1609	101421	120	270374	0	0	0	0	0	0	0	0	0	0	14924	29	302598	1	32815	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
823553																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	415	26	0	0	8173	1072	2100	6	10688	0	0	0	0	0	0	0	0	0	0	259	1	13698	1	2553	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
823638																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3714	151	263	1	56724	4892	43024	28	103725	0	0	0	0	0	0	0	0	0	0	1153	3	115285	1	12212	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
823656																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	7704	473	642	2	130902	11012	32496	53	171744	0	0	0	0	0	0	0	0	0	0	12608	12	198829	1	18819	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
824000																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		106963	0	37120	1706	2441	8	547258	48759	602834	364	1189653	0	0	0	0	0	0	0	0	0	403	165396	95	1276494	1	134198	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
824242																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1834	99	0	0	19867	1840	6065	11	27766	0	0	0	0	0	0	0	0	0	0	1627	2	41316	1	5677	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
824550																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	12078	937	2564	4	273420	26695	236452	292	524515	0	14	0	0	0	0	0	0	0	0	63930	91	574824	1	61236	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
824653																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5506	266	309	1	69227	5464	11365	22	86408	0	0	0	0	0	0	0	0	0	0	1289	2	108641	1	9925	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
824738																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3170	229	0	0	43595	3947	6890	13	53655	0	0	0	0	0	0	0	0	0	0	267	1	61614	2	5063	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
825146																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		398150	0	80682	3694	12715	30	1407377	80998	586563	658	2087337	0	0	0	0	0	0	0	0	0	136384	51378	89	2672029	1	224902	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
825454																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5517	162	611	2	100305	6303	24109	44	130542	0	0	0	0	0	0	0	0	0	0	4865	10	155975	2	14840	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
825548																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	10937	826	272	1	125915	11807	40176	52	177300	0	0	0	0	0	0	0	0	0	0	2291	5	194979	1	24915	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
825753																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	16181	1058	1545	5	174509	14128	56127	95	248362	0	0	0	0	0	0	0	0	0	0	23193	43	311132	1	26541	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
825847																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	14857	796	2261	7	99022	7965	24285	43	140425	0	0	0	0	0	0	0	0	0	0	6625	16	183815	1	15831	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
825940																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4596	321	730	2	45918	4329	4009	11	55253	0	0	0	0	0	0	0	0	0	0	0	0	70903	1	6454	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
825977																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4608	217	0	0	62944	5861	8878	23	76430	0	0	0	0	0	0	0	0	0	0	0	0	87966	1	2566	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
826255																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1698	206	323	1	27961	3664	2574	6	32557	0	0	0	0	0	0	0	0	0	0	0	0	37067	1	3545	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
826451																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	0	0	0	0	32092	2576	6259	10	38353	0	0	0	0	0	0	0	0	0	0	1015	3	45329	1	4993	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
826648																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	10365	548	1749	6	73425	5463	15367	29	100906	0	0	0	0	0	0	0	0	0	0	2409	6	131790	1	13426	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
826956																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	8833	369	1009	4	317165	20189	187092	305	514099	0	0	0	0	0	0	0	0	0	6501	52843	67	574762	1	52677	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
827346																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1333	66	0	0	16241	2091	2478	6	20052	0	0	0	0	0	0	0	0	0	0	1245	3	22880	1	3824	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
827355																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3458	136	995	3	62079	6782	9928	26	76461	0	0	0	0	0	0	0	0	0	0	2459	6	87423	1	10747	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
827458																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5883	693	0	0	105484	7032	71857	82	183223	0	0	0	0	0	0	0	0	0	0	15875	9	202176	1	17501	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
827560	408368	0	0	0	0	0	0	0	0	0	502272	1	38892	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF	0		0	8537	503	262	1	369752	16200	29817	70											0	0	0											CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
827953																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	838	54	0	0	29951	644	13413	20	44202	0	0	0	0	0	0	0	0	0	0	1526	2	53992	1	5478	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
828053																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3261	308	0	0	57726	5901	9402	15	70389	0	0	0	0	0	0	0	0	0	0	5830	9	77680	1	6620	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
828110																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	14653	789	1789	6	125573	16074	34236	60	176251	0	0	0	0	0	0	0	0	0	0	4202	9	199629	1	16056	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
828651																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		319388	0	25248	1918	1593	5	807764	68906	560956	687	1395561	0	0	0	0	0	0	0	0	0	0	140829	183	1710338	1	161538	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
828745																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	757	146	0	0	15095	725	2830	5	19410	728	0	0	0	0	0	0	0	0	0	2512	4	23143	1	3325	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
829032																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4114	229	296	1	86688	8572	9252	20	100350	0	0	0	0	0	0	0	0	0	0	1237	3	113259	2	10713	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
829041																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	10902	447	0	0	95440	14197	33914	50	140256	0	0	0	0	0	0	0	0	0	0	3084	5	177498	1	26568	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
829050																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	21736	738	2829	7	245729	23490	76493	96	346786	0	0	0	0	0	0	0	0	0	0	10548	18	373020	2	34743	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
829256																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	7867	476	355	1	215967	13668	105582	174	329771	0	0	0	0	0	0	0	0	0	0	37895	54	381435	1	45571	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
829452																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	7813	518	252	1	59002	3626	8961	8	76028	0	0	0	0	0	0	0	0	0	0	0	0	84707	1	9875	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
830113																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	8590	469	0	0	109786	11383	13410	29	131786	0	0	0	0	0	0	0	0	0	744	2583	5	144186	1	11518	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
830168																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1440	61	0	0	26341	2354	5546	9	33327	0	0	0	0	0	0	0	0	0	0	4230	6	42691	2	7977	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
830252																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1348	77	0	0	43946	5755	14478	23	59772	0	0	0	0	0	0	0	0	0	0	1046	3	73385	2	12248	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
830355																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	21521	1022	3318	9	241227	17485	135258	150	401324	0	0	0	0	0	0	0	0	0	0	16620	24	465246	1	50548	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
830542																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	14326	1089	642	1	179020	18280	54933	68	248921	0	0	0	0	0	0	0	0	0	0	10457	16	300100	1	26595	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
830645																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1508	102	257	1	26702	2222	5026	6	33493	0	18	0	0	0	0	0	0	0	0	0	0	44701	2	5748	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
830748																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	26388	1496	4102	7	196499	18404	29202	60	256191	0	0	0	0	0	0	0	0	0	0	2761	8	322657	1	41176	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
831008																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	38927	2344	2314	8	326630	23642	56843	120	424714	0	0	0	0	0	0	0	0	0	0	3867	11	517722	1	68302	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
831044																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4188	170	996	2	66269	4416	22785	53	94238	0	0	0	0	0	0	0	0	0	0	1689	4	112157	1	19983	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
831352																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1381	115	0	0	27829	1964	2325	7	31535	0	0	0	0	0	0	0	0	0	0	868	3	34659	1	3382	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
831549																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	799	79	256	1	22360	1528	3915	9	27330	0	0	0	0	0	0	0	0	0	0	0	0	31748	1	3575	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
831576																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	6773	394	0	0	157941	8811	56173	93	220887	0	0	0	0	0	0	0	0	0	0	20372	21	242825	1	22987	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
831642																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	10781	478	2538	6	131967	11734	58412	78	205006	1308	0	0	0	0	0	0	0	0	0	10972	18	235362	1	36681	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
831857																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2865	94	1079	3	88561	4124	50062	90	142567	0	0	0	0	0	0	0	0	0	0	14275	35	167707	1	21351	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
831941																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	9263	376	0	0	101732	10535	16532	33	127528	0	0	0	0	0	0	0	0	0	0	6061	12	156998	2	14015	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
832470																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		233044	0	47268	2911	2460	7	561918	62870	260071	237	871717	0	0	0	0	0	0	0	0	0	0	35230	54	968405	1	97734	1400	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
832528																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	7590	262	968	3	52148	5547	6415	13	67122	0	0	0	0	0	0	0	0	0	0	676	2	77538	1	9577	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
832546																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	9716	882	0	0	176938	20301	78142	116	264796	0	0	0	0	0	0	0	0	0	0	47396	40	345187	1	29540	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
833271																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	27800	2376	0	0	386708	23746	64440	111	478948	0	0	0	0	0	0	0	0	0	0	15782	33	595587	1	54398	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
833404																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	49441	3613	6114	13	446556	57097	118254	203	620365	0	0	0	0	0	0	0	0	0	0	28492	48	727345	1	68384	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
833646																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4116	216	789	2	46771	5452	24794	20	76470	0	0	0	0	0	0	0	0	0	0	912	3	93266	2	13743	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
833749																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	14259	1565	0	0	73833	14399	186192	345	274284	0	0	0	0	0	0	0	0	0	0	14022	26	327882	1	33305	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
