"IDRSSD"	RCFDF236	RCFDF237	RCFDG465	RCFDG466	RCFDG467	RCFDG468	RCFDG469	RCFDG470	RCFDG471	RCFDG472	RCFDK652	RCFDK653	RCFDK654	RCFDK655	RCFDK656	RCFDK657	RCFDK658	RCFDK659	RCFDK660	RCFDK661	RCFDK663	RCFDK664	RCFDK665	RCFDK666	RCFDK667	RCFDK668	RCFDK669	RCFDK670	RCFDK671	RCFDK672	RCFDK673	RCFDK674	RCFDK675	RCFNF234	RCON5597	RCONA545	RCONF045	RCONF046	RCONF047	RCONF048	RCONF049	RCONF050	RCONF051	RCONF052	RCONF236	RCONF237	RCONG465	RCONG466	RCONG467	RCONG468	RCONG469	RCONG470	RCONG471	RCONG472	RCONG803	RCONJ944	RCONJ945	RCONK652	RCONK653	RCONK654	RCONK655	RCONK656	RCONK657	RCONK658	RCONK659	RCONK660	RCONK661	RCONK663	RCONK664	RCONK665	RCONK666	RCONK667	RCONK668	RCONK669	RCONK670	RCONK671	RCONK672	RCONK673	RCONK674	RCONK675	RCONK676	RCONK677	RCONK678	RCONK679	RCONK680	RCONK681	RCONK682	TEXTA545	
772446																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	0	0	0	0	29	822	500	1	529	0	0	0	0	0	0	0	0	0	0	500	1	19017	1	18179	0	false			true	7551	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
772558																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	10782	899	0	0	151565	11320	30841	64	193188	0	267	566	517	630	0	0	0	0	0	12220	25	226461	1	18312	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
772745																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	552	84	0	0	22895	2416	24268	25	47715	0	0	0	0	0	0	0	0	0	0	5968	7	51064	1	4782	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
772754																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4647	168	0	0	48197	4603	6414	15	59258	0	0	0	0	0	0	0	0	0	0	923	2	65252	1	6440	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
773032																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	7317	270	4737	10	61168	6594	24097	41	97320	0	0	0	0	0	0	0	0	0	0	556	2	125938	1	14115	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
773171																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	6291	287	0	0	72155	10709	6717	9	85163	0	0	0	0	0	0	0	0	0	0	0	0	97276	2	7959	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
773247																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		66527	0	44012	2556	1337	4	885864	55445	281154	400	1212367	0	0	0	0	0	0	0	0	0	4580	68693	86	1504745	1	124555	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
773443																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	18993	1325	0	0	227706	23566	84615	74	331314	0	0	0	0	0	0	0	0	0	0	6484	16	366560	1	39610	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
773470																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	12750	302	1315	4	342439	13529	199994	321	556500	0	0	0	0	0	0	0	0	0	3645	18933	36	829736	2	104702	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
773546																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	7349	340	258	1	52967	5971	27753	30	88370	41	0	0	0	0	0	0	0	0	0	0	0	96870	1	10738	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
773742																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	12432	614	780	3	173464	17312	43000	59	229676	0	0	0	0	0	0	0	0	0	0	19490	24	248325	1	15884	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
774105																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5668	298	0	0	94242	8660	50906	78	150816	0	0	0	0	0	0	0	0	2000	0	5933	5	220451	1	12958	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
774132																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	17700	825	1581	6	268716	17799	32798	79	320795	0	0	0	0	0	0	0	0	0	5051	5807	13	357088	1	33115	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
774235																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3063	86	255	1	64907	3660	24247	47	92472	0	0	0	0	0	0	0	0	0	0	2853	5	109632	1	10269	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
774253																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4325	162	839	2	39854	3351	11382	15	56400	0	0	0	0	0	0	0	0	0	0	365	1	60837	1	4281	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
774262																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		315809	0	24731	881	2559	6	550507	35915	725900	711	1303697	0	0	0	0	0	0	0	0	0	0	288892	289	1495823	1	139587	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
774347																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	9723	393	778	2	102189	7726	25408	30	138098	0	0	0	0	0	0	0	0	0	0	426	1	146689	2	12909	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
774655																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3621	278	0	0	37741	3789	8408	16	49770	0	0	0	0	0	0	0	0	0	0	731	2	55213	1	4958	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
774851																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	526	46	0	0	16634	2222	1839	5	18999	0	0	0	0	0	0	0	0	0	0	966	2	19597	1	1597	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
775054																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	6734	278	922	3	120853	6345	65717	94	194226	0	0	0	0	0	0	0	0	0	1736	17315	30	234759	1	22308	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
775214																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		541413	0	23200	2292	541	2	1107264	240718	975488	872	2106493	0	0	0	0	0	0	0	0	0	0	160221	144	2379009	1	219735	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
775241																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3076	222	0	0	38045	3162	7067	16	48188	0	0	0	0	0	0	0	0	0	0	757	2	52906	1	6211	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
775456																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	15296	1039	0	0	310453	20667	88088	140	413836	0	0	0	0	0	0	0	0	0	0	22228	31	516835	1	55616	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
775540																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	789	61	0	0	38095	2655	14769	20	53653	0	0	0	0	0	0	0	0	0	0	545	2	58229	1	8375	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
775773																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	33348	1430	4117	8	148947	8502	30372	67	216784	0	0	0	0	0	0	0	0	0	0	0	0	261616	1	42769	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
776248																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	6329	303	0	0	54141	5700	5091	11	65561	0	0	0	0	0	0	0	0	0	0	583	2	75484	1	8009	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
776275																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4996	222	0	0	20300	1991	1973	6	27269	0	0	0	0	0	0	0	0	0	0	283	1	29956	1	2882	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
776369																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3902	244	0	0	67992	4185	34017	56	105911	0	0	0	0	0	0	0	0	0	0	10502	20	115550	1	7612	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
776547																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	6394	543	556	2	66271	9385	68303	41	141524	0	0	0	0	0	0	0	0	0	0	15142	12	152498	1	14433	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
776659																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1624	90	0	0	110824	8553	41289	83	153737	0	0	0	0	0	0	0	0	0	0	18963	25	177737	1	12759	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
776734																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3136	284	530	2	36320	4873	5053	14	45039	0	0	0	0	0	0	0	0	0	0	1362	4	48312	1	3039	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
776752																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1509	139	0	0	24007	2172	1642	4	27158	0	0	0	0	0	0	0	0	0	0	0	0	30202	1	2617	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
777254																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5317	265	0	0	31525	3608	4227	10	41067	0	0	0	0	0	0	0	0	0	0	0	0	45629	1	3986	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
777366	478469	5361	0	0	0	0	0	0	0	0	579853	1	38420	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF	5361		0	23935	1174	256	1	387527	18846	61390	136											0	14276	31											CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
777375																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	13993	503	875	3	76250	5320	8471	25	99589	0	0	0	0	0	0	0	0	0	0	0	0	109679	2	12082	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
777441																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2070	205	0	0	40203	4947	19469	16	61742	0	0	0	0	0	0	0	0	0	0	289	1	67564	2	6397	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
777553																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5218	293	0	0	42849	5715	10070	13	58137	0	0	0	0	0	0	0	0	0	0	1099	2	70829	1	5854	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
777777																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	38410	3187	561	2	466217	40570	62153	135	569226	1885	0	0	0	0	0	0	0	0	0	8620	14	686894	1	69992	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
777870																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	17512	638	255	1	159359	18629	11118	33	188244	0	0	0	0	0	0	0	0	0	0	2743	6	211102	1	23853	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
777964																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	649	34	0	0	11647	880	975	1	13271	0	0	0	0	0	0	0	0	0	0	0	0	14508	2	1215	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
778466																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		499032	0	2353	121	265	1	345578	11425	712369	627	1060565	0	0	0	0	0	0	0	0	0	97272	365734	344	1195858	1	99821	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
778738																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	27540	1614	1969	7	363324	27691	120179	127	513012	0	0	0	0	0	0	0	0	0	8554	15281	22	635222	1	76977	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
779016																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	12616	687	0	0	184895	17614	50203	76	247714	0	0	0	0	0	0	0	0	0	0	5791	12	323302	1	33735	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
779351																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		370730	0	46211	2685	2914	8	592019	63107	431283	358	1072427	0	0	0	0	0	0	0	0	0	9752	84969	66	1247545	1	119566	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
779360																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	22694	1870	550	2	234954	21586	58596	138	316795	0	0	0	0	0	0	0	0	0	0	13486	24	358390	1	32074	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
779641																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1511	135	0	0	28119	2697	2517	9	32147	0	0	0	0	0	0	0	0	0	0	300	1	41455	2	7684	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
779650																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	9960	606	1008	3	131755	13310	76854	56	219577	0	0	0	0	0	0	0	0	0	0	3388	5	257295	2	20699	0	false	0	0	false	0	0	CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF								NO	
779968																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	0	0	0	0	418064	11880	208712	206	626776	0	0	0	0	0	0	0	0	0	0	7945	13	802061	1	118654	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
780049																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	11830	334	1851	6	73948	5313	18177	29	105806	0	0	0	0	0	0	0	0	0	0	4383	5	102884	1	8479	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
780218																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	33361	2004	845	3	380172	36840	64140	93	478518	0	0	0	0	0	0	0	0	0	44309	10353	23	579331	1	55545	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
780263																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1851	102	1274	1	126037	10343	57819	99	186981	0	0	0	0	0	0	0	0	0	0	22001	32	208504	1	21609	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
780562																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1850	73	0	0	72380	1647	32583	59	106814	0	0	0	0	0	0	0	0	0	0	13123	21	150532	1	19404	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
780722																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	41497	1563	4799	14	283967	22834	72442	170	402705	0	0	0	0	0	0	0	0	0	0	13856	37	487589	1	36820	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
780955																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	11107	1052	273	1	115136	12437	14719	29	141235	0	0	0	0	0	0	0	0	0	13369	3579	6	155228	2	12750	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
781028																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		83510	0	92740	3439	2998	10	726500	46964	123099	235	945337	0	0	0	0	0	0	0	0	0	0	17738	25	1092215	1	95823	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
782016																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5941	299	0	0	67107	6117	25435	37	98483	0	0	0	0	0	0	0	0	0	0	2999	5	122257	1	18365	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
782306																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		571443	0	97456	7353	9983	27	1374002	79622	600716	1161	2082157	0	0	0	0	0	0	0	0	0	0	39255	68	2890882	1	280769	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
782351																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5485	517	0	0	97447	10891	15638	40	118570	0	0	0	0	0	0	0	0	0	0	3407	7	127287	1	11818	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
782548																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2728	165	0	0	25942	2189	11211	24	39881	0	0	0	0	0	0	0	0	0	0	3808	9	56635	1	9524	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
782650																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2215	90	331	1	52754	6394	11344	26	66644	0	0	0	0	0	0	0	0	0	0	3509	9	76947	1	9038	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
783161																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	13411	1036	2536	4	434925	41398	244824	436	695696	0	0	0	0	0	0	0	0	0	0	78934	141	788630	1	83427	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
783246																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	12805	962	588	2	164442	13503	40237	67	218072	0	0	0	75	0	0	0	0	0	0	11614	21	260147	1	26379	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
783349																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	2202	94	0	0	23459	2897	1681	4	27342	0	0	0	0	0	0	0	0	0	0	655	1	29496	1	2624	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
783648	1882064	0	0	0	0	0	0	0	0	0	2096867	1	182696	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF	0	197932	0	113258	7799	6883	20	1404489	162020	357434	503											0	122268	215											CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
783844																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	44772	1498	3550	11	424303	41422	119060	149	591685	0	0	0	0	0	0	0	0	0	0	5826	16	656550	1	73579	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
783910																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	7824	437	0	0	68982	5583	52876	43	129683	0	0	0	0	0	0	0	0	0	0	6367	10	152531	1	13554	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
783956																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1058	106	0	0	13858	1061	906	3	15823	0	0	0	0	0	0	0	0	0	0	0	0	18907	1	2970	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
783965																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1261	45	0	0	20735	931	4738	13	26734	0	0	0	0	0	0	0	0	0	0	1618	4	28504	1	1846	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
784159																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5336	284	1478	4	89846	11106	22884	34	119542	0	0	0	0	0	0	0	0	0	0	1725	6	141077	2	21022	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
784430																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	6308	343	257	1	64525	4428	16152	26	87242	0	0	0	0	0	0	0	0	0	0	5542	6	103727	1	11681	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
784944																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	4216	167	0	0	38067	3683	8523	17	50806	0	0	0	0	0	0	0	0	0	0	0	0	60585	1	8221	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
785062																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		998598	0	172145	5551	15911	55	2875231	170061	1592139	2073	4655426	0	0	0	0	0	0	0	0	0	17190	462610	517	5802205	1	650377	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
785147																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	35968	1661	4499	12	281057	26330	94508	116	416032	0	0	0	0	0	0	0	0	0	0	23695	23	480210	1	46392	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
785473																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	39283	2057	1359	4	297357	64815	73997	77	411995	0	0	0	0	0	0	0	0	0	0	10372	17	537252	1	61302	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
785857																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	3130	138	315	1	94994	10834	60498	71	158936	0	0	0	0	0	0	0	0	0	0	25256	30	178719	2	16160	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
785923																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	58282	3119	5826	12	423363	48160	188790	231	676261	0	0	0	0	0	0	0	0	0	0	18555	29	783471	1	63642	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
785932																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	12108	761	0	0	134246	15527	46018	70	192372	0	0	0	0	0	0	0	0	0	0	6275	5	217660	1	22719	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
785950																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	7044	343	513	1	139345	8714	64417	88	211319	0	0	0	0	0	0	0	0	0	1115	16242	22	257724	1	25426	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
786210																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		208253	0	35928	1877	9431	30	543815	40472	305843	399	895017	0	0	0	0	0	0	0	0	0	58845	30608	56	1085829	1	93813	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
786256																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1323	59	0	0	22748	2206	5188	8	29259	0	0	0	0	0	0	0	0	0	0	416	1	31225	1	2505	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
786274																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF		963683	0	86174	3378	7950	22	3198616	108367	1572760	2169	4865500	0	0	0	0	0	0	0	0	0	252611	379460	429	5656182	1	414236	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
786340																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	14233	891	529	2	156558	18499	42549	64	214383	514	0	0	0	0	0	0	0	0	0	2643	6	237934	1	23077	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
786443																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1977	168	0	0	19224	2572	5966	8	27167	0	0	0	0	0	0	0	0	0	0	2325	5	32801	1	3882	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
786555																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	11394	646	0	0	108024	13850	23453	41	142871	0	0	25	116	133	0	0	0	0	0	1082	2	180073	1	15495	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
786612																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	38967	2385	1309	4	408238	27044	189052	306	637566	0	0	0	0	0	0	0	0	0	3312	308	1	708448	1	50676	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
786733																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	11748	611	0	0	158131	20035	83919	61	253798	0	0	0	0	0	0	0	0	0	0	4129	7	278870	1	21611	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
786742																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	15660	684	1061	3	182283	11817	71310	49	270314	0	0	0	0	0	0	0	0	0	0	4243	7	311366	1	27428	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
786948																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	8554	1019	276	1	75516	6018	32778	45	117124	0	0	0	0	0	0	0	0	0	0	1708	5	129376	1	14659	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
787141																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	1786	239	0	0	27626	3300	3589	6	33001	0	0	0	0	0	0	0	0	0	1235	0	0	41917	1	3963	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
787253																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	16735	1368	1984	5	396323	27066	254492	332	669534	0	0	0	0	0	0	0	0	0	0	23918	39	741933	2	76218	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
787459																					CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF			0	5704	646	540	2	79696	3873	12550	28	98490	0	0	0	0	0	0	0	0	0	0	3491	8	107756	1	9491	0	false			false			CONF	CONF	CONF	CONF	CONF	CONF					CONF	CONF	CONF									
