"IDRSSD"	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH311	RCFAH313	RCFAH314	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP845	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP851	RCFAP852	RCFAP853	RCFAP854	RCFAP855	RCFAP856	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFD3368	RCFD3632	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP870	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH311	RCOAH313	RCOAH314	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP845	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP851	RCOAP852	RCOAP853	RCOAP854	RCOAP855	RCOAP856	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCON3368	RCON3632	RCOW3792	RCOW5310	RCOW5311	RCOW7205	RCOW7206	RCOWA223	RCOWH312	RCOWP793	RCOWP870	
317258																																																															41706	2885	2885	11.1391%	15.0273%	13.9878%	38821	277535	348511	1365	0	7.0273%			2137	13.9878%	1	0	40186	0	0	0	1365	0	0	0	0		0	0	38821	0	0	0	0	0	0	38821	0	0	0	0	0	0	0	0	0	2885	0	0	0	0	348511	36684										
317342																																																															304384	22838	22838	10.0165%	12.8082%	11.8472%	281546	2376476	2810815	3946	0	4.8082%			41802	11.8472%	1	0	286777	682	598	0	4220	4	0	-273	0		0	0	281546	0	0	0	0	0	0	281546	0	0	0	0	0	0	0	0	0	22838	0	1280	0	0	2812095	241029										
317379																																																															32136	2455	2455	10.5637%	16.4745%	15.2160%	29681	195065	280971	-856	0	8.4745%			0	15.2160%	1	0	30197	0	301	643	779	0	0	-1635	0		0	0	30109	0	0	0	0	428	428	29681	0	0	0	0	428	0	0	0	0	2455	0	1372	0	0	282343	31053										
317650																																																															4149	131	131	6.4195%	20.2499%	19.6105%	4018	20489	62591	-80	0	12.2499%	0	0	2201	19.6105%	1	0	3938	0	0	0	-80	0	0	0	0		0	0	4018	0	0	0	0	0	0	4018	0	0	0	0	0	0	0	0	0	131	0	0	0	0	62591	1817										
318639																																																															1905	124	124	10.4421%	16.2543%	15.1962%	1781	11720	17056	68	0	8.2543%	0	0	650	15.1962%	1	0	1849	0	0	0	68	0	0	0	0		0	0	1781	0	0	0	0	0	0	1781	0	0	0	0	0	0	0	0	0	124	0	0	0	0	17056	1131										
318835																																																															21753	1651	1651	8.8281%	12.3302%	11.3944%	20102	176420	227705	-63	0	4.3302%			28430	11.3944%	1	0	25670	0	0	3379	-63	0	0	0	0		0	0	22354	0	0	0	0	2252	2252	20102	0	0	0	0	2252	0	0	0	0	1651	0	5631	0	0	233336	-2697										
318947																																																															12743	696	696	11.8555%	14.9770%	14.1589%	12047	85084	101615	4	0	6.9770%	0	0	16433	14.1589%	1	0	12051	0	0	0	4	0	0	0	0		0	0	12047	0	0	0	0	0	0	12047	0	0	0	0	0	0	0	0	0	696	0	0	0	0	101615	-4386										
318974																																																															178527	10976	10976	10.5205%	16.9292%	15.8884%	167551	1054550	1592621	-4761	0	8.9292%			0	15.8884%	1	0	165934	2746	111	172	278	0	-1916	-3123	0		0	0	167666	0	0	0	0	115	115	167551	0	0	0	0	115	0	0	0	0	10976	0	3144	0	0	1595765	170695										
319047																																																															19309	1750	1766	9.0545%	11.3529%	10.3146%	17543	170080	193750	-1067	0	3.3529%			2528	10.3146%	1	0	16476	0	0	0	100	0	0	-1167	0		0	0	17543	0	0	0	0	0	0	17543	0	0	0	0	0	0	0	0	0	1766	0	0	16	0	193750	15015										
319458																																																															9562	524	524	7.9640%	19.5294%	18.4592%	9038	48962	113485	625	0	11.5294%			740	18.4592%	1	0	9663	0	0	0	625	0	0	0	0		0	0	9038	0	0	0	0	0	0	9038	0	0	0	0	0	0	0	0	0	524	0	0	0	0	113485	8298										
319551																																																															34388	1852	1852	15.0403%	17.2659%	16.3360%	32536	199167	216325	551	0	9.2659%			13800	16.3360%	1	0	33087	0	0	0	551	0	0	0	0		0	0	32536	0	0	0	0	0	0	32536	0	0	0	0	0	0	0	0	0	1852	0	0	0	0	216325	18736										
320034																																																															8619	448	448	8.6937%	16.9113%	16.0323%	8171	50966	93988	671	0	8.9113%	0	0	1600	16.0323%	1	0	8842	0	0	0	671	0	0	0	0		0	0	8171	0	0	0	0	0	0	8171	0	0	0	0	0	0	0	0	0	448	0	0	0	0	93988	6571										
320052																																																															42538	4811	4811	8.5652%	11.0618%	9.8108%	37727	384547	440469	296	0	3.0619%			29911	9.8108%	1	0	38023	0	0	0	296	0	0	0	0		0	0	37727	0	0	0	0	0	0	37727	0	0	0	0	0	0	0	0	0	4811	0	0	0	0	440469	7816										
320070																																																															28054	740	749	25.6633%	43.4696%	42.3091%	27305	64537	106397	5	0	35.4696%	0	0	1	42.3091%	1	0	27296	0	0	0	-9	0	0	0	0		0	0	27305	0	0	0	0	0	0	27305	0	0	0	0	0	0	0	0	0	749	0	0	9	0	106397	27290										
320119																																																															922215	66643	66643	9.3502%	13.8340%	12.8343%	855572	6666296	9150333	6591	0	5.8340%			99652	12.8343%	1	0	862224	0	0	0	9623	61	-34	-2690	-308		0	0	855572	0	0	0	0	0	0	855572	0	0	0	0	0	0	0	0	0	66643	0	0	0	0	9150333	755981										
320155																																																															82935	5680	5680	10.5042%	15.5742%	14.5075%	77255	532517	735466	1115	0	7.5742%	0	0	64003	14.5075%	1	0	93424	9832	87	2878	1115	0	0	0	0		339	0	79173	0	0	0	0	1918	1918	77255	0	0	0	0	1918	0	0	0	0	5680	0	15054	0	0	750520	28306										
321152																																																															2405	60	60	9.1423%	22.7230%	22.1561%	2345	10584	25650	-14	0	14.7230%	0	0	100	22.1561%	1	0	2345	0	0	0	0	0	0	0	0		0	0	2345	0	0	0	0	0	0	2345	0	0	0	0	0	0	0	0	0	60	0	0	0	0	25650	2259										
321255																																																															3587	283	283	10.5928%	15.8766%	14.6240%	3304	22593	31191	0	0	7.8766%	0	0	720	14.6240%	1	0	3304	0	0	0	0	0	0	0	0		0	0	3304	0	0	0	0	0	0	3304	0	0	0	0	0	0	0	0	0	283	0	0	0	0	31191	2584										
321273																																																															45257	1629	1629	19.2278%	35.5272%	34.2484%	43628	127387	226901	0	0	27.5272%			0	34.2484%	1	0	44347	0	0	431	0	0	0	0	0		0	0	43916	0	0	0	0	288	288	43628	0	0	0	0	288	0	0	0	0	1629	0	719	0	0	227620	44347										
321330																																																															6007	296	296	8.8558%	17.9700%	17.0845%	5711	33428	64489	4	0	9.9700%			2400	17.0845%	1	0	5715	0	0	0	78	0	0	0	-74		0	0	5711	0	0	0	0	0	0	5711	0	0	0	0	0	0	0	0	0	296	0	0	0	0	64489	3311										
321947																																																															43423	2990	2990	9.7641%	18.3122%	17.0513%	40433	237126	414097	1783	0	10.3122%	0	0	1291	17.0513%	1	0	44335	2119	0	0	1783	0	0	0	0		0	0	40433	0	0	0	0	0	0	40433	0	0	0	0	0	0	0	0	0	2990	0	2119	0	0	416216	41261										
322056																																																															65752	5292	5292	10.4722%	15.5520%	14.3003%	60460	422788	577337	401	0	7.5520%			10520	14.3003%	1	0	60861	0	0	0	401	0	0	0	0		0	0	60460	0	0	0	0	0	0	60460	0	0	0	0	0	0	0	0	0	5292	0	0	0	0	577337	49940										
322449																																																															6017	567	567	9.0644%	13.4155%	12.1513%	5450	44851	60125	-115	0	5.4155%			1767	12.1513%	1	0	5915	0	0	348	47	0	0	-162	0		0	0	5682	0	0	0	0	232	232	5450	0	0	0	0	232	0	0	0	0	567	0	580	0	0	60705	4263										
322476																																																															1376	47	47	12.5579%	29.8676%	28.8474%	1329	4607	10583	-1	0	21.8676%			0	28.8474%	1	0	1330	0	0	0	1	0	0	0	0		0	0	1329	0	0	0	0	0	0	1329	0	0	0	0	0	0	0	0	0	47	0	0	0	0	10583	1331										
322551																																																															2205	155	155	7.1322%	17.8557%	16.6005%	2050	12349	28743	-10	0	9.8557%			513	16.6005%	1	0	2040	0	0	0	-10	0	0	0	0		0	0	2050	0	0	0	0	0	0	2050	0	0	0	0	0	0	0	0	0	155	0	0	0	0	28743	1537										
322757																																																															4430	225	225	11.8397%	24.9789%	23.7102%	4205	17735	35516	133	0	16.9789%	0	0	2838	23.7102%	1	0	4338	0	0	0	133	0	0	0	0		0	0	4205	0	0	0	0	0	0	4205	0	0	0	0	0	0	0	0	0	225	0	0	0	0	35516	1367										
322850																																																															10942	185	185	12.4364%	19.4473%	19.1185%	10757	56265	86496	340	0	11.4473%			592	19.1185%	1	0	11097	0	0	0	340	0	0	0	0		0	0	10757	0	0	0	0	0	0	10757	0	0	0	0	0	0	0	0	0	185	0	0	0	0	86496	10165										
323204																																																															79417	8267	8323	7.8655%	12.0088%	10.7502%	71094	661325	903875	-1542	-2286	4.0088%			16657	10.7502%	1	0	69552	0	0	0	971	0	0	-2286	-227		0	0	71094	0	0	0	0	0	0	71094	0	0	0	0	0	0	0	0	56	8323	0	0	0	0	901589	54437										
323651																																																															30750	1819	1819	12.4076%	21.2259%	19.9703%	28931	144870	233172	-15	0	13.2259%			2000	19.9703%	1	0	28916	0	0	0	-15	0	0	0	0		0	0	28931	0	0	0	0	0	0	28931	0	0	0	0	0	0	0	0	0	1819	0	0	0	0	233172	26931										
324153																																																															20032	1263	1263	9.9408%	19.8987%	18.6441%	18769	100670	188807	535	0	11.8987%			3501	18.6441%	1	0	19304	0	0	0	535	0	0	0	0		0	0	18769	0	0	0	0	0	0	18769	0	0	0	0	0	0	0	0	0	1263	0	0	0	0	188807	15268										
324229																																																															5531	110	110	13.2822%	28.0391%	27.4815%	5421	19726	40814	60	0	20.0391%			525	27.4815%	1	0	5481	0	0	0	60	0	0	0	0		0	0	5421	0	0	0	0	0	0	5421	0	0	0	0	0	0	0	0	0	110	0	0	0	0	40814	4896										
324256																																																															5127	235	235	8.5451%	14.7803%	14.1029%	4892	34688	57249	0	0	6.7803%			2000	14.1029%	1	0	4892	0	0	0	0	0	0	0	0		0	0	4892	0	0	0	0	0	0	4892	0	0	0	0	0	0	0	0	0	235	0	0	0	0	57249	2892										
324274																																																															68908	734	981	16.8813%	58.5355%	57.7022%	67927	117720	402380	-1331	0	50.5355%	0	0	0	57.7022%	1	0	67198	0	0	362	2327	0	0	-3659	0		0	0	68168	0	0	0	0	241	241	67927	0	0	0	0	241	0	0	0	0	981	0	603	247	0	402983	68529										
324340																																																															56359	4125	4105	9.2915%	13.3856%	12.4106%	52254	421043	562388	1795	0	5.3856%			52425	12.4106%	1	0	67937	13728	161	0	1667	0	0	127	0		0	0	52254	0	0	0	0	0	0	52254	0	0	0	0	0	0	0	0	0	4125	20	13889	0	0	576277	13717										
324649																																																															206364	14866	14866	10.2594%	12.8608%	11.9343%	191498	1604599	1866556	1029	0	4.8608%			253206	11.9343%	1	0	241913	40196	4117	3044	1029	0	0	0	0		0	0	193527	0	0	0	0	2029	2029	191498	0	0	0	0	2029	0	0	0	0	14866	0	49386	0	0	1915942	-12322										
324854																																																															16031	599	599	11.0241%	22.4996%	21.6589%	15432	71250	139984	1369	0	14.4996%			2750	21.6589%	1	0	17182	381	0	0	1369	0	0	0	0		0	0	15432	0	0	0	0	0	0	15432	0	0	0	0	0	0	0	0	0	599	0	381	0	0	140365	13063										
324863																																																															163790	7209	7209	15.2616%	21.3755%	20.4347%	156581	766252	1025983	1720	0	13.3755%	0	0	30200	20.4347%	1	0	158300	0	0	0	1719	0	0	0	0		0	0	156581	0	0	0	0	0	0	156581	0	0	0	0	0	0	0	0	0	7209	0	0	0	0	1025983	126380										
324975																																																															13027	392	392	12.0435%	28.4172%	27.5621%	12635	45842	104911	251	0	20.4172%			12592	27.5621%	1	0	12886	0	0	0	251	0	0	0	0		0	0	12635	0	0	0	0	0	0	12635	0	0	0	0	0	0	0	0	0	392	0	0	0	0	104911	43										
325141																																																															37778	1055	1055	18.2713%	34.8879%	33.9136%	36723	108284	200987	-60	0	26.8879%	0	0	3937	33.9136%	1	0	38360	1637	0	0	-60	60	0	0	0		0	0	36723	0	0	0	0	0	0	36723	0	0	0	0	0	0	0	0	0	1055	0	1637	0	0	202624	34483										
325459																																																															5010	208	208	18.3010%	30.4652%	29.2004%	4802	16445	26239	233	0	22.4652%	0	0	550	29.2004%	1	0	5035	0	0	0	216	17	0	0	0		0	0	4802	0	0	0	0	0	0	4802	0	0	0	0	0	0	0	0	0	208	0	0	0	0	26239	4252										
325534																																																															24891	1136	1136	10.0970%	18.1106%	17.2840%	23755	137439	235268	2546	0	10.1106%	0	0	2875	17.2840%	1	0	26301	0	0	0	2546	0	0	0	0		0	0	23755	0	0	0	0	0	0	23755	0	0	0	0	0	0	0	0	0	1136	0	0	0	0	235268	20880										
326054																																																															31089	1914	1914	11.3417%	20.3562%	19.1030%	29175	152725	257236	578	0	12.3562%			-1921	19.1030%	1	0	29753	0	0	0	578	0	0	0	0		0	0	29175	0	0	0	0	0	0	29175	0	0	0	0	0	0	0	0	0	1914	0	0	0	0	257236	31096										
326344																																																															39220	2120	2120	10.4272%	14.6670%	13.8742%	37100	267403	355800	556	0	6.6670%			5000	13.8742%	1	0	38662	905	101	0	556	0	0	0	0		0	0	37100	0	0	0	0	0	0	37100	0	0	0	0	0	0	0	0	0	2120	0	1006	0	0	356806	33106										
326858																																																															157268	10841	10841	12.8242%	18.3504%	17.0854%	146427	857028	1141804	4215	0	10.3500%	0	0	41695	17.0854%	1	0	150642	0	0	0	4215	0	0	0	0		0	0	146427	0	0	0	0	0	0	146427	0	0	0	0	0	0	0	0	0	10841	0	0	0	0	1141804	104732										
326979																																																															66694	2395	2395	11.6390%	22.3293%	21.5274%	64299	298684	552442	611	0	14.3293%	0	0	2472	21.5274%	1	0	65181	0	271	0	611	0	0	0	0		0	0	64299	0	0	0	0	0	0	64299	0	0	0	0	0	0	0	0	0	2395	0	271	0	0	552713	62098										
327220																																																															10578	772	772	9.6151%	16.7135%	15.4938%	9806	63290	101985	41	0	8.7135%			3438	15.4938%	1	0	9847	0	0	0	41	0	0	0	0		0	0	9806	0	0	0	0	0	0	9806	0	0	0	0	0	0	0	0	0	772	0	0	0	0	101985	6368										
327305																																																															71518	5613	5613	9.4221%	13.3895%	12.3386%	65905	534136	699476	-603	0	5.3895%	0	0	31602	12.3386%	1	0	69477	4065	56	0	277	54	-880	0	0		0	0	65905	0	0	0	0	0	0	65905	0	0	0	0	0	0	0	0	0	5613	0	4121	0	0	703597	38478										
327435																																																															46936	3810	3810	9.5785%	15.5266%	14.2662%	43126	302295	450238	269	0	7.5266%			3088	14.2662%	1	0	43395	0	0	0	269	0	0	0	0		0	0	43126	0	0	0	0	0	0	43126	0	0	0	0	0	0	0	0	0	3810	0	0	0	0	450238	40038										
327453																																																															47601	2611	2611	10.3119%	15.8562%	14.9864%	44990	300205	436292	1803	0	7.8562%			10500	14.9864%	1	0	56948	10040	115	0	1803	0	0	0	0		0	0	44990	0	0	0	0	0	0	44990	0	0	0	0	0	0	0	0	0	2611	0	10155	0	0	446447	44645										
327556																																																															17033	1720	1720	8.8012%	12.4701%	11.2108%	15313	136591	173988	981	0	4.4701%			3300	11.2108%	1	0	16294	0	0	0	981	0	0	0	0		0	0	15313	0	0	0	0	0	0	15313	0	0	0	0	0	0	0	0	0	1720	0	0	0	0	173988	12013										
327855																																																															64514	5226	5226	11.9307%	15.5103%	14.2538%	59288	415944	496938	1912	0	7.5103%			24093	14.2538%	1	0	67207	5978	29	0	1912	0	0	0	0		0	0	59288	0	0	0	0	0	0	59288	0	0	0	0	0	0	0	0	0	5226	0	6007	0	0	502945	41202										
327949																																																															44200	3741	3741	8.6928%	14.7822%	13.5311%	40459	299008	465429	121	0	6.7822%	0	0	7085	13.5311%	1	0	41383	803	0	0	121	0	0	0	0		0	0	40459	0	0	0	0	0	0	40459	0	0	0	0	0	0	0	0	0	3741	0	803	0	0	466232	34177										
328058																																																															6724	296	296	15.0029%	28.9130%	27.6402%	6428	23256	42845	230	0	20.9130%	0	0	1000	27.6402%	1	0	6516	0	0	0	88	0	0	0	0		0	0	6428	0	0	0	0	0	0	6428	0	0	0	0	0	0	0	0	0	296	0	0	0	0	42845	5286										
328357																																																															10729	603	603	12.1371%	22.3707%	21.1134%	10126	47960	83430	272	0	14.3707%			7408	21.1134%	1	0	10774	0	53	0	272	0	0	0	0		0	0	10449	0	323	0	0	0	323	10126	0	0	0	0	0	0	0	0	0	603	0	376	0	0	83806	3094										
328656																																																															18241	1677	1677	11.5083%	13.6090%	12.3579%	16564	134036	143931	473	0	5.6090%			7000	12.3579%	1	0	17037	0	0	0	473	0	0	0	0		0	0	16564	0	0	0	0	0	0	16564	0	0	0	0	0	0	0	0	0	1677	0	0	0	0	143931	9564										
328777																																																															248138	9738	9738	13.0206%	19.4080%	18.6464%	238400	1278533	1830942	3930	-3419	11.4080%			89269	18.6464%	1	0	252028	8159	2036	0	3419	14	0	0	0		0	0	238400	0	0	0	0	0	0	238400	0	0	0	0	0	0	0	0	0	9738	0	10195	0	0	1837718	158829										
329149																																																															11515	1125	1125	8.4006%	11.2138%	10.1182%	10390	102686	123681	-92	0	3.2138%			5410	10.1182%	1	0	13008	2661	49	0	-92	0	0	0	0		0	0	10390	0	0	0	0	0	0	10390	0	0	0	0	0	0	0	0	0	1125	0	2710	0	0	126391	7690										
329345																																																															37814	3653	3653	8.9651%	12.9406%	11.6904%	34161	292213	381043	308	0	4.9406%			21397	11.6904%	1	0	35412	660	283	0	308	0	0	0	0		0	0	34161	0	0	0	0	0	0	34161	0	0	0	0	0	0	0	0	0	3653	0	943	0	0	381986	13707										
329550																																																															28011	1986	1986	9.0681%	13.5597%	12.5983%	26025	206576	286996	8	0	5.5597%			23345	12.5983%	1	0	29627	0	0	2156	8	0	0	0	0		0	0	27463	0	0	0	0	1438	1438	26025	0	0	0	0	1438	0	0	0	0	1986	0	3594	0	0	290590	6274										
329952																																																															57516	2574	2574	10.9080%	20.8437%	19.9109%	54942	275939	503684	903	0	12.8437%			1350	19.9109%	1	0	55845	0	0	0	903	0	0	0	0		0	0	54942	0	0	0	0	0	0	54942	0	0	0	0	0	0	0	0	0	2574	0	0	0	0	503684	53592										
330239																																																															45719	1427	1427	15.6530%	29.9149%	28.9812%	44292	152830	282961	1942	0	21.9149%			6496	28.9812%	1	0	46234	0	0	0	1942	0	0	0	0		0	0	44292	0	0	0	0	0	0	44292	0	0	0	0	0	0	0	0	0	1427	0	0	0	0	282961	37796										
330248																																																															17319	1105	1105	10.9019%	16.7241%	15.6571%	16214	103557	148727	183	0	8.7241%	0	0	5450	15.6571%	1	0	17156	739	20	0	183	0	0	0	0		0	0	16214	0	0	0	0	0	0	16214	0	0	0	0	0	0	0	0	0	1105	0	759	0	0	149486	11523										
330453																																																															7842	241	241	15.9591%	23.1909%	22.4782%	7601	33815	47628	62	0	15.1909%			4000	22.4782%	1	0	7663	0	0	0	62	0	0	0	0		0	0	7601	0	0	0	0	0	0	7601	0	0	0	0	0	0	0	0	0	241	0	0	0	0	47628	3601										
330855																																																															145752	10167	10216	11.0631%	14.1747%	13.1811%	135536	1028258	1225116	509	0	6.1747%	0	0	47534	13.1811%	1	465	146468	9849	574	0	509	0	0	0	0		0	0	135536	0	0	0	0	0	0	135536	0	0	0	0	0	0	0	0	0	10216	0	10423	49	0	1235539	97960										
330873																																																															16569	904	904	8.1336%	16.4022%	15.5073%	15665	101017	192596	235	0	8.4022%	0	0	15394	15.5073%	1	0	15900	0	0	0	235	0	0	0	0		0	0	15665	0	0	0	0	0	0	15665	0	0	0	0	0	0	0	0	0	904	0	0	0	0	192596	271										
330949																																																															16216	1326	1326	8.8680%	15.2991%	14.0481%	14890	105993	167907	-9	0	7.2991%	0	0	6700	14.0481%	1	0	14881	0	0	0	-9	0	0	0	0		0	0	14890	0	0	0	0	0	0	14890	0	0	0	0	0	0	0	0	0	1326	0	0	0	0	167907	8190										
331076																																																															35693	1562	1562	13.9575%	21.3991%	20.4626%	34131	166797	244535	513	0	13.3991%			3336	20.4626%	1	0	34723	0	79	0	513	0	0	0	0		0	0	34131	0	0	0	0	0	0	34131	0	0	0	0	0	0	0	0	0	1562	0	79	0	0	244614	30874										
331375																																																															19837	1483	1483	8.2871%	12.1865%	11.2754%	18354	162779	221478	195	0	4.1865%	0	0	17571	11.2754%	1	0	18641	0	92	0	195	0	0	0	0		0	0	18354	0	0	0	0	0	0	18354	0	0	0	0	0	0	0	0	0	1483	0	92	0	0	221570	875										
331544																																																															18131	533	533	17.2789%	35.2140%	34.1788%	17598	51488	101847	216	0	27.2140%	0	0	7500	34.1788%	1	0	17814	0	0	0	216	0	0	0	0		0	0	17598	0	0	0	0	0	0	17598	0	0	0	0	0	0	0	0	0	533	0	0	0	0	101847	10098										
331553																																																															4147	242	242	8.4288%	21.5933%	20.3332%	3905	19205	46329	258	0	13.5933%			1100	20.3332%	1	0	4163	0	0	0	258	0	0	0	0		0	0	3905	0	0	0	0	0	0	3905	0	0	0	0	0	0	0	0	0	242	0	0	0	0	46329	2805										
331713																																																															50081	3054	3054	12.0874%	20.6004%	19.3442%	47027	243107	389057	2060	0	12.6004%	0	0	575	19.3442%	1	0	49759	0	0	403	2060	0	0	0	0		0	0	47296	0	0	0	0	269	269	47027	0	0	0	0	269	0	0	0	0	3054	0	672	0	0	389729	47124										
332055																																																															17794	1811	1811	8.5978%	12.2891%	11.0384%	15983	144795	185896	0	0	4.2891%	0	0	900	11.0384%	1	0	15983	0	0	0	0	0	0	0	0		0	0	15983	0	0	0	0	0	0	15983	0	0	0	0	0	0	0	0	0	1811	0	0	0	0	185896	15083										
332224																																																															39084	2418	2418	12.0388%	20.3312%	19.0733%	36666	192237	304564	-1640	-1784	12.3312%			15989	19.0733%	1	0	35627	0	0	361	144	0	0	-1784	0		0	0	36906	0	0	0	0	240	240	36666	0	0	0	0	240	0	0	0	0	2418	0	601	0	0	303381	21278										
