"IDRSSD"	RCFD0071	RCFD0081	RCFD1754	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1754	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	
28013																																							45174	13538	9819	625279	0	39730	25058	850	224370	4187451	3001630	28248	3578234	108	26882	548356	0	609109	0	4187451	10118	0	249478	0	0	393016	0	432912	2568718			-21737	3220125	3193243	-11648	0	0	0	0	609217	272	
28152																																							11304	2900	0	20659	0	0	1687	0	4489	141370	127214	922	128802	0	1348	666	0	12568	105	141370	0	0	2744	0	0	10000	367	29411	97803			0	101312	99964	-281	0	0	0	0	12568	0	
28255																																							40369	10580	0	54743	0	0	7303	1410	12068	392320	356007	2042	358049	0	3234	0	0	34271	600	392320	0	0	28721	0	0	5836	0	85889	270117			0	269081	265847	-886	0	0	0	0	34271		
28406																																							28641	17566	303137	0	8521	11207	19676	3649	65912	2741573	2145394	36814	2397534	0	20125	200000	0	344039	5	2741573	15336	15326	333421	4870	0	12452	10005	241936	1903458			0	2262105	2241980	-1839	0	0	0	0	344039	11073	
28675																																							543	2731	0	63871	0	295	1805	167	1158	137272	108718	731	121597	0	636	12148	0	15675	0	137272	0	0	15640	0	0	0	0	4231	104487			0	67338	66702	35	0	0	0	0	15675		
28732																																							5580	4183	0	15326	0	0	3317	0	2557	99761	87379	1480	88859	0	948	0	0	10902	250	99761	0	0	10597	0	0	307	0	28627	58752			0	66091	65143	-252	3655	0	0	0	10902		
29476																																							674	439	2120	3823	0	199	1532	135	3362	90021	71959	667	80882	0	782	8256	0	9139	0	90021	0	0	3105	0	0	6068	0	5557	66402			0	76219	75437	-34	2300	0	0	0	9139		
29636																																							1293	12641	0	463752	15	3150	19895	3312	41182	962830	767398	10128	884170	0	3028	20019	0	78660	1	962830	0	0	13425	0	0	81452	0	160586	606812			0	420618	417590	-16218	0	0	12500	74125	78660		
29878																																							25981	5549	0	24635	0	0	15316	6398	31142	1838245	1192105	25168	1229273	0	14102	12000	0	608972	0	1838245	0	0	612270	0	0	0	0	33424	1158681			0	1743326	1729224	-3298	0	0	0	0	608972		
30052																																							2841	738	0	0	0	0	2639	0	225	29007	24293	183	24630	0	309	154	0	4377	1000	29007	0	0	2846	0	0	531	215	8373	15921			0	19865	19556	0	2793	0	0	0	4377		
30502																																							4801	15264	0	242643	0	9963	11463	237	13953	939924	721053	4012	845597	0	7003	59987	0	94327	542	939924	0	0	65238	0	0	33734	729	140162	580891			0	627902	620899	-5187	0	0	0	60545	94327	19972	
30650																																							15515	469	0	17589	0	0	2190	848	938	119084	103934	280	104214	0	1369	0	0	14870	96	119084	0	0	922	0	0	14145	0	43392	60542			0	82431	81062	-293	473	0	0	0	14870		
30810	14603836	1049414	226274	1295514	0	6550	341558	213	1461880	101260510	3587487	90511282	0	2821075	22496241	1198054	10749228	35	101260510	0	0	6135695	274726	0	4588450	0		0	84770384	81949309	25048	0	0	10749228	51236														63229500										0	0						663803	62565697							0		0			0	
31134																																							35972	3017	0	16665	0	0	3566	0	2462	139255	115177	1697	116874	0	1112	0	0	22381	200	139255	0	0	22069	0	0	250	0	30899	84278			0	78685	77573	-138	0	0	0	0	22381		
31255																																							22695	7211	0	98708	0	1458	7942	0	19018	699313	608279	6800	635079	0	5431	20000	0	64234	2989	699313	0	0	34117	0	0	28811	0	163730	444548			0	547712	542281	-1683	0	0	0	0	64234		
31657																																							0	3245	63965	0	0	0	1333	0	4771	146149	126381	261	127126	0	913	0	0	19023	60	146149	0	0	16753	0	0	2210	0	31197	95184			0	73748	72835	0	0	0	484	0	19023		
31826																																							16711	2748	0	52440	0	865	8706	482	9699	277452	224152	2503	236655	0	3206	0	0	40797	800	277452	0	0	40221	0	0	800	0	74019	150133			0	189007	185801	-1024	0	0	10000	0	40797		
31835																																							991	2763	2210	27570	0	0	2344	4	15806	148469	109752	5033	135485	0	1517	20700	0	12984	461	148469	0	0	-279	0	0	14750	0	29376	80376			0	97824	96307	-1948	474	0	0	0	12984		
32234																																							648	1459	0	133609	0	1151	3098	0	5029	166394	147360	1514	153194	0	17	0	0	13200	332	166394	0	0	3428	0	0	12061	0	14784	132576			0	21417	21400	-2621	0	0	4320	0	13200		
32766																																							33057	1192	9436	6	0	0	80	296	367	67024	60754	63	60817	0	248	0	0	6207	320	67024	0	0	5407	0	0	480	0	25867	34887			0	22838	22590	0	0	0	0	0	6207		
32971																																							7187	1289	2	40302	0	416	6945	0	12471	244695	199232	2498	214392	0	1951	12662	0	30303	0	244695	0	0	30360	0	0	0	651	35851	163381			0	177383	175432	-57	0	0	0	0	30303		
33147																																							1851	3757	0	16995	0	0	6740	503	7615	252841	214514	768	227464	0	3937	12182	0	25377	0	252841	0	0	13645	0	0	11975	0	10799	203715			0	219317	215380	-243	0	0	0	0	25377		
33259																																							60419	2019	0	92125	0	0	14814	7231	12901	739997	660936	4712	665648	0	7024	0	0	74349	919	739997	0	0	38408	0	0	37724	288	43261	617675			0	557224	550200	-2702	0	0	0	0	74349		
33268																																							4553	2863	0	68931	0	0	1966	0	3599	152740	136703	372	137075	0	1225	0	0	15665	500	152740	0	0	9196	0	0	6500	0	52035	84668			0	72053	70828	-531	0	0	0	0	15665		
33370																																							7083	482	4854	0	0	0	172	0	737	26128	20170	51	22221	0	116	2000	0	3907	0	26128	0	0	3907	0	0	0	0	312	19858			0	12916	12800	0	0	0	0	0	3907		
33839																																							4731	1612	0	6776	0	0	115	0	288	33109	28999	77	29076	0	102	0	0	4033	200	33109	0	0	3324	0	0	550	0	3284	25715			0	19689	19587	-41	0	0	0	0	4033		
33857																																							18251	4309	0	78382	0	15228	3019	121	10303	784075	640369	1844	695399	0	7054	53186	0	88676	200	784075	0	0	19103	0	0	69800	2261	88409	551960			0	659255	652201	-427	0	0	0	0	88676		
34425																																							35549	3864	0	74043	0	14056	17875	3501	34505	980449	795741	6516	879264	0	7113	70000	0	101185	5703	980449	0	0	28146	0	0	69628	669	129618	666123			0	801556	794443	-2292	1944	0	0	7007	101185		
34434																																							854	18716	10005	23762	0	603	12886	1324	4939	333937	300544	1128	301680	0	1943	0	0	32257	325	333937	8	8	18688	0	0	14075	0	85652	214892			0	259783	257840	-831	3000	0	0	0	32257		
34452																																							8001	3674	0	48973	0	0	1940	250	5268	144051	128657	285	130142	0	716	0	0	13909	163	144051	0	0	12657	0	0	1738	0	16275	112382			0	76661	75945	-649	0	0	1200	0	13909		
34537																																							18157	123926	382137	954906	14815	169495	63991	8417	221580	5923415	4698091	33277	5183479	0	28924	205000	0	739936	56793	5923415	0	0	50719	0	0	648768	14707	1464303	3233788			0	3974015	3945091	-16344	0	0	0	247111	739936	6193	
34555																																							10519	1714	0	96814	0	1244	2071	0	14228	283386	245762	2721	257091	0	2587	8608	0	26295	400	283386	0	0	25495	0	0	1900	0	58643	187119			0	159383	156796	-1500	0	0	0	0	26295		
34742																																							7287	3174	0	30179	1593	570	12716	3916	13105	404173	362200	3913	368263	0	3334	0	0	35910	1	404173	0	0	18651	0	0	17526	3192	33677	328524			0	331775	328441	-268	0	0	2150	0	35910		
35057																																							7093	4531	0	8037	0	1046	3504	260	4497	156229	140084	348	140432	0	1480	0	0	15797	500	156229	0	0	9012	0	0	6361	828	29804	110280			0	127913	126433	-76	0	0	0	0	15797	0	
35301	75745419	3774470	39594342	47247626	1734440	7147084	1620338	0	33862314	245244124	19203953	221736939	0	55137	2846846	1357783	23507185	29931	245244124	6729959	4858487	13188813	0	0	11582098	22292		0	24234071	24178934	-1293657	3582972	3088281	23507185	3934	77991934	711165	77280769			36011956	26143183							112389655					2811709					2029251	570396						51889661	60499994							0	3273826	0	3088281		3934	
35570																																							69279	126716	1655967	1915264	0	100621	176546	5190	753388	25355771	17199230	125412	22555423	0	230838	4735661	0	2800349	100000	25355772	0	0	1040531	0	0	1782117	5949	2758984	14440246			-82760	20772973	20542135	-39539	0	0	215000	280120	2800349	4716	
35646																																							4991	1884	19913	4017	0	0	153	0	2987	57955	44723	467	45190	0	199	0	0	12765	250	57955	0	0	10658	0	0	1900	0	10198	34525			0	22183	21984	-43	2026	0	0	0	12765		
35879																																							12908	1788	0	44379	0	429	4472	0	9551	254485	184353	1169	233252	0	934	47730	0	21233	0	254485	0	0	22650	0	0	0	0	6919	177434			0	181892	180958	-1417	0	0	0	0	21233		
36456																																							1447	3173	0	23987	0	1669	2170	0	4959	126386	111104	399	111503	0	1278	0	0	14883	700	126386	0	0	4699	0	0	9852	0	10332	100772			0	90259	88981	-368	0	0	0	0	14883	0	
36933																																							5135	6977	0	15403	0	0	1677	358	2048	141524	129956	853	130809	0	1077	0	0	10715	675	141524	0	0	4114	0	0	6400	0	23884	106072			0	111003	109926	-474	0	0	0	0	10715		
37051																																							3851	887	0	2497	0	0	1518	0	1144	75424	68163	153	68316	0	729	0	0	7108	100	75424	0	0	3702	0	0	3300	0	11075	57088			0	63678	62949	6	2578	0	0	0	7108		
37341																																							996	1228	0	9172	0	0	332	0	1496	49926	38642	298	44531	0	564	5591	0	5394	148	49925	0	0	4655	0	0	752	0	7066	31576			0	36344	35780	-161	922	0	0	0	5394		
37435																																							184198	37226	11443	430850	0	4887	19713	288	7726	1337686	1204273	5344	1209617	0	11777	0	0	128069	1028	1337686	0	0	97940	0	0	40000	5026	180141	1024132			0	648106	636329	-10899	0	0	0	0	128069	0	
37640																																							9202	60201	0	735660	0	67030	66641	40	85428	3339472	2623330	21650	2991220	0	15637	280305	0	348252	6747	3339472	2845	2797	138913	0	0	215839	9552	630218	1993112			0	2318510	2302873	-13247	0	0	28100	35038	348252	0	
37659																																							0	1968	2810	278	0	0	734	291	1281	44334	38254	706	38960	0	415	0	0	5374	400	44334	0	0	4378	0	0	600	0	11040	27214			0	31498	31083	-4	5889	0	0	0	5374		
37949																																							1221	5298	0	106930	0	443	987	0	8840	227280	194364	243	203426	0	2088	0	0	23854	660	227280	0	0	15727	0	0	7936	198	27730	166634			0	105451	103363	-469	0	0	0	8819	23854		
38740																																							24845	3478	0	22479	0	0	4752	0	6795	215841	183501	792	195293	0	1815	11000	0	20548	900	215841	0	0	10982	0	0	8790	300	31469	152032			0	155007	153192	-124	0	0	0	0	20548		
39327																																							83536	16717	47337	39299	0	0	7757	204	14768	526858	445090	525	445615	0	760	0	0	81243	8100	526858	0	0	60492	0	0	12902	0	152395	292695			0	311114	310354	-251	6886	0	0	0	81243		
39756																																							98969	14524	0	76765	0	769	12737	680	12506	733612	632971	3794	682138	0	6302	14926	0	51474	800	733612	0	0	30893	0	0	21857	280	285045	347926			0	522684	516382	-2076	0	0	0	30447	51474		
40033																																							5693	2115	62	19760	0	0	2582	105	3539	57030	47190	1338	48528	0	449	0	0	8502	89	57030	0	0	4970	0	0	4766	0	12040	35150			0	23623	23174	-1323	0	0	0	0	8502		
40499																																							42645	23374	48251	185701	1000	36623	23359	832	98167	2812381	2210236	46916	2544590	0	19244	287438	0	267791	0	2812381	0	0	217295	0	0	64617	71017	293742	1916494			-10388	2300656	2281412	-3733	0	0	0	0	267791		
40855																																							236	2550	0	16179	0	341	1513	2250	1493	103979	85152	370	93716	0	943	8194	0	10264	130	103980	0	0	2468	0	0	7870	144	6738	78414			0	78133	77190	-204	2083	0	0	0	10264		
41245																																							2848	1042	395	12947	0	0	160	0	1569	51656	43428	336	44668	0	493	0	0	6988	150	51656	0	0	5742	0	0	1200	0	8452	34976			0	32937	32444	-104	251	0	0	904	6988		
41553																																							1298	1582	18489	41419	0	0	549	0	2808	96050	83794	404	84198	0	669	0	0	11852	800	96050	0	0	11747	0	0	2500	0	15009	68785			0	28534	27865	-3195	2040	0	0	0	11852		
41629																																							6595	3445	0	13969	0	360	4151	463	5763	198262	170152	1082	175359	0	2085	4125	0	22904	2107	198263	0	0	20532	0	0	422	0	55104	115048			0	163258	161173	-157	2343	0	0	0	22904		
41825																																							10835	5865	0	44123	0	0	5724	167	8133	392987	347289	1723	349012	0	3088	0	0	43975	2234	392987	0	0	16808	0	0	25927	555	102097	245192			0	315278	312190	-994	5395	0	0	0	43975		
41937																																							3	773	0	22565	0	234	466	0	1955	58385	50785	490	51695	0	238	0	0	6689	330	58384	0	0	5290	0	0	1920	0	10534	40251			0	32627	32389	-851	0	0	167	253	6689		
41955																																							107	1228	0	7543	0	0	255	0	737	35798	29294	26	32543	0	277	3223	0	3255	300	35798	0	0	816	0	0	2300	0	5649	23645			0	24003	23726	-161	2202	0	0	0	3255		
42037																																							2132	765	0	11841	0	0	1361	61	2805	65076	55583	129	55712	0	435	0	0	9364	5	65076	0	0	7663	0	0	2000	0	16175	39408			0	44008	43573	-304	2538	0	0	0	9364		
42354																																							1895	2762	0	76812	0	0	2013	158	5637	167044	149649	356	150005	0	1177	0	0	17039	150	167044	0	0	17763	0	0	710	0	36453	113196			0	78944	77767	-1584	0	0	0	0	17039	0	
42372																																							14903	668	0	21988	0	0	6723	0	9305	379761	312904	1977	321881	0	2130	7000	0	57880	0	379761	0	0	58264	0	0	0	0	21356	291548			0	328304	326174	-384	0	0	0	0	57880		
42420																																							2237	99931	403019	849573	0	283907	77693	3757	314408	7630340	5924936	47995	6631519	0	51314	397964	98137	998821	38971	7630340	0	0	322963	0	0	653448	7038	1500420	4424516			0	5640091	5588777	-16561	0	0	16000	146487	998821	0	
42448																																							66368	8963	0	120600	0	0	56290	39	22747	1370542	1059332	5468	1221300	0	15883	156500	0	149242	1200	1370542	0	0	131045	0	0	18501	0	80196	979136			0	1111418	1095535	-1504	0	0	0	0	149242		
42457																																							0	684	6691	9140	0	0	102	0	1332	50951	40301	238	45108	0	540	3500	0	5843	500	50951	0	0	5066	0	0	600	0	6480	33821			0	33542	33002	-323	0	0	1069	0	5843		
43052																																							3034	1043	0	21359	0	0	138	115	4796	94809	75651	332	77483	0	1495	1500	0	17326	50	94809	0	0	15673	0	0	2010	0	15059	60592			0	63738	62243	-407	2081	0	0	0	17326		
43351																																							305	5054	0	13122	0	0	8593	0	6674	228007	201761	1739	206400	0	3126	2900	0	21607	50	228007	0	0	0	0	0	21449	0	35746	166015			0	186582	183456	108	10803	0	0	0	21607		
43856																																							9855	1719	3510	19267	0	0	546	42	2713	65228	59311	593	59904	0	243	0	0	5324	150	65228	0	0	5170	0	0	150	0	12517	46794			0	27819	27576	-146	0	0	0	0	5324		
43959																																							12286	5741	0	126566	0	0	1745	297	2154	216263	199746	251	199997	0	721	0	0	16266	1000	216263	0	0	13598	0	0	5000	0	46788	152958			0	68195	67474	-3332	0	0	0	0	16266		
44040																																							8520	1319	0	105279	0	0	1002	1155	13117	320483	274586	1087	283673	0	4468	0	0	36810	200	320483	0	0	39244	0	0	200	0	31335	243251			0	193242	188774	-2834	1317	0	8000	0	36810		
44433																																							2623	2735	0	65491	0	11	1525	633	5056	373154	313228	938	337245	0	5010	23000	0	35909	50072	373154	0	0	-21459	0	0	9528	0	76842	236386			-1	300090	295080	-2231	0	0	0	79	35909		
44741																																							6688	2709	0	93607	0	344	6335	362	4753	475107	409014	1123	429551	0	4915	6000	0	45556	1500	475107	0	0	36371	0	0	8500	1246	103838	305175			0	363978	359063	-815	0	0	0	13414	45556		
44750																																							5258	2729	0	21585	0	0	3768	5764	7390	147532	129677	500	130177	0	1055	0	0	17355	62	147532	0	0	16104	0	0	1670	111	12990	116687			0	101907	100852	-481	75	0	0	0	17355		
44929																																							11776	5439	0	33427	0	6120	2875	0	4775	149234	132518	868	133386	0	1115	0	0	15848	855	149234	0	0	6164	0	0	9671	0	29714	102804			0	82928	81813	-842	3009	0	0	0	15848		
45038																																							3989	1480	784	44981	0	0	891	2	3729	150277	121855	286	133957	0	1705	0	0	16320	100	150277	0	0	14930	1680	0	1633	0	16495	105360			0	94446	92741	-343	0	0	1108	10708	16320		
45047																																							5604	5102	0	6049	0	4992	4688	50	1687	154913	132846	420	133266	0	1995	0	0	21647	200	154913	0	0	5562	0	0	15971	0	37344	95502			0	128536	126541	-86	200	0	0	0	21647		
45056																																							16770	1962	7877	7270	0	0	209	0	1124	81605	70386	324	70710	0	410	0	0	10895	200	81605	0	0	9028	0	0	1800	0	15329	55057			0	46803	46393	-133	0	0	0	0	10895		
45430																																							9230	519	11199	21813	0	0	945	0	6300	119227	98148	2673	101133	0	572	312	0	18094	400	119227	0	0	17768	0	0	400	0	17440	80709			0	65103	64531	-474	4690	0	0	0	18094		
45458																																							7778	1923	0	25870	0	1473	2754	0	3516	128413	103427	960	114677	0	930	10290	0	13736	200	128413	0	0	3146	0	0	10784	0	28461	74966			0	84348	83418	-394	1681	0	0	0	13736		
45551																																							8368	14969	0	71665	0	7359	23907	0	22838	859274	759597	4591	774188	0	8792	10000	0	85086	2100	859274	0	0	65446	0	0	18433	3323	129396	630201			0	715637	706845	-893	0	0	0	0	85086		
45560																																							22943	20186	171843	312200	0	2987	25279	84	67001	1869809	1559162	14378	1723565	0	11141	150025	0	146244	22000	1869809	0	0	98323	0	0	44801	5447	454459	1104703			0	1252980	1241839	-18880	0	0	0	0	146244		
45775																																							15272	805	5656	8995	0	2	2084	0	5853	179384	147889	2627	162516	0	857	12000	0	16868	0	179384	0	0	17121	0	0	0	0	19597	128292			0	141574	140717	-253	0	0	0	0	16868		
46053																																							7123	5798	0	42893	0	441	6587	1167	9372	196941	174742	1488	176230	0	2222	0	0	20711	1000	196941	0	0	11415	0	0	9000	992	41919	132823			0	123441	121219	-704	1349	0	0	0	20711		
46941																																							2054	2718	2107	20897	0	0	2043	0	5303	130956	102523	762	112144	0	1476	8334	0	18812	300	130956	0	0	17240	0	0	1700	0	24606	77917			0	97310	95834	-428	0	0	525	0	18812		
47247																																							11311	4609	40	39890	0	5916	14198	0	15084	431872	326450	3232	394782	0	3465	65100	0	37090	2856	431872	0	0	14147	0	0	21000	16279	93593	232857			0	327310	323845	-913	700	0	0	0	37090		
47256																																							2311	891	0	0	0	0	692	274	203	38879	34405	66	34471	0	339	0	0	4408	500	38879	0	0	3408	0	0	500	0	5411	28994			0	33533	33194	0	1314	0	0	0	4408		
47452																																							8466	1317	496	10010	0	0	57	0	364	60398	45785	462	49980	0	1205	3733	0	10418	600	60398	0	0	9127	0	0	600	0	11165	34620			0	40893	39688	91	0	0	0	0	10418		
47500																																							7208	2368	0	65399	0	578	11171	814	5173	417904	315735	1539	360774	0	3555	43500	0	57130	0	417904	0	0	45913	0	0	10000	0	37885	277850			0	328748	325193	1217	0	0	0	0	57130		
48057																																							60	3078	0	37747	0	566	2885	0	3271	109448	96117	1823	99940	0	540	0	0	9508	180	109448	0	0	5750	0	0	4345	0	18897	77220			0	62381	61841	-767	0	0	2000	0	9508		
