"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON8492	RCON8495	RCON8496	RCON8499	RCONA511	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	RCONJA22	
	US TREAS SECS-HLD-TO-MAT-AMRTZ COST	US TREAS SECS-AVL-FOR-SLE-FAIR VALUE	OTHR PASS-THRU SECS-HLD-AMORTZD COST	OTHR PASS-THRU SECS-AVL-FAIR VALUE	MBS-CMOS&REMICS-ALL OTHER-HLD-AMRTZ	MBS-CMOS&REMICS-ALL OTHER-AVL-FAIR	HISTCL COST OF ALL OTH AVL-FOR-SALE	HELD-TO-MATURITY SECURITIES	AVAILABLE-FOR-SALE SECURITIES	NET DUE FROM FOREIGN OFFICES	TOTAL ASSETS	NET DUE TO FOREIGN OFFICES	TOTAL LIABILITIES, EXCL NET DUE TO	OTHER BORROWED MONEY	US GOVT AGCY&CORP OBLIGS-AMRTZ COST	US GOVT AGCY&CORP OBLIGS-FAIR VALUE	SECS ISSD BY US ST&POL SUBDYS-AMRTZ	SECS ISSD BY US ST&POL SUBDYS-FAIR	FAIR VAL OF AVL-FOR-SL INVES MUTL FD	SECURS PURCHSD UDR AGRMNTS TO RESELL	SECURS SOLD UNDR AGRMNTS TO REPURCH	MBS PT SCTY ISS FFG AMRTZ HTM SCTY	MBS PT SCTY ISS FFGNMA FV AFS SCTY	OTHR MBS ISS FFG AMRTZ HTM SCTY	OTHR MBS ISS FFG FV AFS SCTY	OTHR DMSTC DEBT SCTY AMRTZ HTM SCTY	OTHR DMSTC DEBT SCTY FV AFS SCTY	FOREIGN DEBT SCTY AMRTZ HTM SCTY	FOREIGN DEBT SCTY FV AFS SCTY	Equity securities with readily deter	
2797359	0	0					986	0	60437					10000			0	0	0	0	0										
2797724	0	301442					51402	55283	1237179					874490			36056	56655	0	0	51792										
2800491	0	0					814	0	97408					0			0	0	0	0	1329										
2802664	0	0					1380	3447	19522					21000			0	385	0	0	1123										
2804864	0	0					717	0	79440					0			0	44841	0	0	0										
2805535	0	0					832	0	20287					23500			0	264		0	0									0	
2805928	0	0					0	0	41473					0			0	5442	0	0	0										
2806635	0	9931					364	0	44650					0			0	17445	0	0	0										
2806840	0	0					989	0	44009					4897			0	18717	8	0	1816										
2806877	0	0					909	0	1013					5000			0	0	0	0	0										
2807173	0	0					24	0	18434					0			0	2599	0	0	0										
2808602	0	0					2488	0	51621					2000			0	502		0	12426									0	
2809373	0	0					206	3427	0					0			0	0	0	0	0										
2811086	0	0					72	0	10736					0			0	541	0	0	0										
2815879	0	0					905	0	1931					17000			0	0		0	0									0	
2818731	0	0					375	0	7737					4000			0	2215		0	0										
2819167	0	0					332	3023	1000					0			0	0	1000	0	0										
2819242	0	985					568	660	71836					0			0	19011	0	0	1942										
2820604	0	0					387	2779	11325					0			2779	3598	0	0	0										
2823221	0	0					151	0	13694					0			0	9027	0	0	0										
2823230	0	0					0	0	20606					0			0	13215	0	0	0										
2826017	0	150					624	0	7267					0			0	4720	2397	0	0										
2826316	0	0					6082	0	8362					0			0	2528		0	759									0	
2833882	2000	0					772	4928	2491					11939			231	0	0	0	0										
2834759	0	0					623	0	96065					5000			0	27550	0	0	0										
2835103	0	0					1109	1000	19264					18000			0	9677	0	0	0										
2835756	0	0					438	4052	0					6000			459	0	0	0	0										
2836306	0	3747					850	0	22596					0			0	3225		0	2598										
2838207	0	0					983	0	9431					13250			0	0	1173	0	0										
2839053	0	0					249	0	40829					0			0	28544	740	0	0										
2839790	0	0					949	16274	25610					10000			3092	1305	0	0	16980										
2845755	0	0					1719	0	50205					26000			0	12325	0	0	5000										
2845782	0	6318					90	0	7934					0			0	1616	0	0	0										
2846444	0	0					778	0	5563					14500			0	3652	0	0	0										
2847085	0	0					111	0	27744					0			0	13603	0	0	0										
2847142	0	0					312	0	26398					5500			0	2399	0	0	0										
2848756	0	0					455	614	9022					1748			0	0	0	0	0										
2849285	0	0					1314	0	287					17000			0	0	0	0	0										
2849463	0	0					68	0	0					0			0	0	0	0	0										
2849801	0	0					2524	0	58506					25000			0	6347	0	0	3600										
2850722	0	0					0	1998278	230821					1893922			0	5027	0	0	100000										
2850768	0	0					620	51602	0					8000			0	0	0	0	0										
2851185	0	0					909	0	60390					9590			0	2896	0	0	0										
2853358	0	0					345	0	50964					0			0	3169	0	0	0										
2854494	0	0					1296	8369	7144					0			0	0		0	0									173	
2855307	0	0					538	50	662					0			50	0	0	0	0										
2855866	0	0					263	0	61014					0			0	18860	0	0	35776										
2855914	0	0					3208	100	30505					24700			0	9388		0	0										
2855978	0	0					3130	0	21117					17300			0	0	0	0	0										
2856939	0	982					299	0	2898					3712			0	925	0	0	0										
2857600	0	0					610	5350	30619					23000			0	12617	0	0	0										
2857794	999	0					7336	26565	16205					142500			1293	0	0	0	0										
2858492	0	0					1300	0	3389					11155			0	2805	0	0	0										
2858960	0	0					991	86369	1381022					42157			0	70928	0	64311	182										
2859903	0	1966					16502	15676	400241					129957			10676	93102	1351	0	53456										
2860039	0	0					127	0	12093					0			0	5045	0	0	0										
2860271	0	0					755	0	99					9000			0	0	0	0	0										
2860459	0	2723					4140	0	148438					82000			0	2252	1364	0	0										
2861317	0	0					584	0	10629					7750			0	6826	0	0	0										
2867337	0	0					3721	9890	69347					0			9890	16856	0	0	0										
2869162	0	51965					327	6218	90958					0			6218	0	0	0	0										
2871099	0	0					1441	0	44862					20000			0	15131	0	0	0										
2871558	0	0					616	0	30212					8500			0	13268	0	0	0										
2872845	0	0					205	3535	20524					128			0	2698	0	0	0										
2877345	0	0					4139	0	23509					42000			0	0		0	0										
2877484	0	0					335	0	659					6890			0	0	0	0	0										
2877831	0	0					514	0	56750					0			0	24749	0	0	0										
2877840	0	0					789	23	20347					10000			0	1089	0	0	0										
2880019	0	0					0	500	0					0			0	0	0	0	0										
2881445	0	0					0	0	70957					0			0	0	0	0	0										
2882983	0	746					847	0	13570					11609			0	4010	0	0	0										
2883971	0	0					889	4972	9644					5960			0	0	0	0	0										
2887399	0	1144					907	80	6762					3000			0	2324	0	0	0										
2888789	0	0					4097	57819	30412					24500			46892	493		0	18472									2423	
2889227	0	330					60	0	33046					0			0	0		0	0									0	
2895835	0	0					277	0	10232					0			0	0	0	0	1276										
2896216	0	0					159	3585	10984					0			3585	0	0	0	0										
2897633	0	0					508	0	31818					4000			0	17584	0	0	4290										
2900092	0	0					223	0	16374					1000			0	107	0	0	0										
2901558	0	0					101	0	0					0			0	0	0	0	0										
2903123	0	0					1519	1048	42711					12500			0	34898	0	0	0										
2905761	0	0					102	0	0					1000			0	0	0	0	0										
2907019	0	0					458	0	0					0			0	0	0	0	0										
2907439	0	47103					4167	111	57097					0			0	0	0	0	0										
2909330	0	4976					23	0	27041					0			0	0	401	0	0										
2911856	0	0					91	333	1281					0			0	0	0	0	0										
2912750	0	0					83	0	4449					0			0	0	298	0	0										
2913702	0	0					3304	0	27368					5900			0	15734		0	503										
2913887	0	0					4578	0	59326					59174			0	18545		0	0									0	
2914268	0	0					0	0	5					0			0	0		0	0									70164	
2914727	0	6491					717	0	10741					6603			0	2850	44	0	0										
2915126	0	0					304	1262	77389					1900			1262	52666	0	0	0										
2915461	0	0					1883	27135	2075					626			27135	0	0	0	404										
2916534	0	0					70	0	96814					0			0	0	0	0	0										
2916963	0	0					14027	0	0					0			0	0		0	0									0	
2917184	0	0					109	0	13009					0			0	7476	0	0	0										
2917317	0	0					66987	0	173186					968058			0	20299		0	0										
2919423	0	0					805	0	16186					0			0	6047	0	0	1153										
2919898	0	0					1141	0	24347					5000			0	2874	0	0	0										
2920287	0	0					656	0	14298					0			0	1866	0	0	8033										
2920773	0	0					1916	46125	67251					0			46125	508	0	0	3166										
2921211	0	3243					668	0	35285					0			0	2243	0	0	0										
2921622	0	0					723	0	10539					0			0	1051	0	0	481										
2921659	0	659					0	0	118602					0			0	0	12501	0	0										
2924128	0	0					65	0	0					338			0	0	0	0	0										
2925620	0	0					1248	20726	2931					15000			330	0	0	0	0										
2925666	0	29955					66164	20677	2957382					1980480			20677	1192464		1879	131863									24579	
2927615	0	0					1083	0	15059					21473			0	0	0	0	0										
2929392	0	0					1108	0	119340					0			0	59730	986	0	3061										
2938198	0	0					9136	39084	157601					80000			13549	5066		0	3345									983	
2938769	0	0					362	1271	18706					3000			1071	7747	0	0	0										
2939001	0	0					820	0	5944					10000			0	816	0	0	0										
2939391	0	0					234	0	56382					0			0	30885		0	0									0	
2939663	0	7257					738	0	87219					0			0	21444	0	0	0										
2941068	0	26185					13435	0	401130					35445			0	175907		0	0										
2942690	0	24702					288770	1963161	6881609					4285000			0	7284	0	0	75000										
2942823	0	0					1759	0	20638					13402			0	10479		0	0									0	
2943615	0	0					386	0	29892					2000			0	7175	0	0	0										
2947556	0	0					0	0	369					0			0	79	290	0	0										
2948058	0	0					1139	0	18576					19000			0	5599	0	0	4167										
2948423	0	0					0	15136	52047					5000			15136	25396	0	0	3752										
2949970	0	0					45	0	150					1000			0	0	0	0	0										
2953418	0	0					979	0	10990					21000			0	0	0	0	0										
2954059	0	0					10960	0	119158					200000			0	0		0	0									8166	
2954497	0	0					246	0	0					0			0	0	0	0	0										
2957014	0	5731					1684	39233	53483					4467			39233	1669	0	0	0										
2958972	0	0					1350	0	55052					10500			0	9458	1933	0	0										
2960555	0	0					0	0	23538					6000			0	17520	0	0	0										
2960788	2981	0					75	2981	184					0			0	0	184	0	0										
2963266	0	0					234	0	154369					0			0	0	0	0	0										
2963275	0	0					436	0	23649					0			0	6770	0	0	0										
2963547	0	0					1153	0	57498					8768			0	26605	0	0	6707										
2963864	0	0					747	0	37466					173			0	20883	0	0	0										
2966306	0	980					0	0	348079					28417			0	54943		0	0									22751	
2966614	0	0					1957	0	29198					28291			0	286		0	0									664	
2967796	0	0					173	0	21580					0			0	2182	0	0	0										
2970657	0	0					5632	27204	126849					60200			12253	10156		0	0									0	
2973041	0	0					148	0	4205					0			0	1855	219	0	0										
2973386	0	0					0	137	71774					0			0	0		0	0									48402	
2980209	0	0					0	0	76910					3870580			0	0		0	0									3142	
2986407	0	0					12250	0	171320					146155			0	39200		0	0									0	
2989006	0	0					365	0	105079					0			0	18120	0	0	0										
2992501	0	9736					241	4863	43840					0			0	0	0	0	1903										
2992547	0	0					0	0	0					1389709			0	0		0	0										
2997216	0	0					1486	0	68097					0			0	3356		0	0									0	
2997748	0	0					603	500	21782					0			0	721	0	0	0										
2998576	0	0					2221	90	6317					45000			90	6317	0	0	0										
3005097	0	0					68	0	4243					0			0	4243	0	0	0										
3010000	0	0					1178	0	7306					0			0	2595	0	0	0										
3010363	0	0					344	0	27208					513			0	10178	0	0	0										
3013823	0	0					17914	0	755677					343500			0	208158	2316	0	0										
3015939	2	24951					411	1202	170038					0			0	0	70801	0	0										
3016347	0	0					1810	9839	10674					32000			408	0	0	0	0										
3017081	0	2893					0	0	262412					162			0	0	16774	0	0										
3019982	0	0					2534	14529	59068					10286			14529	15062		0	0									0	
3020447	0	0					924	0	415					0			0	0	0	0	0										
3022076	0	0					2336	0	38894					49086			0	341	0	0	0										
3022610	0	0					995	0	34508					13218			0	22812	0	0	0										
3025134	0	0					1387	0	3677					10000			0	180	0	0	409										
3025929	0	0					174	14322	18614					0			4821	17260	0	0	0										
3027763	0	1460					1302	0	22895					17600			0	0		0	4306									0	
3028902	0	994					4862	0	198023					341			0	49047	0	0	0										
3029253	0	0					0	0	5014					0			0	0	170	0	0										
3029589	0	0					9298	134925	78551					98900			134925	26756	0	0	13168										
3032833	0	0					116	0	1027					0			0	0	0	0	0										
3034257	0	987					420	0	99337					0			0	17706	0	0	0										
3034695	0	0					1058	34995	245					18000			0	0	0	0	12656										
3039636	0	0					1873	54	13913					0			0	385	770	0	0										
3040418	0	0					93	0	11526					0			0	0	0	0	0										
3041358	0	997					214	0	10627					0			0	4671	0	0	0										
3041974	0	0	780241	3068	27990	41239	24845	2560791	7641716	0	35681816	28879	32031664	0	0	0	0	5841		0	18249	715331	5714605	1037229	1876963	0	0	0	0	1799	
3042234	0	288					1905	0	274561					0			0	166193	0	0	0										
3045383	0	0					541	0	65448					0			0	0	65448	0	0										
3047659	0	0					1136	0	7664					22500			0	1215	0	0	0										
3048487	0	995					1201	0	18479					0			0	7175	9	0	0										
3049635	0	0					503	0	10153					0			0	2510	0	0	0										
3049699	0	0					1609	59898	0					17600			22422	0		0	0										
3049729	0	0					0	650	12191					0			0	1763	0	0	0										
3051432	0	601					971	0	10134					12750			0	3525	0	0	1767										
3052813	0	0					2956	0	66262					0			0	34859		0	0									0	
3057818	0	0					2049	0	118772					35000			0	0	0	0	3371										
3058114	0	5754					0	0	17727					0			0	6181	4228	0	0										
3058329	0	0					2395	0	22264					29800			0	3298	0	0	0										
3066025	0	23980					900	0	23980					0			0	0		0	0									19473	
3067929	0	0					550	0	352					0			0	352		0	0										
3068579	0	0					885	0	93924					1950			0	36012		0	17426										
3070545	0	0					822	0	63533					14683			0	40935	0	0	0										
3075474	0	0					328	0	26033					0			0	1395	0	0	0										
3076220	0	6390					756	0	53428					150			0	574	0	0	0										
3076248	0	0					63727	3842888	3705918					841400			0	69506	0	0	0										
3076284	0	0					1025	0	6510					6000			0	0	0	0	0										
3076453	0	0					3266	0	20903					0			0	14048		0	0									0	
3076604	0	5861					2366	1500	8079					0			0	251	1967	0	0										
3085240	0	0					278	0	1959					0			0	0	0	0	0										
3086256	0	0					2178	0	131249					39187			0	23453	0	0	0										
3089752	0	1215					382	0	12148					0			0	0	514	0	0										
3090833	0	2496					638	503	4089					13000			0	0	0	0	63										
3093964	0	999					847	0	2990					0			0	0	0	0	0										
3097243	0	0					0	0	1025					1300			0	0	0	0	0										
3102893	0	0					354	0	134					5000			0	0		0	0									0	
3103591	0	499					492	0	46205					2000			0	25701	0	0	275										
3109043	0	9745					9500	21546	99050					199000			20438	4384		0	0										
3109146	0	42366					12107	9000	45059					204053			0	2693		0	0									0	
3110197	0	0					3325	0	0					0			0	0		0	0										
3116519	0	3969					88	0	3969					3000			0	0	0	0	0										
3118447	0	0					1424	0	11442					28000			0	0	0	0	8786										
3120646	0	4941					1141	0	152256					0			0	141532	0	0	17549										
3120897	0	2740					287	0	2740					0			0	0		0	1073									0	
3121072	0	0					0	17420	0					0			4525	0	0	0	0										
3121081	0	5904					0	0	42900					0			0	0		0	0										
3121308	0	0					734	7060	4288					0			7060	0	0	2008	0										
3122828	0	10249					0	15395	47001					0			0	0	0	0	594										
3122994	0	0					827	7225	0					5000			0	0	0	0	0										
3125315	0	1993					305	0	45615					0			0	27385	0	0	0										
3125557	0	3909					852	0	80082					0			0	23179	0	0	0										
3128923	0	0					186	0	15472					0			0	5637	0	0	0										
3131400	0	0					746	0	4298					0			0	349	0	0	2079										
3133011	0	0					1371	467	2318					25366			0	0		0	0									0	
3133570	0	100					28	0	100					0			0	0	0	0	0										
3134399	0	17783					45	0	20827					0			0	0	0	0	0										
3134698	0	0					638	2649	11857					8000			0	0	0	0	4001										
3138146	0	2474					66519	262304	3253838					300000			262304	497921		0	21676									113619	
3139321	0	0					0	0	9066					0			0	6167	0	0	0										
3140822	0	0					2258	0	54095					15650			0	31930	0	0	0										
3141726	0	13415					6643	5508	361335					37643			5508	206744	0	0	2967										
3143805	0	0					5028	0	0					0			0	0	0	0	0										
3145162	0	0					221	0	14775					4848			0	9600	0	0	0										
3145797	0	0					2386	0	56084					30631			0	18251	0	0	0										
3146150	0	0	0	0	0	0	4508	0	211957	0	1100854	0	987097	85000	0	13981	0	0	0	0	0	0	90497	0	75019	0	32460	0	0		
3148033	0	0					203	0	14427					2950			0	1443	0	0	0										
3148613	0	0					606	0	9581					4000			0	3338		0	0									0	
3150205	0	0					935	0	12965					0			0	632	0	0	0										
3150447	0	8878000					304000	121777000	47440000					0			1244000	0		0	0									0	
3151417	969	0					144	969	0					2000			0	0	0	0	0										
3153233	0	4955					270	0	24407					6000			0	0	0	0	0										
3153297	0	0					1675	12759	47514					0			12759	20060	0	0	0										
3153345	0	1364					972	0	3632					18457			0	1274	0	0	0										
3154780	0	0					1086	0	21337					1500			0	2100	0	0	5523										
3158546	0	249					3343	0	48843					47928			0	0		0	0									698	
3160978	0	0					338	0	23801					0			0	0	0	0	0										
3161144	0	0					1830	0	61596					0			0	1757	0	0	573										
3162767	0	0					1721	0	59460					44350			0	0	0	0	0										
3165357	0	0					226	0	10041					0			0	0	0	0	1015										
3166699	0	0					3231	21244	113667					27000			16330	4271	522	0	0										
3174920	0	0					619	0	85704					5000			0	32693	0	0	4497										
3177426	0	0					885	0	3421					23000			0	0	0	0	0										
3180136	0	0					34	0	0					3			0	0	0	0	0										
3184228	0	0					586	0	26119					0			0	1718	0	0	0										
3185579	0	0					1019	0	16218					5000			0	9964	0	0	0										
3185896	0	0					374	0	93034					0			0	93034	0	0	0										
3187395	0	983					243	4486	19922					0			4486	0	0	0	0										
3187612	0	0					2827	11476	132578					251			11476	29796		0	0									3068	
3187630	0	0					1227	7502	30135					7000			0	0	0	0	2935										
3188712	0	0					95	0	8343					2000			0	1755	0	0	0										
3189063	0	2456					3959	0	86214					33000			0	9108	0	0	0										
3189634	0	0					1785	0	42529					17650			0	5650	0	0	419										
3194638	0	0					6940	0	6075					98000			0	0	0	0	0										
3194692	0	0					387	3006	16568					1000			0	7752	0	0	0										
3199811	0	0					535	0	25935					7553			0	1742	16	0	0										
3202702	0	601532					0	5310	7052890					0			0	176921	67644	0	0										
3202962	0	0					2595	0	9389					40000			0	7797	0	0	0										
3203996	0	0					67	0	0					0			0	0	0	0	0										
3211937	0	0					1393	0	21742					18744			0	0	0	0	0										
3212149	0	2626619					11035	0	6451393					4070			0	0		0	0									4761	
3212402	0	0					6589	20826	125939					40000			5254	1306	0	0	0										
3213333	0	0					0	0	7073					0			0	0	0	0	0										
3213735	0	0					86	0	12778					0			0	6555	1	0	0										
3214059	0	0					3034	0	70797					50000			0	0	0	0	0										
3216017	0	0					8639	31946	81267					65000			11958	6243		0	0									0	
3216316	0	0					990	0	17944					0			0	0	0	0	0										
3217331	0	0					744	0	74475					10000			0	54032		0	0									0	
3217957	0	1729					324	0	50663					0			0	20988	0	0	0										
3218280	0	4110					1798	588	4110					35500			588	0		0	0										
3219269	0	1126					0	0	25456					0			0	0		0	0									0	
3220863	0	0					0	2028	13183					0			58	0	337	0	0										
3221468	0	0					20806	0	243164					48128			0	44477	0	0	0										
3223305	0	0					998	0	6954					18500			0	1546		0	0										
3223408	0	0					320	0	33122					0			0	6272	0	0	0										
3223417	0	598					429	0	1495					5500			0	0	0	0	0										
3224302	3969	0					341	41548	1019					4000			0	1019	0	0	2239										
3224375	0	0					864	0	0					20000			0	0	0	0	0										
3224478	0	0					587	0	3959					2000			0	0	0	0	0										
3224580	0	0					0	0	92338					1490000			0	17292		0	0									9629	
3228908	0	0					2131	0	41294					0			0	9989	0	0	0										
3229642	0	0					429	0	16742					8715			0	0		0	0										
3229875	0	0					462	0	0					0			0	0	0	0	0										
3232204	0	0					5790	0	139976					0			0	636	0	0	3114										
3232370	0	0					772	500	24037					4000			0	8173	0	0	0										
3235410	0	0					2286	26977	19942					0			9697	707	0	0	0										
3243282	0	0					843	0	4669					0			0	0	0	0	2218										
3247589	0	999					1977	0	31736					0			0	3986	0	0	0										
3248849	0	24992					7045	25969	47009					64129			25969	2597		0	0									0	
3253834	0	0					297	0	5926					5000			0	2052		0	0										
3254297	0	0					564	0	14986					0			0	5322	0	0	0										
3262788	0	0					665	0	41426					18600			0	17567	0	0	602										
3266825	0	0					181	0	7053					0			0	0		0	0										
3267738	0	0					1216	0	32153					12000			0	0	0	0	0										
3268173	0	0					0	0	0					0			0	0		0	0										
3268249	0	0					0	267597	115699					1856			128213	87462	0	0	0										
3270046	0	0					743	0	119					0			0	0	0	0	0										
3271799	1981	0					5832	12832	38541					86366			10851	9749	985	0	0										
3271986	0	0					623	0	31933					11945			0	11177	0	0	0										
3272956	0	0					1454	0	9121					8000			0	994	2	0	0										
3274709	0	0					478	0	65084					0			0	8760		0	0									0	
3274772	0	0					5230	0	48464					25000			0	15944	0	0	0										
3275939	0	0					12021	25383	144485					7000			21241	3201		0	0									0	
3276543	0	0					173	0	24007					0			0	0	0	0	0										
3277241	0	0					3393	4881	6271					51500			0	0		0	0									0	
3280625	0	0					525	0	71966					11600			0	28540	0	0	2918										
3281510	0	0					9387	0	36789					0			0	15732		0	0									0	
3282012	0	0					87	0	21780					0			0	8036	0	0	0										
3282021	0	0					192	0	0					0			0	0	0	0	0										
3282692	0	837					373	0	1214					5000			0	0		0	0									0	
3282852	0	1493					12700	9250	87613					223508			0	0	3249	0	13957										
3284070	0	760000					1210000	2033000	17597000					25611000			0	80000		0	275000									2000	
3284100	0	0					185	0	8241					2000			0	0		0	0									0	
3284397	0	0					13682	0	808042					643893			0	5	0	0	0										
3284445	0	0					1848	8820	10062					13000			0	0		0	0									0	
3284490	0	0					2542	0	32141					24940			0	1757	0	0	98										
3285246	0	489					313	0	5265					4675			0	2265	0	0	587										
3285778	0	0					463	0	18438					7700			0	0	0	0	0										
3286999	0	0					422	18172	0					8137			18172	0	0	0	0										
3287660	0	29775					0	0	101609					0			0	2835	3154	0	0										
3288452	0	0					1262	0	49349					14000			0	8557	0	0	16443										
3290240	0	0					3123	0	104133					20028			0	38486	0	0	0										
3293540	0	0					1336	0	18					20000			0	0	0	0	0										
3294583	0	0					2186	102918	170205					12750			26372	36082		0	0										
3296859	0	0					493	0	6703					1255			0	0	0	0	0										
3297490	0	0					385	0	8501					0			0	7065	0	0	0										
3299168	0	4462					1166	0	7257					23500			0	0	0	0	0										
3299814	0	0					942	0	22127					15000			0	0	0	0	0										
3302312	0	0					1952	0	18216					60000			0	0	0	0	0										
3303298	0	11934	0	132015	0	110067	716515	1994629	12315914	0	122428671	343634	105476160	12660261	0	0	0	0		0	297053	941053	9781729	1053576	2277911	0	2258	0	0	49896	
3303917	0	0					3092	40830	19649					43200			40830	0		0	652									0	
3303944	0	0					81	0	0					0			0	0		0	0									0	
3303953	0	0					0	0	21337					0			0	21337	0	0	0										
3306280	0	0					3349	0	18980					21000			0	7787		0	0									0	
3306598	0	0					513	0	13822					3000			0	1192	0	0	0										
3308529	0	0					0	0	4798					1000			0	294	1699	0	0										
3308574	0	0					219	0	0					5818			0	0	0	0	0										
3309393	0	0					512	0	10582					10153			0	0	0	0	0										
3309571	0	0					566	9830	22034					2000			6151	5888	0	0	0										
3310287	0	6351					199	0	13332					0			0	6981	0	0	0										
3312124	0	996					271	0	2353					1000			0	0	0	0	3741										
3313943	0	0					4863	0	0					0			0	0		0	0									0	
3314043	0	0					55	0	3472					0			0	346	0	0	0										
3314119	0	0					235	0	0					4000			0	0	0	0	0										
3316739	0	0					63	0	18060					0			0	4656	0	0	0										
3317192	0	0					508	0	2778					7150			0	0	0	0	0										
3317932	0	0					34622	0	423684					697632			0	127370		0	0									10926	
3320576	0	0					2124	0	19391					21500			0	0	0	0	0										
3320781	0	0					1601	0	103402					15494			0	39828	174	0	38480										
3322468	0	0					2278	0	0					33000			0	0	0	0	0										
3325759	0	0					29711	97581	155027					334615			22743	18252	0	0	15778										
3328376	0	0					651	0	31733					11500			0	6060	0	0	0										
3335301	0	0					50	0	1085					0			0	0		0	0									0	
3337097	0	0					6261	7929	109705					10000			0	27391	0	0	0										
3340725	2316	0					1650	2316	2037					27429			0	0	0	0	0										
3340903	0	0					410	0	13060					7800			0	3159	0	0	0										
3341393	0	0					860	0	4938					12000			0	0	0	0	1										
3342671	0	786					900	0	15281					10000			0	288		0	0									0	
3343146	0	0					572	0	28538					778			0	2672	0	0	0										
3344321	0	0					3792	0	114824					68500			0	46329		0	0										
3345065	0	0					219	0	5468					0			0	4609		0	470									0	
3346268	0	0					651	0	9569					5000			0	1349	0	0	0										
3346633	0	0					79	107	14387					0			107	3453	0	0	0										
3347603	0	0					397	0	9643					3000			0	2990		0	0									0	
3347911	0	0					492	0	2329					8271			0	0	0	0	0										
3348468	0	0					267	0	30163					0			0	7040		0	4200									0	
3348888	0	38249					440	250	561121					100			0	122789	486	0	0										
3349241	0	0					980	7505	12848					17569			6907	0		0	0										
3350658	0	0					889	0	22320					0			0	13752	0	0	0										
3350724	0	0					2697	0	48083					38162			0	6505	0	0	0										
3351440	0	0					1427	0	6254					6000			0	361		0	0									0	
3353154	0	0					177	0	0					0			0	0		0	0									0	
3353266	0	0					383	0	20811					4143			0	11120	0	0	0										
3354599	0	0					645	0	46898					0			0	0	0	0	0										
3355587	0	0					2032	18548	36104					40025			18065	4266	306	0	0										
3356191	0	0					0	263195	109857					790			73654	0	0	0	32654										
3357077	0	0					157	0	0					0			0	0	0	0	0										
3357219	0	0					4287	0	39397					10000			0	0		0	0									0	
3357385	0	0					1032	0	0					0			0	0	0	0	0										
3357620	0	0					1503	0	0					0			0	0		0	0										
3357910	0	0					2447	0	49571					13374			0	9121	0	0	0										
3357947	0	492					152	0	3341					1000			0	225	0	0	0										
3358270	0	0					90	0	2091					0			0	1788		0	0									0	
3363975	0	0					6583	0	3946					136000			0	0	0	0	0										
3366239	0	0					1125	322	26190					25000			0	12248	0	0	0										
3368635	0	0					1494	0	32884					5000			0	0	0	0	0										
3368925	0	0					208	0	23592					0			0	0	0	0	0										
3369959	0	0					1313	8334	5692					23500			3732	0	0	0	0										
3370133	0	0					1346	0	32437					9000			0	0	0	0	0										
3370357	0	0					368	0	4873					0			0	0	0	0	0										
3370384	0	0					195	0	17655					2000			0	0	0	0	0										
3371309	0	0					274	0	22698					0			0	8374	0	0	0										
3374234	0	2214					381	0	2646					6250			0	0	0	0	0										
