"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP845	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ257	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP845	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ257	RCOAQ258	RCOAS540	RCOWH312	
214807																																																																																								9288000	26000	26000	22.3261%	62.6763%	62.5008%	9262000	14819000	41485000	0	0	45844000	20.2033%	54.6763%			0				6227000	41506000								0	0	0		0	3056000	62.5008%	0	0	9283000	0	21000	0						0	0	9262000	0	0	9262000	0	0	0	0	0	0	0	0	0	26000	0	21000		0		2.5000%	
214843																																																																																								32372	2912	2912	8.1098%	12.9785%	11.8111%	29460	249427	363262	1135	0			4.9785%							26188	368890								0	0	0		0	8900	11.8111%	1	0	36223	5628	0	0	1135		0	0	0		0	29460	0	0	29460	0	0	0	0	0	0	0	0	0	2912	0	5628		0			
215345																																																																																						393420	0				13.2617%			52244		393945	2092	0										44124	394025	0	0.0000%	64713	0	2223	66936	17.0139%	0	0	0	0	1	8200		1	0	54416	80	0	0	2092		0	0	0		0	52244	0	0	52244	0	0	0	0	0	0						80		0	0		
215354																																																																																								12452	1326	1326	7.9925%	11.7420%	10.4916%	11126	106047	139205	30	10973			3.7420%							4206	150178								0	0	0		0	6920	10.4916%	1	0	11156	0	0	0	30		0	0	0		0	11126	0	0	11126	0	0	0	0	0	0	0	0	0	1326	0	0		0			
215653																																																																																								3906	308	308	10.9445%	16.0253%	14.7616%	3598	24374	32875	43	0			8.0253%							1598	32875								0	0	0		0	2000	14.7616%	1	0	3641	0	0	0	43	0	0	0	0		0	3598	0	0	3598	0	0	0	0	0	0	0	0	0	308	0	0	0	0			
215662																																																																																								111301	9300	9300	8.6052%	14.9937%	13.7409%	102001	742319	1185338	8453	0			6.9937%							66436	1186734								0	0	0		0	36961	13.7409%	1	0	111850	1396	0	0	8453	0	0	0	0		0	102001	0	0	102001	0	0	0	0	0	0	0	0	0	9300	0	1396	0	0			
215710																																																																																						774144	0				8.5233%			62751		736225	3822	31298										35659	776391	0	0.0000%	100626	0	11126	111752	14.4356%	0	0	0	0	1	36115		1	0	75596	8665	203	0	3977		0	0	0		0	62751	0	0	62751	0	0	0	0	0	0						8868		0	13352		
216164																																																																																								15863	1142	1142	8.4104%	15.9096%	14.7643%	14721	99707	175034	1919	0			7.9096%							8721	175034								0	0	0		0	6000	14.7643%	1	0	16640	0	0	0	1919	0	0	0	0		0	14721	0	0	14721	0	0	0	0	0	0	0	0	0	1142	0	0	0	0			
216230																																																																																								20429	745	745	10.3461%	34.5885%	33.3271%	19684	59063	190255	271	0			26.5885%							13080	190255								0	0	0		0	6604	33.3271%	1	0	19955	0	0	0	271	0	0	0	0		0	19684	0	0	19684	0	0	0	0	0	0	0	0	0	745	0	0	0	0			
216922																																																																																								717443	49839	49839	10.0210%	14.8605%	13.8281%	667604	4827868	6662071	17479	0			6.8605%							320061	6904673								0	0	0		0	590145	13.8281%	1	0	927685	234802	7505	295	19467		0	-1988	0		0	667604	0	0	667604	0	0	0	0	0	0	0	0	0	49839	0	242602		0			
217059																																																																																								49211	2978	2978	12.2819%	18.4043%	17.2905%	46233	267389	376433	885	0			10.4043%							23668	379026								0	0	0		0	25158	17.2905%	1	0	49711	2593	0	0	885		0	0	0		0	46233	0	0	46233	0	0	0	0	0	0	0	0	0	2978	0	2593		0			
218131																																																																																								64423	3750	3750	14.9434%	21.4773%	20.2272%	60673	299958	406020	3452	0			13.4773%							58873	406020								0	0	0		0	1800	20.2272%	1	0	64125	0	0	0	3452	0	0	0	0		0	60673	0	0	60673	0	0	0	0	0	0	0	0	0	3750	0	0	0	0			
218261																																																																																						87417	0				13.5540%			11959		88232	544	0										10917	88232	0	0.0000%	760	0	867	1627	1.8612%	0	0	0	0	1	1042		1	0	12503	0	0	0	544	0	0	0	0		0	11959	0	0	11959	0	0	0	0	0	0						0		0	0		
218850																																																																																								2811	174	174	8.9133%	18.9663%	17.7923%	2637	14821	29585	14	0			10.9663%							1837	29585								0	0	0		0	800	17.7923%	1	0	2651	0	0	0	14		0	0	0		0	2637	0	0	2637	0	0	0	0	0	0	0	0	0	174	0	0		0			
218878																																																																																						183227	0				8.4418%			15685		185801	312	0										16336	186452	0	0.0000%	2539	0	46	2585	1.4108%	0	0	0	0	1	0		1	0	16648	0	0	651	312	0	0	0	0		0	15685	0	0	15685	0	0	0	0	0	0						651		0	4594		
219044																																																																																								10678	945	945	8.8487%	13.6166%	12.4115%	9733	78419	109994	602	0			5.6166%							7308	109994								0	0	0		0	2425	12.4115%	1	0	10335	0	0	0	602	0	0	0	0		0	9733	0	0	9733	0	0	0	0	0	0	0	0	0	945	0	0	0	0			
219651																																																																																								44670	3316	3316	8.6661%	14.8647%	13.7613%	41354	300510	477192	4337	0			6.8647%							36354	477192								0	0	0		0	5000	13.7613%	1	0	45691	0	0	0	4337	0	0	0	0		0	41354	0	0	41354	0	0	0	0	0	0	0	0	0	3316	0	0	0	0			
219679																																																																																						33950	0				16.1943%			5394		33308	37	0										5394	33308	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1	0		1	0	5431	0	0	0	37	0	0	0	0		0	5394	0	0	5394	0	0	0	0	0	0						0		0	1300		
220059																																																																																						495637	0				10.0845%			48136		477325	5236	0										36212	488203	0	0.0000%	8556	0	2140	10696	2.1580%	0	0	0	0	1	22802		1	0	64250	9612	1266	0	5236		0	0	0		0	48136	0	0	48136	0	0	0	0	0	0						10878		0	25824		
220527																																																																																								155000	9892	9892	10.0977%	15.1820%	14.2131%	145108	1020945	1437044	6000	0			7.1820%							91868	1437044								0	0	0		0	53240	14.2131%	1	0	151108	0	0	0	6000	0	0	0	0		0	145108	0	0	145108	0	0	0	0	0	0	0	0	0	9892	0	0	0	0			
220844																																																																																						186689	0				9.5937%			17623		183693	1379	0										14439	185005	0	0.0000%	6582	0	480	7062	3.7828%	0	0	0	0	1	4496		1	0	20314	1312	0	0	1379		0	0	0		0	17623	0	0	17623	0	0	0	0	0	0						1312		0	0		
220974																																																																																						795920	0				10.3691%			81168		782791	8786	0										44741	789212	0	0.0000%	83150	0	3192	86342	10.8481%	0	0	0	0	1	42848		1	0	96375	4397	2024	0	8786		0	0	0		0	81168	0	0	81168	0	0	0	0	0	0						6421		0	0		
221775																																																																																								30647	1871	1871	12.9234%	20.8544%	19.5812%	28776	146957	222666	0	0			12.8544%							27234	222666								0	0	0		0	1542	19.5812%	1	0	28776	0	0	0	0		0	0	0		0	28776	0	0	28776	0	0	0	0	0	0	0	0	0	1871	0	0		0			
222156																																																																																						210044	0				16.3730%			33615		205307	1800	0										23615	205307	0	0.0000%	11792	0	142	11934	5.6817%	0	0	0	0	1	10000		1	0	35415	0	0	0	1800		0	0	0		0	33615	0	0	33615	0	0	0	0	0	0						0		0	0		
222446																																																																																								61570	5679	5679	9.0249%	13.5817%	12.3289%	55891	453332	619296	804	0			5.5817%							46191	619296								0	0	0		0	9700	12.3289%	1	0	56695	0	0	0	804		0	0	0		0	55891	0	0	55891	0	0	0	0	0	0	0	0	0	5679	0	0		0			
222558																																																																																						169143	0				10.3158%			17618		170786	-1357	0										9618	170786	0	0.0000%	10316	0	3027	13343	7.8886%	0	0	0	0	1	8000		1	0	16261	0	0	0	-1357	0	0	0	0		0	17618	0	0	17618	0	0	0	0	0	0						0		0	0		
222754																																																																																								41452	3139	3139	10.6183%	16.6142%	15.3560%	38313	249498	360820	685	0			8.6142%							20313	360820								0	0	0		0	18000	15.3560%	1	0	38998	0	0	0	685	0	0	0	0		0	38313	0	0	38313	0	0	0	0	0	0	0	0	0	3139	0	0	0	0			
223322																																																																																								258333	17093	17093	10.7655%	18.9951%	17.7383%	241240	1359996	2240871	88	21750			10.9951%							222099	2263623								0	0	0		0	20143	17.7383%	1	0	242330	1002	0	0	88		0	0	0		0	241240	0	0	241240	0	0	0	0	0	0	0	0	0	17093	0	1002		0			
223452																																																																																						103943	0				11.0731%			11392		102880	279	0										11001	102889	0	0.0000%	6518	0	0	6518	6.2707%	0	0	0	0	1	400		1	0	11680	0	9	0	279		0	0	0		0	11392	0	0	11392	0	0	0	0	0	0						9		0	0		
223751																																																																																						69536	0				14.9366%			10172		68101	29	0										4672	68101	0	0.0000%	8422	0	96	8518	12.2498%	0	0	0	0	1	5500		1	0	10201	0	0	0	29	0	0	0	0		0	10172	0	0	10172	0	0	0	0	0	0						0		0	0		
223845																																																																																						162500	0				11.9762%			19289		161061	550	0										19381	162453	0	0.0000%	0	0	335	335	0.2062%	0	0	0	0	1	1300		1	0	21231	0	1392	0	550		0	0	0		0	19289	0	0	19289	0	0	0	0	0	0						1392		0	3812		
224552																																																																																								802	782	782	0.0297%	1.3790%	0.0344%	20	58160	67394	9	0			0.0000%	-1020	0					-3907	67394								0	0	0		0	3927	0.0344%	1	0	29	0	0	0	9		0	0	0		0	20	0	0	20	0	0	0	0	0	0	0	0	0	782	0	0		0			
224954																																																																																						75801	0				13.9516%			10146		72723	730	0										6046	72723	0	0.0000%	664	0	45	709	0.9353%	0	0	0	0	1	4100		1	0	10876	0	0	0	730	0	0	0	0		0	10146	0	0	10146	0	0	0	0	0	0						0		0	0		
225054																																																																																								10914	1176	1176	7.3358%	11.6271%	10.3743%	9738	93867	132747	5	0			3.6271%							7533	132747								0	0	0		0	1700	9.8416%	1	0	9238	0	0	0	0		0	0	0		0	9238	0	0	9238	500	0	0	500	0	500	0	0	0	1176	0	0		0			
225157																																																																																						200705	0				10.3210%			21087		204312	0	37										9132	204357	0	0.0000%	1077	0	27	1104	0.5501%	0	0	0	0	1	12000		1	0	21132	0	8	0	37		0	0	0		0	21087	0	0	21087	0	0	0	0	0	0						8		0	26815		
225559																																																																																								35746	2738	2738	7.6062%	15.5461%	14.3554%	33008	229935	433961	1091	0			7.5461%							14460	435171								0	0	0		0	19758	14.3554%	1	0	35309	0	0	1210	1091		0	0	0		0	33008	0	0	33008	0	0	0	0	0	0	0	0	0	2738	0	1210		0			
225942																																																																																						38735	0				10.0059%			3911		39087	40	0										901	39087	0	0.0000%	0	0	25	25	0.0645%	0	0	0	0	1	3010		1	0	3951	0	0	0	40	0	0	0	0		0	3911	0	0	3911	0	0	0	0	0	0						0		0	1537		
226949																																																																																								1020	208	208	2.9115%	6.1995%	4.9353%	812	16453	27889	5	0			0.0000%	-315	0					-4757	27889								0	0	0		0	5569	4.9353%	1	0	817	0	0	0	5	0	0	0	0		0	812	0	0	812	0	0	0	0	0	0	0	0	0	208	0	0	0	0			
227151																																																																																								50754	3814	3814	8.9619%	13.4334%	12.4239%	46940	377820	523774	2242	0			5.4334%							44585	541743								0	0	0		0	20324	12.4239%	1	0	67151	15790	2179	0	2242		0	0	0		0	46940	0	0	46940	0	0	0	0	0	0	0	0	0	3814	0	17969		0			
227357																																																																																								43700	2849	2849	9.6057%	18.7896%	17.5647%	40851	232575	425279	7412	0			10.7896%							34730	425279								0	0	0		0	6121	17.5647%	1	0	48263	0	0	0	7833		0	0	-421		0	40851	0	0	40851	0	0	0	0	0	0	0	0	0	2849	0	0		0			
227656																																																																																								3478	297	297	7.2737%	14.7767%	13.5149%	3181	23537	43733	54	0			6.7767%							-694	43733								0	0	0		0	3875	13.5149%	1	0	3235	0	0	0	54	0	0	0	0		0	3181	0	0	3181	0	0	0	0	0	0	0	0	0	297	0	0	0	0			
227777																																																																																								52753	1724	1724	11.7062%	20.3498%	19.6848%	51029	259231	435915	-168	0			12.3498%							51029	435915								0	0	0		0	0	19.6848%	1	0	50861	0	0	0	-168		0	0	0		0	51029	0	0	51029	0	0	0	0	0	0	0	0	0	1724	0	0		0			
228000																																																																																								118893	3940	3940	23.7641%	30.4225%	29.4143%	114953	390806	483725	-7074	-7268			22.4225%							84952	476457								0	0	0		0	30001	29.4143%	1	0	107879	0	0	0	194	0	0	-7268	0		0	114953	0	0	114953	0	0	0	0	0	0	0	0	0	3940	0	0	0	0			
228055																																																																																						61236	0				10.6840%			6556		61363	283	0										4556	61363	0	0.0000%	2921	0	23	2944	4.8076%	0	0	0	0	1	2000		1	0	6839	0	0	0	283	0	0	0	0		0	6556	0	0	6556	0	0	0	0	0	0						0		0	0		
228158																																																																																								50958	4680	4680	9.6005%	13.0590%	11.8597%	46278	390213	482036	1069	0			5.0590%							31032	482036								0	0	0		0	15246	11.8597%	1	0	47347	0	0	0	1069	0	0	0	0		0	46278	0	0	46278	0	0	0	0	0	0	0	0	0	4680	0	0	0	0			
228279																																																																																								45754	4036	4036	8.9935%	13.9703%	12.7379%	41718	327510	463870	3397	3397			5.9703%							32575	468242								0	0	0		0	10118	12.7379%	1	0	46090	975	0	0	3397		0	0	0		0	41718	0	0	41718	0	0	0	0	0	0	0	0	0	4036	0	975		0			
228345																																																																																						206459	0				18.9989%			38660		203486	0	0										23260	203486	0	0.0000%	18083	0	1629	19712	9.5477%	0	0	0	0	1	15400		1	0	38660	0	0	0	0		0	0	0		0	38660	0	0	38660	0	0	0	0	0	0						0		0	0		
229070																																																																																								42541	940	940	18.7223%	26.5948%	26.0071%	41601	159960	222200	0	0			18.5948%							41601	222200								0	0	0		0	0	26.0071%	1	0	41601	0	0	0	0		0	0	0		0	41601	0	0	41601	0	0	0	0	0	0	0	0	0	940	0	0		0			
229173																																																																																								8307	711	711	9.4082%	14.6209%	13.3695%	7596	56816	80738	116	5788			6.6209%							6656	86526								0	0	0		0	940	13.3695%	1	0	7712	0	0	0	116		0	0	0		0	7596	0	0	7596	0	0	0	0	0	0	0	0	0	711	0	0		0			
229342																																																																																						185310	0				8.8726%			16181		182371	996	0										11181	182371	0	0.0000%	32362	0	3632	35994	19.4237%	0	0	0	0	1	5000		1	0	17177	0	0	0	996		0	0	0		0	16181	0	0	16181	0	0	0	0	0	0						0		0	0		
229454																																																																																								12084	652	652	9.9534%	17.9682%	16.9988%	11432	67252	114855	1343	0			9.9682%							5832	114855								0	0	0		0	5600	16.9988%	1	0	12775	0	0	0	1343	0	0	0	0		0	11432	0	0	11432	0	0	0	0	0	0	0	0	0	652	0	0	0	0			
229801																																																																																								3772443	224277	324277	8.6555%	12.4998%	11.4253%	3448166	30180116	39837642	-3869	-33116			4.4998%			2				1423695	41240235								0	0	0		0	3460179	11.4253%	1	0	4880005	1371122	51834	635	33735		-4489	-33116	0		11959	3448325	159	159	3448166	0	0	0	0	159	0	100000	0	0	324277	0	1435709		0			
229913			1464221	7576	7576	17.7506%	21.6978%	21.5855%	1456645	6748261	8206178	-8116	0			13.6978%						104450	8219555								0	0	0		1365572	21.5855%	0	1461906	0	0	13377	0		-1215	-6901	0		0	1456645	0	0	1456645	0	0	0	0	0	0	0	0	0	7576	0	13377		0																																																							0			1																																	
230423																																																																																						308002	0				13.7845%			42880		311075	264	0										36665	311276	0	0.0000%	0	0	77	77	0.0250%	0	0	0	0	1	6416		1	0	43345	201	0	0	743		0	-479	0		0	42880	0	0	42880	0	0	0	0	0	0						201		0	35031		
230610																																																																																						309124	0				9.8883%			31019		313695	1295	0										27274	313695	0	0.0000%	19441	0	189	19630	6.3502%	0	0	0	0	1	3745		1	0	32314	0	0	0	1295		0	0	0		0	31019	0	0	31019	0	0	0	0	0	0						0		0	0		
230759																																																																																								193718	10206	10206	14.5049%	23.7338%	22.4833%	183512	816213	1265175	4054	0			15.7338%			0				145474	1267137								0	0	0		0	40000	22.4833%	1	0	189528	1962	0	0	4054		0	0	0		0	183512	0	0	183512	0	0	0	0	0	0	0	0	0	10206	0	1962		0			
