"IDRSSD"	RCFD0071	RCFD0081	RCFD1754	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1754	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	
3538009																																							13565	4422	0	12240	0	0	3860	0	2760	254539	215752	914	231666	0	2908	15000	0	22874	100	254540	0	0	3795	0	0	19213	0	65785	149967			0	220600	217692	-234	0	0	0	0	22874		
3540310																																							31448	4185	1000	21983	0	161	3483	92	17556	479313	364995	2660	431155	0	4584	63500	0	48159	2595	479314	0	0	5303	0	0	40336	0	73745	291250			0	399478	394894	-75	4511	0	0	0	48159		
3545258																																							28050	17804	0	98170	0	884	2223	0	11344	846781	699517	3201	757718	0	6252	55000	0	89063	44135	846781	0	0	24811	0	0	21385	5124	228773	470744			0	689407	683155	-1268	0	0	0	0	89063	27	
3546862																																							30884	1451	0	14827	0	373	390	0	6185	267602	225629	5413	231042	0	3801	0	0	36560	28964	267602	0	0	6363	0	0	1306	0	10972	214657			0	209793	205992	-73	7500	0	0	0	36560	0	
3547131																																							19596	14091	28441	343008	0	0	23577	0	61071	1854847	1479494	7436	1685520	0	14466	196514	0	169327	31	1854847	0	0	46635	0	0	126847	0	210078	1269416			0	1379529	1365063	-4186	0	0	0	2076	169327		
3547896																																							14537	3954	0	0	0	1064	425	302	778	116804	88980	882	103862	0	1175	14000	0	12942	1000	116804	0	0	2652	0	0	9290	0	16099	72881			0	96919	95744	0	0	0	0	0	12942		
3548567																																							92663	3487	0	70642	0	5677	15967	0	4422	761475	680256	2600	682856	0	5441	0	0	78619	20	761475	0	0	36401	0	0	42683	0	282613	397643			0	574058	568617	-485	0	0	0	0	78619		
3548763																																							5048	4484	0	12964	0	0	7170	413	5673	139377	105444	803	123047	0	1295	14000	0	16330	1771	139377	0	0	-1458	0	0	16209	0	22555	82889			0	104806	103511	-192	114	0	2800	0	16330		
3555248																																							49170	1558	0	7259	0	6727	298	996	1836	202392	158371	887	159258	0	2072	0	0	43134	718	202392	0	0	15851	0	0	26627	0	69795	88576			0	136620	134548	-62	0	0	0	0	43134		
3555695																																							216040	43432	0	402486	0	26077	15551	874	152123	2955181	2568512	37138	2611870	0	17851	0	0	343311	60213	2955181	0	0	22323	0	0	271080	378919	602252	1966260			0	1728073	1710222	-10305	9457	0	0	6220	343311	0	
3559714																																							15398	2770	0	5478	0	0	5583	0	862	104596	93721	1021	94742	0	558	0	0	9854	10	104596	0	0	958	0	0	8890	0	7601	86120			0	75063	74505	-4	0	0	0	0	9854		
3561771																																							15023	528	0	4461	0	0	1684	0	3998	170323	141695	1058	149753	0	1452	7000	0	20570	11001	170323	0	0	-936	0	0	10632	1423	17842	123853			0	144658	143206	-127	0	0	0	0	20570	0	
3567269																																							7912	2559	0	746	0	0	4745	23	5636	221288	199899	901	200800	0	1243	0	0	20488	7149	221288	0	0	2159	0	0	11180	0	20315	179584			0	200625	199382	0	285	0	0	0	20488		
3579589																																							150176	118586	0	337293	0	249650	41717	630	73456	4653896	3669055	14750	3948290	0	26331	225000	39485	705606	3219	4653896	0	0	117690	0	0	587585	0	1215894	2453161			0	3708306	3681975	-2888	413	0	0	0	705606		
3580334																																							16305	7946	0	36977	0	15961	13682	2351	4190	483106	427491	1118	429715	0	5212	1106	0	53391	1000	483106	0	0	8104	0	0	44386	4346	102737	324754			0	386560	381348	-99	0	0	0	0	53391		
3588312																																							61966	1428	0	99710	0	0	6499	0	12184	516716	470432	2385	472817	0	3301	0	0	43899	12380	516716	0	0	19225	0	0	14253	0	154010	316422			0	338230	334929	-1959	0	0	0	0	43899		
3588424																																							58304	8878	0	49398	0	208	8408	0	15673	729154	648523	4788	653311	0	6971	0	0	75843	12500	729154	0	0	40977	0	0	23150	425	114424	534099			0	594831	587860	-784	0	0	0	0	75843		
3591004																																							30693	2874	0	22501	0	6411	5211	0	793	161580	135205	1571	136776	0	250	0	0	24804	6028	161580	0	0	276	0	0	18513	0	35408	99797			0	90372	90122	-13	2975	0	0	0	24804		
3591282																																							59427	29278	53036	166092	0	5465	21306	0	42165	1457261	1196672	2204	1330807	0	9585	0	0	126454	70301	1457261	0	0	22361	0	0	37261	0	227437	969235			0	1090077	1080492	-3469	0	0	0	131931	126454	0	
3592047																																							1925	8289	0	4203	1226	855	1105	131	7480	144960	119472	4697	133669	0	358	9500	0	11291	5005	144960	0	0	-18576	0	3246	21766	36307	23900	95572			0	83797	83439	-150	0	0	0	0	11291		
3592609																																							7342	1843	0	17312	0	0	2391	0	6782	241676	194422	376	215798	0	2217	21000	0	25878	2683	241676	0	0	-3399	0	0	26858	0	18801	175621			0	208223	206006	-264	0	0	0	0	25878		
3593307																																							57565	18757	0	0	0	0	162	629	5044	379120	321627	2199	333326	0	11774	9500	0	45794	800	379120	0	0	29008	0	0	15986	4298	21626	300001			0	304439	292665	0	0	0	0	0	45794		
3594005																																							191063	25478	0	663678	0	7796	76923	0	116405	4105308	3251336	14149	3655006	0	37826	312985	0	450302	12067	4105308	1044	1130	58514	0	0	382731	0	528755	2722581			0	3060747	3022921	-3010	0	0	0	75406	450302		
3594087																																							1302	5750	0	11558	0	0	3595	163	1140	176041	158542	475	159017	0	1602	0	0	17024	570	176041	0	0	5174	0	0	11358	0	29582	128960			0	151435	149833	-78	2700	0	0	0	17024		
3594797																																							40555	11546	0	70262	0	77	2086	0	16919	622287	560498	2624	563122	0	6548	0	0	59165	54185	622287	0	0	2830	0	0	2604	0	281695	278803			0	487390	480842	-454	0	0	0	0	59165		
3595262																																							12001	6991	6090	94020	0	0	7772	0	15349	513515	462424	2362	464786	0	5182	0	0	48729	13473	513515	0	0	24858	0	0	15343	0	131908	330516			-3740	319735	314553	-1205	56739	0	0	0	48729		
3595271																																							18462	7922	228	91681	0	0	4176	44	59816	1251564	1007248	4598	1067246	0	11944	55400	0	184318	33278	1251564	0	0	73630	0	0	77895	0	102678	904570			0	1081179	1069235	-485	0	0	0	0	184318		
3595637																																							244410	11190	730	227732	0	4815	44584	608	67221	1553403	990764	5102	1415866	0	7582	420000	0	137537	1714	1553403	0	0	-80768	0	0	219535	208	189823	800941			0	959487	951905	-2944	0	0	0	0	137537		
3595682																																							3711	353	0	10365	0	0	1331	402	2496	124830	102619	671	107519	0	1326	3400	0	17311	1000	124830	0	0	856	0	0	15768	0	12100	90518			0	107498	106172	-313	0	0	0	829	17311		
3596250																																							4653	1710	0	16763	0	0	2794	0	2596	143563	118358	631	128989	0	1794	10000	0	14574	100	143563	0	0	4393	0	0	10400	0	19297	99061			0	116841	115047	-319	0	0	0	0	14574		
3596894																																							13043	1125	6230	20676	0	188	512	0	1498	104105	88244	667	88911	0	1184	0	0	15194	1744	104105	0	0	1827	0	0	12057	0	27375	60869			0	62017	60833	-434	0	0	0	0	15194		
3597211																																							28473	3525	0	238539	0	0	11355	0	8118	547087	452744	2056	494574	0	3643	39300	0	52513	33	547087	0	0	23542	0	0	32468	0	246545	206199			0	260220	256577	-3530	0	0	0	474	52513	500	
3597677																																							24522	1946	0	0	0	0	5420	0	4763	149928	129365	271	130636	0	1062	1000	0	19292	8280	149928	0	0	4925	0	0	6087	0	31366	97999			0	114339	113277	0	0	0	0	0	19292		
3599804																																							3623	990	0	1468	0	0	2376	0	1084	65658	56512	135	56647	0	620	0	0	9011	14	65658	0	0	-5264	0	0	14306	0	4163	52349			0	56737	56117	-45	0	0	0	0	9011		
3602889																																							1749	5804	0	16707	0	0	6326	895	1715	161303	137516	382	144898	0	1533	7000	0	16405	4620	161303	0	0	-1340	0	0	13361	0	20338	117178			0	128041	126508	-236	1599	0	0	0	16405		
3603961																																							2628	3310	0	9696	0	173	3388	93	3622	251612	223929	1228	229187	0	2096	4030	0	22425	1	251612	0	0	3822	0	0	18637	672	39000	184929			0	229914	227818	-35	212	0	0	0	22425	0	
3603970																																							25859	1055	5512	9329	0	0	2275	0	698	124991	110293	534	110827	0	1197	0	0	14164	6087	124991	0	0	1556	0	0	6635	0	31876	78417			0	81255	80058	-114	205	0	0	0	14164	0	
3606971																																							20911	3374	1308	25307	0	0	49	360	1711	114691	101534	270	101804	0	1347	0	0	12886	5883	114690	0	0	1612	0	0	6225	0	46294	55240			0	63018	61671	-834	0	0	0	0	12886		
3607062																																							96731	15130	0	81608	0	7832	8086	973	11762	909724	794800	752	796331	0	12846	779	0	113393	2250	909724	0	0	35094	0	0	76934	0	308345	486455			0	700448	687602	-885	0	0	0	0	113393	0	
3608751																																							163704	5649	0	50254	0	8835	13250	501	30176	1010603	805583	13591	895427	0	16823	76253	0	115176	13915	1010603	0	0	-8177	0	0	110213	0	178798	626785			0	755057	738234	-775	0	0	0	0	115176		
3610567																																							114429	22013	0	187558	0	30292	4283	0	30542	2455211	2088967	7182	2190320	0	18712	63456	30715	264891	59087	2455211	0	0	62878	0	0	145076	0	368063	1720904			0	2084806	2066094	-2150	0	0	0	0	264891		
3610718																																							3214	2964	0	26650	0	0	1360	0	8407	272927	212464	584	213048	0	3591	0	0	59879	1719	272927	0	0	-25759	0	0	84052	1367	34670	177794			0	214729	211138	-133	17827	0	0	0	59879		
3612525																																							5204	25692	0	204258	0	9905	13136	0	34865	1413654	1149776	9056	1258406	0	11566	93965	0	155248	1000	1413654	0	0	51184	0	0	104816	5595	324525	825251			0	1126565	1114999	-1752	0	0	5000	609	155248	0	
3613559																																							10512	8297	0	136435	0	0	13167	761	12586	308163	256945	1916	282361	0	1327	18000	0	25802	8425	308163	0	0	6624	0	0	12766	0	52737	204208			0	123819	122492	-2013	3913	0	5500	0	25802	0	
3614369																																							34575	2236	8624	61171	0	0	1494	0	4737	556337	478333	1225	499558	0	4293	20000	0	56779	15727	556337	0	0	6539	0	0	35377	0	98418	379915			0	446227	441934	-864	1566	0	0	0	56779	0	
3614837																																							10305	8075	19084	28517	0	12042	8866	0	9724	533050	434147	4097	464869	0	5920	26625	0	68181	789	533050	0	0	12976	0	0	55424	4533	152814	281333			0	437824	431904	-1008	0	0	0	0	68181		
3614846																																							10170	1293	4965	0	0	0	150	0	2289	144959	107256	467	132223	0	1983	24500	0	12736	609	144959	0	0	-1339	0	0	13466	0	14564	92692			0	128075	126092	0	0	0	0	0	12736		
3614958																																							57668	21037	6000	37415	0	7720	2287	0	37286	1005544	876695	5285	886940	0	10800	0	4960	118604	75342	1005544	0	0	17621	0	0	25640	0	354844	521851			0	846931	836131	1	0	0	0	0	118604		
3614976																																							34304	9435	1761	122305	348	8443	2271	4224	38231	1348906	1168692	6341	1175033	0	9159	0	0	173873	32452	1348906	0	0	42356	0	0	101467	0	55824	1112867			0	1136743	1127584	-2402	0	0	0	0	173873	0	
3615021																																							14268	285	1113	8665	0	1611	1655	0	2091	195992	171221	506	174614	0	1745	2887	0	21378	1624	195992	0	0	4343	0	0	15377	152	35130	136091			0	154013	152268	34	13884	0	0	0	21378		
3616309																																							388	2019	1250	94252	0	0	2426	1064	7883	363531	235357	1408	331385	0	2770	85487	5343	32146	1343	363531	0	0	11123	0	0	20573	0	21800	213557			0	256662	253892	-893	357	0	3790	0	32146		
3617856																																							2967	3962	0	11819	0	0	2899	65	2234	116938	100822	243	101065	0	2427	0	0	15873	4000	116938	0	0	8031	0	0	4000	0	21134	79688			0	95419	92992	-158	0	0	0	0	15873	0	
3619216																																							31115	1974	0	34987	0	356	5341	0	3990	476012	413625	1932	415557	0	3937	0	0	60455	13226	476012	0	0	17377	0	0	29983	1187	115946	297679			0	390999	387062	-131	10000	0	0	0	60455		
3620539																																							11948	3489	0	0	0	0	2377	0	4034	124152	101415	1216	110631	0	1353	8000	0	13521	4000	124152	0	0	5455	0	0	4066	0	21769	79646			0	103657	102304	0	0	0	0	0	13521		
3620922																																							3759	12272	1291	17193	0	0	5494	0	5484	405435	356232	1765	364290	0	6002	2293	0	41145	10840	405435	0	0	23966	0	0	6401	775	48448	307784			0	365169	359167	-62	0	0	4000	0	41145		
3623110																																							10653	1507	573	15502	190	0	2867	1317	12588	514262	424587	1751	441878	0	6070	15540	0	72384	18830	514262	0	0	33975	3460	0	19483	0	22977	401610			0	450175	444105	96	21500	0	0	0	72384		
3623969																																							20594	2972	24021	0	0	0	4025	0	1784	112442	92580	3176	95756	0	1532	0	0	16686	4000	112442	0	0	9686	0	0	3000	1208	29243	63337			0	59240	57708	0	130	0	0	0	16686		
3625002																																							49907	16721	1549	31971	0	0	950	1708	8140	662310	525154	2495	602649	0	4863	75000	0	59661	16877	662310	0	0	15304	0	0	27704	0	117917	407237			0	556227	551364	-224	0	0	0	0	59661		
3625664																																							22541	9064	0	7133	0	1083	1030	0	1990	281839	227979	2489	255271	0	2670	24803	0	26568	1000	281839	0	0	6314	0	0	19284	809	34586	193393			0	240859	238189	-30	0	0	0	0	26568		
3626184																																							7698	3439	0	1245	0	0	121	0	192	33369	30269	88	30357	0	333	0	0	3012	100	33369	0	0	-351	0	0	3264	0	15998	14271			0	14257	13924	-1	6750	0	0	0	3012		
3626858																																							25432	1379	2895	15242	0	0	2277	71	6315	194139	149960	1116	172777	0	1025	18701	3000	21362	7885	194139	0	0	4524	0	1050	8179	0	8274	141686			0	141289	140264	-276	264	0	0	0	21362		
3627109																																							14091	1642	642	0	0	0	3315	250	1389	123654	104085	330	110790	0	1241	6375	0	12864	6080	123654	0	0	316	0	0	6468	0	9399	94686			0	103434	102193	0	132	0	0	0	12864		
3629420																																							63405	7029	0	52133	0	6375	16310	572	30109	888073	777047	4924	789471	0	7833	7500	0	98602	16292	888073	0	0	25614	0	0	57932	233	118675	658372			0	703746	695913	-1236	15994	0	0	0	98602		
3629484																																							2507	2356	0	11084	0	0	2991	0	2777	87575	72057	339	78663	0	835	6267	0	8912	934	87575	0	0	-5437	0	0	13349	0	8315	63742			0	66695	65860	66	0	0	0	0	8912		
3630323																																							96698	31119	0	841	987	0	5599	2052	19503	845440	736617	2879	769496	0	6927	30000	0	75944	2451	845440	0	0	10290	0	0	63225	0	54711	681906			0	688359	681432	-22	7209	0	0	0	75944		
3633016																																							4458	8747	0	10992	0	0	4132	251	964	113042	96111	264	99375	0	879	3000	0	13667	1145	113042	0	0	1812	0	0	10859	0	20013	76098			0	84377	83498	-149	0	0	0	0	13667		
3633173																																							58891	7228	2019	32428	0	328	7897	3880	29202	1142209	903941	4820	1024792	0	14098	116031	0	117417	29180	1142209	0	0	36047	0	0	52527	0	209246	694695			0	1014289	1000191	-337	145	0	0	0	117417		
3634394																																							38043	5114	1963	939	0	277	208	0	2327	199245	164303	895	168298	0	1676	3100	0	30947	34084	199245	0	0	160	0	0	769	0	39345	124958			-4042	151957	150281	-24	93	0	0	0	30947	0	
3635029																																							45498	34761	0	0	0	10976	1377	0	9184	522688	456990	1991	458981	0	3975	0	0	63707	0	522688	0	0	-6937	0	0	70644	10805	148389	308601			0	414062	410087	0	0	0	0	0	63707		
3635533																																							244461	34833	121617	1030668	0	22531	12007	0	123041	4242209	3435172	11465	3815137	93	23451	368500	0	426979	101624	4242209	0	0	129830	0	0	210866	11103	293945	3141227			0	2665399	2641948	-15341	0	0	0	0	427072		
3635551																																							43657	1929	0	512	0	0	5419	40	2477	159550	144894	404	145298	0	1236	0	0	14252	3600	159550	0	0	4147	0	0	6500	703	32481	112413			0	106049	104813	5	0	0	0	0	14252		
3636259																																							12213	877	0	0	0	0	645	0	1594	112063	82091	794	100885	0	1481	18000	0	11178	5089	112063	0	0	1178	0	0	4911	0	22968	59123			0	98215	96734	0	0	0	0	0	11178		
3636428																																							18574	6075	5730	2697	0	0	7545	0	3705	288185	258424	1191	259615	0	3109	0	0	28570	6500	288185	0	0	11034	0	0	11040	1653	43102	215322			0	244618	241509	-4	697	0	0	0	28570		
3636446																																							54672	2872	0	3928	0	4133	1317	0	5127	238478	201697	3587	205284	0	2270	0	0	33194	80	238478	0	0	1028	0	0	32131	20094	104773	96924			0	148605	146335	-45	0	0	0	0	33194		
3636914																																							419	4585	0	18025	0	0	7496	667	5294	214082	177706	2384	185390	0	1830	0	0	28692	14506	214082	0	0	4960	0	0	9543	0	46204	131503			-40	179426	177596	-277	0	0	5300	0	28692		
3637247																																							7814	7433	0	49240	0	6745	15993	0	14554	625551	543534	2343	561330	0	4400	5000	0	64221	18629	625551	0	0	10532	0	0	35803	924	157230	386304			0	527248	522848	-743	0	0	10453	0	64221		
3637685																																							33067	34085	0	809569	0	105900	8186	815	62849	5836784	4547396	35466	5285862	0	19000	703000	0	550922	430595	5836784	0	0	112891	0	0	8589	507644	1088802	3458594			0	4293669	4274669	-1153	0	0	0	0	550922	0	
3637706																																							29931	5340	1460	575	0	1410	4097	0	5782	195519	172369	649	174740	0	1698	1722	0	20779	16868	195519	0	0	3243	0	0	685	0	57615	114754			0	148467	146769	-17	155	0	0	0	20779		
3640359																																							34633	3036	0	5365	0	2982	774	3633	4822	298798	252424	438	257862	0	3558	5000	0	40936	4000	298798	0	0	393	0	0	36684	171	42746	209678			0	246940	243382	-141	0	0	0	0	40936		
3645840																																							5860	13657	0	18861	0	1068	2388	0	5557	405645	335985	2396	358881	0	5138	20500	0	46764	18053	405645	0	0	4595	0	0	24544	0	24078	311907			0	359092	353954	-428	4300	0	0	0	46764		
