"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK195	RCFDK196	RCFDK203	RCFDK204	RCFDK207	RCFDK208	RCFDK209	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK195	RCONK196	RCONK203	RCONK204	RCONK207	RCONK208	RCONK209	RCONK256	RIADG377	
418100																																																																												0	0	3613	0	0	7630	0	7630	9209	0	0	227788	19	0	0	123850	4339	109458	3800	5039	32669	35085	31986	4559	12555	5569	10062	18294	12468	17162	32955		0	0	0		0	0	0	0	0		0	0	2652	3444	47492	24998	0	0	0			4930	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	78000	0	0	0	0	0	0	0	0	0	0	8	0	0	0	551	1421	683	0	0	0	0			0	0	572			683	0	
418249																																																																												0	55444	21352	1126	148542	51450	0	51450	5195	0	19469	529006	742	0	0	128010	6299	39415	132043	413	2701	4673	5840	79232	34980	134330	37755	35207	65005	98041	30835		0	0	0		0	0	0	1502	0		0	0	2851	4472	27453	22755	0	0	0			140	8																							0	0	0	0	0	0	0	0	0	0	0	0	0	324951	5887	16677	7013	0	0	0	0	0	0	0	3837	0	0	0	643	0	69	0	3798	2290	1365			0	96	7427			69	0	
418436																																																																												0	695	0		877			2150	0	0	8	7282	0	0	0	2003	0	0	1578	0	233	129	43	1598	0	507	839	573	1407	1953	0								0	20			0	0	0	0	0	336			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	1102	0	0	0	0	0			0	0	0			0	0	91			0		
418856																																																																												0	904	0		601			1906	0	0	0	12937	0	0	0	4130	4	1599	7033	145	898	570	946	82	1489	2315	3675	1659	717	437	3								0	3			0	0	3688	237	910	29			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	182	0	0	0	0	0			0	0				0	0	343			18		
419255																																																																												0	3555	0		3618			4913	291	0	289	84730	6	342	0	26614	390	25650	10776	2117	9281	669	540	4000	10000	4201	17434	8714	14570	10623	2492								0	30			0	0	1266	2708	3792	14158			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	26277		0	0	0	0	0	0	0	0	0	16568	0	0	0	0	0			0	0				0	0	6202			0	0	
419406																																																																												0	3301	77400	0	6119	230732	0	230732	416177	0	52787	2462159	0	0	16484	802270	18694	116050	702835	28955	54072	143703	66496	124510	379961	403144	216665	270709	104067	182654	478464		0	0	0		0	0	0	4036	0		0	0	9773	91848	352662	343203	0	0	0			4125	3674																							0	0	0	0	0	0	0	0	0	0	0	0		768237	41406	0	41406	0	0	0	0	0	0	0	2957	0	0	250	1828	0	19	0	128	0	0			0	0	8794			19		
419460																																																																												0	13908	0		1084			1237	0	0	757	97310	2	0	0	61114	814	20647	6742	81	2317	3635	2521	11347	40693	2162	5527	3171	4380	5607	15025								0	0			0	0	4415	7918	4013	890			0			228	333	0	0	0	29936	0	0	0	0	0	0	0	0	0	0	29501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52686		0	49	0	0	0	0	0	0	0	540	0	0	0	41	13			0	0		0	0	0	0	573	0	0	0	0	
419675																																																																												0	2688	32624	0	3588	48958	0	48958	7370	0	0	468582	475	93692	0	124277	5104	40643	48706	621	1016	2458	2039	39239	76524	37315	26168	83347	61468	88847	44456		0	0	0		0	0	0	231	0		0	0	2492	16296	44596	72867	0	93692	0			0	53																							0	97343	0	0	9376	0	0	7257	0	0	192	0	0	128699	360	2459	360	0	0	0	0	0	0	0	8389	0	0	0	0	0	152	0	0	0	0			0	0	3066			152	0	
419947																																																																												0	3383	112		5879			9391	0	0	4	24047	0	0	0	2336	0	0	13565	81	252	723	1094	166	20	6534	6698	5102	3193	152	0								0	0			0	0	0	0	0	1237			0			28	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	542	0	0	0	0	0			1	0	0			0	0	1163			0	0	
420578																																																																												0	75	5739		0			2121	0	0	0	170591	0	0	0	117660	868	98173	5336	15881	61245	11280	11236	6829	10133	10506	16704	9847	11868	3789	207								0	0			0	0	3202	4612	16447	13043			0			13118	470																							0	0	0	0	0	0	0	0	0	0	0	0		164226		0	0	0	0	0	0	0	0	0	1954	0	25	710	199	0			0	0				0	0	4870			59		
420644																																																																												0	52440	1766		15435			15051	7312	0	2936	190030	0	0	542	23041	3488	16181	70300	3472	6082	6589	5702	1142	0	57132	35362	39373	31322	3280	0								1037	168			0	0	2784	14943	30972	14048			0			275	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	19250		0	1228	0	0	0	0	0	0	0	779	0	467	0	746	1917			30	0	0			0	0	2602			0	0	
420653																																																																												0	21051	463		18982			14213	1022	0	0	87730	0	497	0	12162	299	5008	24365	1091	396	237	2022	7378	1038	22922	7298	7979	9659	23736	3888								21	0			0	0	2335	1509	6368	4354			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	29348		0	120	0	0	0	0	0	0	0	2732	0	0	0	0	0			0	0	0			0	0	1602			0	0	
420877																																																																												0	261	0		231			7514	0	0	0	41847	0	0	0	24661	15	4763	4320	88	262	1920	1738	9624	10391	3736	2626	1644	3245	5593	280								0	0			0	0	396	1115	4455	1206			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	1	0	0	0	0	0	0	0	730	0	0	0	0	0			0	0				0	0	1262			0	0	
421445																																																																												0	30946	3995		15805			5219	1688	0	3058	90367	0	0	0	14936	300	6263	19079	687	1576	5492	5273	1201	332	14653	12832	25530	7124	6753	8422								0	160			0	0	1347	81	0	8988			0			0	97																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	22	0	0	0	0	0	0	0	1109	0	0	0	0	0			0	0	0			0	0	2713			0		
421539																																																																												0	1204	2241		33			18809	1345	0	0	91749	0	0	0	18651	659	3929	20399	3017	1168	5161	6931	2036	0	18918	9880	13844	16679	10599	847								0	104			0	0	335	8697	17744	19588			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	22	0	0	0	0	0	0	0	602	0	0	0	0	0			0	0				0	0	1715			0	0	
422059																																																																												0	11821	632		8553			2540	0	0	0	34955	0	1164	0	7313	0	5968	13244	68	410	515	182	2774	3330	13662	4461	1990	2220	3177	2040								0	37			0	0	0	0	1547	434			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	5147		0	25	0	0	0	0	0	0	0	551	0	0	0	0	0			20	0	20			0	0	338			0	0	
422116																																																																												0	5532	164		1177			4768	0	0	0	49479	0	0	0	18696	136	16196	7338	3913	2524	4037	6216	732	1078	3083	7837	10950	6743	1228	386								195	5			0	0	896	889	789	4573			0			0	223																							0	0	0	0	0	0	0	0	0	0	0	0	0	18768		19	0	0	0	0	0	0	0	0	3588	0	0	0	0	0			0	0				0	0	8052			0	0	
422433																																																																												0	21138	12450	0	23783	193969	0	193969	6074	0	150	948921	1894	34657	670	125910	3227	18970	138059	8321	2060	15132	21539	25131	51561	224733	65883	204984	176534	125876	7387		0	0	0		0	0	2011	0	0		0	0	3171	81068	130896	286118	0	34657	0			0	409																							0	0	0	0	0	0	0	0	0	0	0	0	0	709641	2420	10765	2420	0	0	0	0	0	0	0	2061	0	0	0	0	2987	0	0	0	0	0			0	0	10947			0	0	
422657																																																																												0	31473	244		1834			2176	0	0	2681	79044	0	0	27	20084	380	15938	14276	805	4008	11297	47	704	3196	8484	12658	26304	3655	5441	2419								0	0			0	0	3565	0	5501	7554			0			147	1																							0	0	0	0	0	0	0	0	0	0	0	0	0	42395		0	57	0	0	0	0	0	0	0	1352	0	0	0	0	0			0	0				0	0	2143			0	0	
423159																																																																												0	5094	0		2909			8227	0	0	1309	123710	1	497	0	36403	434	33257	27767	2517	5962	25328	1332	667	0	11920	14124	41408	15492	3330	202								0	0			0	0	3734	5143	9810	31947			0			0	56																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	138	0	0	0	0	0	0	0	6157	0	0	0	0	0			0	0				0	0	11909			0		
423449																																																																												0	22470	17024	0	18516	42384	0	42384	18584	0	3770	356472	0	0	0	32624	3902	20498	95032	1232	5168	4879	4649	10962	5507	98287	48686	51717	23219	88619	8282		0	0	0		0	0	0	593	0		0	0	3333	36909	51633	94543	0	0	0			0	54																							0	0	0	0	0	0	0	0	0	0	0	0		157004	71	0	71	0	0	0	0	0	0	0	5266	0	0	0	0	0	8	0	11	0	0			0	11	4850			8		
423458																																																																												0	31625	36141	21	558	278973	0	278973	6935	0	1749	1796462	0	0	3309	218546	14184	87427	349487	34958	14069	21175	35151	41916	71217	781923	93803	250578	314151	136062	1399		0	0	0		0	0	0	0	0		0	0	85188	195413	168719	606418	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	150584	1445500	1081	135386	1102	0	0	0	0	0	0	0	1746	0	0	0	0	0	0	0	0	0	0			0	0	13779			0	800	
423636																																																																												0	793	1195		0			3531	0	0	500	38953	0	0	0	12842	53	0	6892	574	1827	4581	5672	52	0	3270	4951	10131	3200	4299	0								0	0			0	0	606	1763	8036	4559			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	80	0	0	0	0	0	0	0	2337	0	0	0	0	0			0	0				0	0	2658			0	0	
423739																																																																												0	19322	15083	0	6050	60244	0	60244	6158	0	736	505363	0	0	0	90682	3398	20786	118557	2533	18296	28430	25816	10688	3880	51722	69103	136117	87410	42054	24070		0	0	0		0	0	1122	705	0		0	0	10962	61360	79642	120295	0	0	0			268	0																							0	0	0	0	0	0	0	0	0	0	0	0	20696	66995	526	0	526	0	0	0	0	0	0	0	12309	0	0	0	0	469	48	0	4	0	0			0	0	16769			48	129	
423841																																																																												0	5039	0		5217			1750	8	0	0	16681	0	0	0	1961	3	0	6954	213	23	602	895	118	40	2862	3856	2823	3900	477	176								0	0		0	0	0	126	0	0	1720			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	457	0	0	0	0	0			0	0	0			0	0	400			0		
424156																																																																												0	17081	867		35180			10838	78	0	398	73288	0	1256	0	2524	84	579	35358	159	466	196	1187	516	0	25478	26947	5519	12428	303	89								0	0			0	0	332	0	1731	1472			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		19495		0	15	0	0	0	0	0	0	0	620	0	0	0	0	0			3814	3450	364			0	0	812			0		
424240																																																																												0	19560	75		40822			29961	653	0	0	114453	0	0	0	7938	221	1270	37540	109	912	3028	3167	576	146	30691	9419	22233	36810	7281	82								602	133			0	0	650	10	1547	1711			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	22	0	0	0	0	0	0	0	7502	0	0	0	0	0			0	0	0			0	0	3046			0		
424352																																																																												0	0	0		5859			6722	0	0	0	71353	358	0	0	19727	222	0	24588	455	1332	6460	5354	3531	2595	10071	12730	9161	13287	4928	1745								0	0			0	0	3966	3651	15414	7217			0			0	65																							0	0	0	0	0	0	0	0	0	0	0	0	0	30764		0	21	0	0	0	0	0	0	0	2168	0	963	0	0	0			0	0	0			0	0	6744			0	0	
424437																																																																												0	2790	0		3760			0	8	0	0	14099	0	0	0	4328	0	2677	3002	58	1133	1330	248	358	1056	1776	1754	2487	2486	724	544								0	0			0	0	0	0	509	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	2384	0	0	0	0	0			0	0	0			0	0	320			0	0	
424633																																																																												0	4877	0		1534			3702	139	0	36	60291	0	0	740	32409	512	2315	14976	3198	2625	6303	15150	4419	0	9425	4631	9187	4344	68	0								0	0			0	0	1216	13	3771	6614			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	2690	436	0	0	0	0			1	0				0	0	2778			49		
425050																																																																												0	1271	0		8094			2648	0	0	0	16529	0	0	0	266	0	0	7591	14	42	142	67	0	0	2571	5020	1926	3126	2725	895								0	0			0	0	0	0	676	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	831	0	0	0	0	0			0	0	0			0	0	2743			0	0	
425108																																																																												0	0	5354	0	312	16930	0	16930	18594	0	0	242475	34	0	898	134062	4816	30352	5394	1015	6136	10319	13620	22051	79529	24491	4222	12489	25191	33691	7745		0	0	0		0	0	0	0	0		0	0	6992	1700	31134	21380	0	0	0			2335	407																							0	0	0	0	0	0	0	0	0	0	0	0		68021	0	0	0	0	0	0	0	0	0	0	74	0	0	0	2034	0	89	0	0	0	0			0	0	1161			89		
425818																																																																												0	2319	5075		0			20244	1252	0	253	184666	333	0	0	79641	1117	63966	22111	8680	26302	1396	1340	13454	27518	17845	22148	16295	13963	17206	15712								0	28			0	0	931	8709	18988	15315			0			298	57																							0	0	0	0	0	0	0	0	0	0	0	0		78125		0	0	0	0	0	0	0	0	0	8305	0	194	0	1490	2067			0	0				0	0	22822			92		
425845																																																																												0	39111	218		46311			11899	0	0	889	111187	0	0	0	6033	0	0	56248	808	617	3188	1172	110	138	40728	14095	31584	17347	1172	228								0	0		0	0	0	0	0	2305	328			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		56536		0	24	0	0	0	0	0	0	0	1281	0	0	0	0	0			0	0	0			0	0	2788			0		
425911																																																																												0	163754	9873	0	21630	40603	0	40603	53127	0	13091	574119	0	0	0	153355	10391	62894	68210	10195	4057	11040	20933	79408	27722	140466	18778	78387	100711	71826	9875		0	0	0		0	0	0	820	0		0	0	23180	1700	54422	22464	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	496319	1979	0	1979	0	0	0	0	0	0	0	1233	0	0	0	0	0	0	0	0	0	0			0	0	2497			0	0	
426057																																																																												0	0	885		0			7764	0	0	0	33448	0	0	0	2736	76	461	10376	855	275	198	1301	108	0	11511	3981	6928	6890	1041	0								0	0			0	0	2849	2752	11987	3125			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		33448		0	589	0	0	0	0	0	0	0	274	0	0	0	0	0			0	0				0	0	411			0		
426141																																																																												0	4591	0		2311			291	0	0	16	10485	0	0	0	1556	19	816	2305	47	172	604	733	0	0	942	1144	2906	3893	44	0								0	0			0	0	0	0	309	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	1	0	0	0	0	0	0	0	429	0	0	0	0	0			10	0	0			0	10	962			0		
426534																																																																												0	109704	125294	1815	67371	331150	0	331150	81672	0	58431	1991717	0	19	1756	266630	30915	126681	574289	37710	64795	69257	49949	19166	20031	452810	333731	432301	373521	111977	6460		0	0	0		0	0	3665	316	0		97208	80329	79242	95424	283740	430654	0	19	0			0	1080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251578	309677	2976	44510	54686	373	22288	27616	336	6147	13805	43	0	520804	940	0	2755	0	0	0	0	0	0	0	3293	0	0	0	6161	0	0	0	0	0	0	0	0	0	0	21442	0	0	0	0	
426758																																																																												0	6589	0		3449			2118	182	0	0	46722	0	370	0	26020	464	8480	7461	1264	3832	1651	1864	5049	12141	3096	6519	3828	4296	1990	805								0	0			0	0	1304	0	2463	442			0			15	31																							0	0	0	0	0	0	0	0	0	0	0	0		23868		0	8	0	0	0	0	0	0	0	2372	0	0	0	271	0			0	0	0			0	0	941			43		
426945																																																																												0	2483	960		1949			7387	2461	0	523	76031	0	0	0	19253	1958	4484	21858	615	3088	7494	6556	1340	136	6669	11624	21276	13916	3265	13								98	4			0	0	2318	4498	19732	10145			0			0	25																							0	0	0	0	0	0	0	0	0	0	0	0		10699		0	0	0	0	0	0	0	0	0	1422	0	0	0	0	0			0	0				0	0	840			0		
427241																																																																												0	20530	2788	0	4937	8686	0	8686	11829	0	0	252593	1339	0	0	147346	1638	81578	19595	5802	24171	29543	13102	52627	21396	24418	9623	11973	7058	22711	30715		0	0	0		0	0	79	0	0		0	0	6005	6449	22780	10682	0	0	0			201	544																							0	0	0	0	0	0	0	0	0	0	0	0		76926	1	0	1	0	0	0	0	0	0	0	3453	0	0	0	0	0	0	0	0	0	0			0	0	6729			0		
427353																																																																												0	8256	17297	1172	9171	116364	0	116364	3491	0	319	458216	0	0	7064	103407	9929	41996	169987	18452	12084	17841	23873	13508	17099	68351	85602	82489	57917	39898	17099		0	0	0		0	0	0	0	0		0	0	34578	34032	61633	44611	0	0	0			0	256																							0	0	0	0	0	0	0	0	0	0	0	0	0	97130	618	73	1790	0	0	0	0	0	0	0	3794	0	0	0	0	0	0	0	0	0	0			0	0	9471			0	0	
427858																																																																												0	0	3952		0			3403	2592	0	0	58318	0	170	0	19871	852	3557	12910	675	1368	1696	4787	4416	6867	5153	5714	5652	8391	11201	1910								145	848			0	0	2868	2748	8495	11841			0			229	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	296	0	0	0	0	0			0	0				0	0	237			0	0	
427960																																																																												0	937	765		811			9333	4494	0	162	49791	0	0	0	14268	503	12562	8425	1810	749	353	619	4220	6286	16707	2675	3176	3505	6771	2653								0	52			0	0	3972	788	8900	2274			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	1353	0	0	0	0	0			0	0				0	0	1179			0	0	
428060																																																																												0	5339	13510	351	1809	150055	0	150055	0	0	18780	642744	0	0	0	239852	8434	114180	224142	11878	25895	57742	101704	25156	17477	144222	82974	60342	77663	37083	593		0	0	0		0	0	0	2848	0		0	0	42015	21869	52165	75879	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	281127	139	1440	490	0	0	0	0	0	0	0	2591	0	0	0	0	0	0	0	98	0	0			0	0	5668			0	0	
428462																																																																												0	19254	5271		26213			34828	3785	0	0	150989	289	2752	0	10228	312	7399	26796	232	1234	1709	385	5095	1478	39075	20487	18591	21473	24423	16679								0	111			0	0	30	1786	19956	24460			0			87	59																							0	0	0	0	0	0	0	0	0	0	0	0	0	15328		0	34	0	0	1	0	0	0	0	1143	0	0	0	1776	65			91	13	0			0	0	1115			0	0	
428471																																																																												0	0	1070		0			0	554	0	0	80951	0	0	0	69164	632	6146	3284	149	1566	2414	3437	18097	40413	1965	2623	1717	750	3336	820								0	0		0	418	198	3313	392	2719	2976			0			1570	290																							31080	31156	0	0	0	0	0	0	0	0	0	0		57970		0	0	0	0	0	0	0	0	0	39	0	0	0	0	83			0	0				0	0	92			0		
428547																																																																												0	1026	30330	0	0	281644	0	281644	20703	0	557	827223	0	0	6769	45469	1186	20694	441669	7541	6736	14231	13038	1980	1689	224603	332143	94681	97550	28953	3494		0	0	0		0	0	0	1489	0		43489	41541	6868	16437	119208	154186	0	0	0			0	0																							56853	58624	1647	12232	12481	227	77	81	2	0	0	0		147006	81	0	81	0	0	0	0	0	0	0	28	0	1574	0	0	0	0	0	0	0	0			0	0	148011			0		
428855																																																																												0	30938	578		2854			3490	185	0	6	85994	0	0	0	26107	139	8770	25472	1323	6623	6762	9879	762	743	6897	12489	16542	15991	3130	4317								0	0			0	0	3126	0	0	11563			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0				0	0	7008			0	0	
429021																																																																												0	37582	0	0	2418	14041	0	14041	17689	0	1853	386044	0	0	412	169404	3978	105000	62657	4600	24353	42190	34235	9139	52292	53754	27081	49730	29258	27613	27241		0	0	0		0	0	0	29	0		0	0	12206	20712	70835	27666	0	0	0			3804	132																							0	0	0	0	0	0	0	0	0	0	0	0	0	191071	0	0	0	0	0	0	0	0	0	0	458	0	0	0	956	1244	0	0	0	0	0			0	0	7173			0	0	
429487																																																																												0	541	55422	0	0	22198	0	22198	20963	0	0	500873	0	0	0	155130	8884	10893	101150	4358	26902	12482	41713	35348	32155	38938	56707	50798	90112	97472	10739		0	0	0		0	0	0	780	0		0	0	30052	42600	50135	72206	0	0	0			2122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	399539	0	0	0	0	0	0	0	0	0	0	461	0	84	0	363	0	0	0	200	0	0	0	0	0	0	41501	0	0	0	0	
430036																																																																												0	16399	18792		1775			27855	5261	0	2977	212714	0	0	0	69551	501	30471	52323	15163	4723	16209	24882	8565	0	53760	16638	28119	33215	10148	531								0	733			0	0	852	3171	30889	29110			0			283	0																							0	0	0	0	0	0	0	0	0	0	0	0		66213		0	85	0	0	0	0	0	0	0	748	0	0	0	0	0			21	21				0	0	4015			0		
